2026-09-14 22:32:34 | Device: cuda
2026-09-14 22:32:34 | Args: {'model': 'opb-fixed-axis', 'backbone': 'mlp', 'task': 'housing', 'epochs': 100, 'batch_size': 512, 'lr': 0.001, 'hidden_dims': [512, 256], 'dropout': 0.2, 'z_dim': 256, 'anchor_scale': 1.0, 'energy_classifier': False, 'tied_head': False, 'max_len': 250, 'random_labels': False, 'beta': 0.001, 'patience': 10, 'runs': 5, 'seed': 0, 'data_dir': './data', 'save_path': 'output/california_mlp_opb-fixed-axis/california_mlp_opb-fixed-axis.pt', 'log_path': '/root/autodl-tmp/IB/output/ablation/california_mlp_opb-fixed-axis_beta_0.001_anchor_1/train.log', 'no_save': True}
2026-09-14 22:32:34 | ===== Run 1/5 (seed 0) =====
2026-09-14 22:32:38 | Epoch   1/100 | Train Loss 0.6879 | Val Loss 0.0578 MAE 0.5642 R2 0.0729
2026-09-14 22:32:38 |   Val R2 improved to 0.0729, model saved
2026-09-14 22:32:39 | Epoch   2/100 | Train Loss 0.0755 | Val Loss 0.0887 MAE 0.9929 R2 -0.4196
2026-09-14 22:32:39 | Epoch   3/100 | Train Loss 0.1118 | Val Loss 0.2451 MAE 0.5629 R2 -3.0996
2026-09-14 22:32:39 | Epoch   4/100 | Train Loss 0.1268 | Val Loss 0.0698 MAE 0.5322 R2 -0.1231
2026-09-14 22:32:40 | Epoch   5/100 | Train Loss 0.0621 | Val Loss 0.0319 MAE 0.5075 R2 0.5211
2026-09-14 22:32:40 |   Val R2 improved to 0.5211, model saved
2026-09-14 22:32:40 | Epoch   6/100 | Train Loss 0.0469 | Val Loss 0.0572 MAE 0.5118 R2 0.0805
2026-09-14 22:32:40 | Epoch   7/100 | Train Loss 0.0378 | Val Loss 0.0238 MAE 0.4580 R2 0.6532
2026-09-14 22:32:40 |   Val R2 improved to 0.6532, model saved
2026-09-14 22:32:41 | Epoch   8/100 | Train Loss 0.0330 | Val Loss 0.0347 MAE 0.5078 R2 0.4665
2026-09-14 22:32:41 | Epoch   9/100 | Train Loss 0.0345 | Val Loss 0.0259 MAE 0.4496 R2 0.6185
2026-09-14 22:32:41 | Epoch  10/100 | Train Loss 0.0360 | Val Loss 0.0386 MAE 0.4480 R2 0.3989
2026-09-14 22:32:42 | Epoch  11/100 | Train Loss 0.0275 | Val Loss 0.0238 MAE 0.4380 R2 0.6504
2026-09-14 22:32:42 | Epoch  12/100 | Train Loss 0.0254 | Val Loss 0.0213 MAE 0.4264 R2 0.6962
2026-09-14 22:32:42 |   Val R2 improved to 0.6962, model saved
2026-09-14 22:32:42 | Epoch  13/100 | Train Loss 0.0259 | Val Loss 0.0599 MAE 0.4367 R2 0.0383
2026-09-14 22:32:43 | Epoch  14/100 | Train Loss 0.0256 | Val Loss 0.0336 MAE 0.6072 R2 0.4957
2026-09-14 22:32:43 | Epoch  15/100 | Train Loss 0.0696 | Val Loss 0.0254 MAE 0.4922 R2 0.6301
2026-09-14 22:32:43 | Epoch  16/100 | Train Loss 0.0332 | Val Loss 0.0279 MAE 0.4555 R2 0.5848
2026-09-14 22:32:44 | Epoch  17/100 | Train Loss 0.0245 | Val Loss 0.0208 MAE 0.4270 R2 0.7043
2026-09-14 22:32:44 |   Val R2 improved to 0.7043, model saved
2026-09-14 22:32:44 | Epoch  18/100 | Train Loss 0.0225 | Val Loss 0.0200 MAE 0.4161 R2 0.7191
2026-09-14 22:32:44 |   Val R2 improved to 0.7191, model saved
2026-09-14 22:32:44 | Epoch  19/100 | Train Loss 0.0217 | Val Loss 0.0183 MAE 0.4122 R2 0.7482
2026-09-14 22:32:44 |   Val R2 improved to 0.7482, model saved
2026-09-14 22:32:45 | Epoch  20/100 | Train Loss 0.0227 | Val Loss 0.0241 MAE 0.4237 R2 0.6504
2026-09-14 22:32:45 | Epoch  21/100 | Train Loss 0.0231 | Val Loss 0.0183 MAE 0.4124 R2 0.7479
2026-09-14 22:32:45 | Epoch  22/100 | Train Loss 0.0219 | Val Loss 0.0519 MAE 0.4177 R2 0.1730
2026-09-14 22:32:46 | Epoch  23/100 | Train Loss 0.0268 | Val Loss 0.0218 MAE 0.4748 R2 0.6882
2026-09-14 22:32:46 | Epoch  24/100 | Train Loss 0.0219 | Val Loss 0.0183 MAE 0.4191 R2 0.7496
2026-09-14 22:32:46 |   Val R2 improved to 0.7496, model saved
2026-09-14 22:32:46 | Epoch  25/100 | Train Loss 0.0209 | Val Loss 0.0210 MAE 0.4008 R2 0.7023
2026-09-14 22:32:47 | Epoch  26/100 | Train Loss 0.0214 | Val Loss 0.0181 MAE 0.4062 R2 0.7518
2026-09-14 22:32:47 |   Val R2 improved to 0.7518, model saved
2026-09-14 22:32:47 | Epoch  27/100 | Train Loss 0.0202 | Val Loss 0.0206 MAE 0.3971 R2 0.7087
2026-09-14 22:32:47 | Epoch  28/100 | Train Loss 0.0201 | Val Loss 0.0172 MAE 0.3909 R2 0.7669
2026-09-14 22:32:47 |   Val R2 improved to 0.7669, model saved
2026-09-14 22:32:48 | Epoch  29/100 | Train Loss 0.0198 | Val Loss 0.0237 MAE 0.3974 R2 0.6575
2026-09-14 22:32:48 | Epoch  30/100 | Train Loss 0.0224 | Val Loss 0.0240 MAE 0.3985 R2 0.6512
2026-09-14 22:32:48 | Epoch  31/100 | Train Loss 0.0199 | Val Loss 0.0184 MAE 0.3936 R2 0.7477
2026-09-14 22:32:49 | Epoch  32/100 | Train Loss 0.0201 | Val Loss 0.0214 MAE 0.3991 R2 0.6968
2026-09-14 22:32:49 | Epoch  33/100 | Train Loss 0.0205 | Val Loss 0.0291 MAE 0.4057 R2 0.5646
2026-09-14 22:32:50 | Epoch  34/100 | Train Loss 0.0208 | Val Loss 0.0172 MAE 0.3891 R2 0.7681
2026-09-14 22:32:50 |   Val R2 improved to 0.7681, model saved
2026-09-14 22:32:50 | Epoch  35/100 | Train Loss 0.0200 | Val Loss 0.0173 MAE 0.3881 R2 0.7649
2026-09-14 22:32:50 | Epoch  36/100 | Train Loss 0.0195 | Val Loss 0.0177 MAE 0.3910 R2 0.7582
2026-09-14 22:32:51 | Epoch  37/100 | Train Loss 0.0193 | Val Loss 0.0180 MAE 0.4154 R2 0.7545
2026-09-14 22:32:51 | Epoch  38/100 | Train Loss 0.0191 | Val Loss 0.0181 MAE 0.3860 R2 0.7513
2026-09-14 22:32:51 | Epoch  39/100 | Train Loss 0.0191 | Val Loss 0.0210 MAE 0.3866 R2 0.7022
2026-09-14 22:32:52 | Epoch  40/100 | Train Loss 0.0194 | Val Loss 0.0171 MAE 0.3834 R2 0.7688
2026-09-14 22:32:52 |   Val R2 improved to 0.7688, model saved
2026-09-14 22:32:52 | Epoch  41/100 | Train Loss 0.0185 | Val Loss 0.0248 MAE 0.3858 R2 0.6381
2026-09-14 22:32:52 | Epoch  42/100 | Train Loss 0.0195 | Val Loss 0.0239 MAE 0.3900 R2 0.6528
2026-09-14 22:32:53 | Epoch  43/100 | Train Loss 0.0194 | Val Loss 0.0246 MAE 0.3911 R2 0.6419
2026-09-14 22:32:53 | Epoch  44/100 | Train Loss 0.0192 | Val Loss 0.0182 MAE 0.3869 R2 0.7502
2026-09-14 22:32:54 | Epoch  45/100 | Train Loss 0.0186 | Val Loss 0.0169 MAE 0.3833 R2 0.7730
2026-09-14 22:32:54 |   Val R2 improved to 0.7730, model saved
2026-09-14 22:32:54 | Epoch  46/100 | Train Loss 0.0182 | Val Loss 0.0181 MAE 0.3848 R2 0.7517
2026-09-14 22:32:54 | Epoch  47/100 | Train Loss 0.0184 | Val Loss 0.0181 MAE 0.3829 R2 0.7519
2026-09-14 22:32:55 | Epoch  48/100 | Train Loss 0.0181 | Val Loss 0.0165 MAE 0.3764 R2 0.7795
2026-09-14 22:32:55 |   Val R2 improved to 0.7795, model saved
2026-09-14 22:32:55 | Epoch  49/100 | Train Loss 0.0198 | Val Loss 0.0178 MAE 0.4126 R2 0.7577
2026-09-14 22:32:55 | Epoch  50/100 | Train Loss 0.0182 | Val Loss 0.0177 MAE 0.3885 R2 0.7587
2026-09-14 22:32:56 | Epoch  51/100 | Train Loss 0.0185 | Val Loss 0.0164 MAE 0.3832 R2 0.7808
2026-09-14 22:32:56 |   Val R2 improved to 0.7808, model saved
2026-09-14 22:32:56 | Epoch  52/100 | Train Loss 0.0180 | Val Loss 0.0162 MAE 0.3794 R2 0.7846
2026-09-14 22:32:56 |   Val R2 improved to 0.7846, model saved
2026-09-14 22:32:56 | Epoch  53/100 | Train Loss 0.0181 | Val Loss 0.0170 MAE 0.3786 R2 0.7700
2026-09-14 22:32:57 | Epoch  54/100 | Train Loss 0.0177 | Val Loss 0.0164 MAE 0.3752 R2 0.7804
2026-09-14 22:32:57 | Epoch  55/100 | Train Loss 0.0180 | Val Loss 0.0176 MAE 0.3759 R2 0.7599
2026-09-14 22:32:57 | Epoch  56/100 | Train Loss 0.0178 | Val Loss 0.0163 MAE 0.3735 R2 0.7822
2026-09-14 22:32:58 | Epoch  57/100 | Train Loss 0.0179 | Val Loss 0.0198 MAE 0.3770 R2 0.7220
2026-09-14 22:32:58 | Epoch  58/100 | Train Loss 0.0184 | Val Loss 0.0203 MAE 0.3788 R2 0.7140
2026-09-14 22:32:58 | Epoch  59/100 | Train Loss 0.0178 | Val Loss 0.0181 MAE 0.3739 R2 0.7493
2026-09-14 22:32:59 | Epoch  60/100 | Train Loss 0.0180 | Val Loss 0.0220 MAE 0.4701 R2 0.6824
