config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.0005_anchor_6,1,none,0,0.976000,
mnist_mlp_opb_beta_0.0005_anchor_6,1,linf,0.05,0.919000,0.058402
mnist_mlp_opb_beta_0.0005_anchor_6,1,linf,0.1,0.749000,0.232582
mnist_mlp_opb_beta_0.0005_anchor_6,1,linf,0.15,0.462000,0.526639
mnist_mlp_opb_beta_0.0005_anchor_6,1,linf,0.2,0.190000,0.805328
mnist_mlp_opb_beta_0.0005_anchor_6,1,linf,0.25,0.073000,0.925205
mnist_mlp_opb_beta_0.0005_anchor_6,1,linf,0.3,0.028000,0.971311
mnist_mlp_opb_beta_0.0005_anchor_6,1,l2,1,0.922000,0.055328
mnist_mlp_opb_beta_0.0005_anchor_6,1,l2,2,0.755000,0.226434
mnist_mlp_opb_beta_0.0005_anchor_6,1,l2,3,0.480000,0.508197
mnist_mlp_opb_beta_0.0005_anchor_6,1,l2,4,0.223000,0.771516
mnist_mlp_opb_beta_0.0005_anchor_6,1,l2,5,0.088000,0.909836
mnist_mlp_opb_beta_0.0005_anchor_6,1,l2,6,0.047000,0.951844
mnist_mlp_opb_beta_0.0005_anchor_6,2,none,0,0.979000,
mnist_mlp_opb_beta_0.0005_anchor_6,2,linf,0.05,0.920000,0.060266
mnist_mlp_opb_beta_0.0005_anchor_6,2,linf,0.1,0.750000,0.233912
mnist_mlp_opb_beta_0.0005_anchor_6,2,linf,0.15,0.431000,0.559755
mnist_mlp_opb_beta_0.0005_anchor_6,2,linf,0.2,0.199000,0.796731
mnist_mlp_opb_beta_0.0005_anchor_6,2,linf,0.25,0.067000,0.931563
mnist_mlp_opb_beta_0.0005_anchor_6,2,linf,0.3,0.027000,0.972421
mnist_mlp_opb_beta_0.0005_anchor_6,2,l2,1,0.923000,0.057201
mnist_mlp_opb_beta_0.0005_anchor_6,2,l2,2,0.763000,0.220633
mnist_mlp_opb_beta_0.0005_anchor_6,2,l2,3,0.470000,0.519918
mnist_mlp_opb_beta_0.0005_anchor_6,2,l2,4,0.212000,0.783452
mnist_mlp_opb_beta_0.0005_anchor_6,2,l2,5,0.078000,0.920327
mnist_mlp_opb_beta_0.0005_anchor_6,2,l2,6,0.033000,0.966292
mnist_mlp_opb_beta_0.0005_anchor_6,3,none,0,0.977000,
mnist_mlp_opb_beta_0.0005_anchor_6,3,linf,0.05,0.932000,0.046059
mnist_mlp_opb_beta_0.0005_anchor_6,3,linf,0.1,0.787000,0.194473
mnist_mlp_opb_beta_0.0005_anchor_6,3,linf,0.15,0.518000,0.469806
mnist_mlp_opb_beta_0.0005_anchor_6,3,linf,0.2,0.231000,0.763562
mnist_mlp_opb_beta_0.0005_anchor_6,3,linf,0.25,0.090000,0.907881
mnist_mlp_opb_beta_0.0005_anchor_6,3,linf,0.3,0.035000,0.964176
mnist_mlp_opb_beta_0.0005_anchor_6,3,l2,1,0.930000,0.048106
mnist_mlp_opb_beta_0.0005_anchor_6,3,l2,2,0.793000,0.188332
mnist_mlp_opb_beta_0.0005_anchor_6,3,l2,3,0.517000,0.470829
mnist_mlp_opb_beta_0.0005_anchor_6,3,l2,4,0.234000,0.760491
mnist_mlp_opb_beta_0.0005_anchor_6,3,l2,5,0.107000,0.890481
mnist_mlp_opb_beta_0.0005_anchor_6,3,l2,6,0.059000,0.939611
mnist_mlp_opb_beta_0.0005_anchor_6,4,none,0,0.984000,
mnist_mlp_opb_beta_0.0005_anchor_6,4,linf,0.05,0.921000,0.064024
mnist_mlp_opb_beta_0.0005_anchor_6,4,linf,0.1,0.764000,0.223577
mnist_mlp_opb_beta_0.0005_anchor_6,4,linf,0.15,0.507000,0.484756
mnist_mlp_opb_beta_0.0005_anchor_6,4,linf,0.2,0.265000,0.730691
mnist_mlp_opb_beta_0.0005_anchor_6,4,linf,0.25,0.132000,0.865854
mnist_mlp_opb_beta_0.0005_anchor_6,4,linf,0.3,0.049000,0.950203
mnist_mlp_opb_beta_0.0005_anchor_6,4,l2,1,0.926000,0.058943
mnist_mlp_opb_beta_0.0005_anchor_6,4,l2,2,0.773000,0.214431
mnist_mlp_opb_beta_0.0005_anchor_6,4,l2,3,0.515000,0.476626
mnist_mlp_opb_beta_0.0005_anchor_6,4,l2,4,0.280000,0.715447
mnist_mlp_opb_beta_0.0005_anchor_6,4,l2,5,0.145000,0.852642
mnist_mlp_opb_beta_0.0005_anchor_6,4,l2,6,0.080000,0.918699
mnist_mlp_opb_beta_0.0005_anchor_6,5,none,0,0.980000,
mnist_mlp_opb_beta_0.0005_anchor_6,5,linf,0.05,0.934000,0.046939
mnist_mlp_opb_beta_0.0005_anchor_6,5,linf,0.1,0.769000,0.215306
mnist_mlp_opb_beta_0.0005_anchor_6,5,linf,0.15,0.490000,0.500000
mnist_mlp_opb_beta_0.0005_anchor_6,5,linf,0.2,0.216000,0.779592
mnist_mlp_opb_beta_0.0005_anchor_6,5,linf,0.25,0.084000,0.914286
mnist_mlp_opb_beta_0.0005_anchor_6,5,linf,0.3,0.041000,0.958163
mnist_mlp_opb_beta_0.0005_anchor_6,5,l2,1,0.937000,0.043878
mnist_mlp_opb_beta_0.0005_anchor_6,5,l2,2,0.767000,0.217347
mnist_mlp_opb_beta_0.0005_anchor_6,5,l2,3,0.496000,0.493878
mnist_mlp_opb_beta_0.0005_anchor_6,5,l2,4,0.229000,0.766327
mnist_mlp_opb_beta_0.0005_anchor_6,5,l2,5,0.095000,0.903061
mnist_mlp_opb_beta_0.0005_anchor_6,5,l2,6,0.047000,0.952041
