config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.005_anchor_6,1,none,0,0.981000,
mnist_mlp_opb_beta_0.005_anchor_6,1,linf,0.05,0.937000,0.044852
mnist_mlp_opb_beta_0.005_anchor_6,1,linf,0.1,0.754000,0.231397
mnist_mlp_opb_beta_0.005_anchor_6,1,linf,0.15,0.469000,0.521916
mnist_mlp_opb_beta_0.005_anchor_6,1,linf,0.2,0.230000,0.765545
mnist_mlp_opb_beta_0.005_anchor_6,1,linf,0.25,0.110000,0.887870
mnist_mlp_opb_beta_0.005_anchor_6,1,linf,0.3,0.043000,0.956167
mnist_mlp_opb_beta_0.005_anchor_6,1,l2,1,0.938000,0.043833
mnist_mlp_opb_beta_0.005_anchor_6,1,l2,2,0.755000,0.230377
mnist_mlp_opb_beta_0.005_anchor_6,1,l2,3,0.486000,0.504587
mnist_mlp_opb_beta_0.005_anchor_6,1,l2,4,0.298000,0.696228
mnist_mlp_opb_beta_0.005_anchor_6,1,l2,5,0.232000,0.763507
mnist_mlp_opb_beta_0.005_anchor_6,1,l2,6,0.203000,0.793068
mnist_mlp_opb_beta_0.005_anchor_6,2,none,0,0.982000,
mnist_mlp_opb_beta_0.005_anchor_6,2,linf,0.05,0.925000,0.058045
mnist_mlp_opb_beta_0.005_anchor_6,2,linf,0.1,0.783000,0.202648
mnist_mlp_opb_beta_0.005_anchor_6,2,linf,0.15,0.497000,0.493890
mnist_mlp_opb_beta_0.005_anchor_6,2,linf,0.2,0.245000,0.750509
mnist_mlp_opb_beta_0.005_anchor_6,2,linf,0.25,0.095000,0.903259
mnist_mlp_opb_beta_0.005_anchor_6,2,linf,0.3,0.031000,0.968432
mnist_mlp_opb_beta_0.005_anchor_6,2,l2,1,0.928000,0.054990
mnist_mlp_opb_beta_0.005_anchor_6,2,l2,2,0.783000,0.202648
mnist_mlp_opb_beta_0.005_anchor_6,2,l2,3,0.502000,0.488798
mnist_mlp_opb_beta_0.005_anchor_6,2,l2,4,0.311000,0.683299
mnist_mlp_opb_beta_0.005_anchor_6,2,l2,5,0.202000,0.794297
mnist_mlp_opb_beta_0.005_anchor_6,2,l2,6,0.158000,0.839104
mnist_mlp_opb_beta_0.005_anchor_6,3,none,0,0.984000,
mnist_mlp_opb_beta_0.005_anchor_6,3,linf,0.05,0.936000,0.048781
mnist_mlp_opb_beta_0.005_anchor_6,3,linf,0.1,0.789000,0.198171
mnist_mlp_opb_beta_0.005_anchor_6,3,linf,0.15,0.498000,0.493902
mnist_mlp_opb_beta_0.005_anchor_6,3,linf,0.2,0.228000,0.768293
mnist_mlp_opb_beta_0.005_anchor_6,3,linf,0.25,0.100000,0.898374
mnist_mlp_opb_beta_0.005_anchor_6,3,linf,0.3,0.042000,0.957317
mnist_mlp_opb_beta_0.005_anchor_6,3,l2,1,0.937000,0.047764
mnist_mlp_opb_beta_0.005_anchor_6,3,l2,2,0.790000,0.197155
mnist_mlp_opb_beta_0.005_anchor_6,3,l2,3,0.540000,0.451220
mnist_mlp_opb_beta_0.005_anchor_6,3,l2,4,0.343000,0.651423
mnist_mlp_opb_beta_0.005_anchor_6,3,l2,5,0.251000,0.744919
mnist_mlp_opb_beta_0.005_anchor_6,3,l2,6,0.245000,0.751016
mnist_mlp_opb_beta_0.005_anchor_6,4,none,0,0.985000,
mnist_mlp_opb_beta_0.005_anchor_6,4,linf,0.05,0.931000,0.054822
mnist_mlp_opb_beta_0.005_anchor_6,4,linf,0.1,0.790000,0.197969
mnist_mlp_opb_beta_0.005_anchor_6,4,linf,0.15,0.496000,0.496447
mnist_mlp_opb_beta_0.005_anchor_6,4,linf,0.2,0.240000,0.756345
mnist_mlp_opb_beta_0.005_anchor_6,4,linf,0.25,0.108000,0.890355
mnist_mlp_opb_beta_0.005_anchor_6,4,linf,0.3,0.048000,0.951269
mnist_mlp_opb_beta_0.005_anchor_6,4,l2,1,0.928000,0.057868
mnist_mlp_opb_beta_0.005_anchor_6,4,l2,2,0.783000,0.205076
mnist_mlp_opb_beta_0.005_anchor_6,4,l2,3,0.543000,0.448731
mnist_mlp_opb_beta_0.005_anchor_6,4,l2,4,0.377000,0.617259
mnist_mlp_opb_beta_0.005_anchor_6,4,l2,5,0.273000,0.722843
mnist_mlp_opb_beta_0.005_anchor_6,4,l2,6,0.236000,0.760406
mnist_mlp_opb_beta_0.005_anchor_6,5,none,0,0.982000,
mnist_mlp_opb_beta_0.005_anchor_6,5,linf,0.05,0.937000,0.045825
mnist_mlp_opb_beta_0.005_anchor_6,5,linf,0.1,0.762000,0.224033
mnist_mlp_opb_beta_0.005_anchor_6,5,linf,0.15,0.474000,0.517312
mnist_mlp_opb_beta_0.005_anchor_6,5,linf,0.2,0.235000,0.760692
mnist_mlp_opb_beta_0.005_anchor_6,5,linf,0.25,0.112000,0.885947
mnist_mlp_opb_beta_0.005_anchor_6,5,linf,0.3,0.043000,0.956212
mnist_mlp_opb_beta_0.005_anchor_6,5,l2,1,0.937000,0.045825
mnist_mlp_opb_beta_0.005_anchor_6,5,l2,2,0.766000,0.219959
mnist_mlp_opb_beta_0.005_anchor_6,5,l2,3,0.505000,0.485743
mnist_mlp_opb_beta_0.005_anchor_6,5,l2,4,0.322000,0.672098
mnist_mlp_opb_beta_0.005_anchor_6,5,l2,5,0.266000,0.729124
mnist_mlp_opb_beta_0.005_anchor_6,5,l2,6,0.216000,0.780041
