config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_20_anchor_6,1,none,0,0.982000,
mnist_mlp_opb_beta_20_anchor_6,1,linf,0.05,0.901000,0.082485
mnist_mlp_opb_beta_20_anchor_6,1,linf,0.1,0.560000,0.429735
mnist_mlp_opb_beta_20_anchor_6,1,linf,0.15,0.293000,0.701629
mnist_mlp_opb_beta_20_anchor_6,1,linf,0.2,0.144000,0.853360
mnist_mlp_opb_beta_20_anchor_6,1,linf,0.25,0.085000,0.913442
mnist_mlp_opb_beta_20_anchor_6,1,linf,0.3,0.051000,0.948065
mnist_mlp_opb_beta_20_anchor_6,1,l2,1,0.915000,0.068228
mnist_mlp_opb_beta_20_anchor_6,1,l2,2,0.611000,0.377800
mnist_mlp_opb_beta_20_anchor_6,1,l2,3,0.317000,0.677189
mnist_mlp_opb_beta_20_anchor_6,1,l2,4,0.156000,0.841141
mnist_mlp_opb_beta_20_anchor_6,1,l2,5,0.074000,0.924644
mnist_mlp_opb_beta_20_anchor_6,1,l2,6,0.040000,0.959267
mnist_mlp_opb_beta_20_anchor_6,2,none,0,0.975000,
mnist_mlp_opb_beta_20_anchor_6,2,linf,0.05,0.919000,0.057436
mnist_mlp_opb_beta_20_anchor_6,2,linf,0.1,0.625000,0.358974
mnist_mlp_opb_beta_20_anchor_6,2,linf,0.15,0.371000,0.619487
mnist_mlp_opb_beta_20_anchor_6,2,linf,0.2,0.185000,0.810256
mnist_mlp_opb_beta_20_anchor_6,2,linf,0.25,0.098000,0.899487
mnist_mlp_opb_beta_20_anchor_6,2,linf,0.3,0.054000,0.944615
mnist_mlp_opb_beta_20_anchor_6,2,l2,1,0.924000,0.052308
mnist_mlp_opb_beta_20_anchor_6,2,l2,2,0.662000,0.321026
mnist_mlp_opb_beta_20_anchor_6,2,l2,3,0.386000,0.604103
mnist_mlp_opb_beta_20_anchor_6,2,l2,4,0.162000,0.833846
mnist_mlp_opb_beta_20_anchor_6,2,l2,5,0.089000,0.908718
mnist_mlp_opb_beta_20_anchor_6,2,l2,6,0.050000,0.948718
mnist_mlp_opb_beta_20_anchor_6,3,none,0,0.981000,
mnist_mlp_opb_beta_20_anchor_6,3,linf,0.05,0.919000,0.063201
mnist_mlp_opb_beta_20_anchor_6,3,linf,0.1,0.606000,0.382263
mnist_mlp_opb_beta_20_anchor_6,3,linf,0.15,0.384000,0.608563
mnist_mlp_opb_beta_20_anchor_6,3,linf,0.2,0.204000,0.792049
mnist_mlp_opb_beta_20_anchor_6,3,linf,0.25,0.115000,0.882773
mnist_mlp_opb_beta_20_anchor_6,3,linf,0.3,0.067000,0.931702
mnist_mlp_opb_beta_20_anchor_6,3,l2,1,0.927000,0.055046
mnist_mlp_opb_beta_20_anchor_6,3,l2,2,0.643000,0.344546
mnist_mlp_opb_beta_20_anchor_6,3,l2,3,0.365000,0.627931
mnist_mlp_opb_beta_20_anchor_6,3,l2,4,0.177000,0.819572
mnist_mlp_opb_beta_20_anchor_6,3,l2,5,0.104000,0.893986
mnist_mlp_opb_beta_20_anchor_6,3,l2,6,0.059000,0.939857
mnist_mlp_opb_beta_20_anchor_6,4,none,0,0.980000,
mnist_mlp_opb_beta_20_anchor_6,4,linf,0.05,0.921000,0.060204
mnist_mlp_opb_beta_20_anchor_6,4,linf,0.1,0.609000,0.378571
mnist_mlp_opb_beta_20_anchor_6,4,linf,0.15,0.338000,0.655102
mnist_mlp_opb_beta_20_anchor_6,4,linf,0.2,0.164000,0.832653
mnist_mlp_opb_beta_20_anchor_6,4,linf,0.25,0.092000,0.906122
mnist_mlp_opb_beta_20_anchor_6,4,linf,0.3,0.046000,0.953061
mnist_mlp_opb_beta_20_anchor_6,4,l2,1,0.930000,0.051020
mnist_mlp_opb_beta_20_anchor_6,4,l2,2,0.665000,0.321429
mnist_mlp_opb_beta_20_anchor_6,4,l2,3,0.347000,0.645918
mnist_mlp_opb_beta_20_anchor_6,4,l2,4,0.164000,0.832653
mnist_mlp_opb_beta_20_anchor_6,4,l2,5,0.074000,0.924490
mnist_mlp_opb_beta_20_anchor_6,4,l2,6,0.040000,0.959184
mnist_mlp_opb_beta_20_anchor_6,5,none,0,0.979000,
mnist_mlp_opb_beta_20_anchor_6,5,linf,0.05,0.910000,0.070480
mnist_mlp_opb_beta_20_anchor_6,5,linf,0.1,0.615000,0.371808
mnist_mlp_opb_beta_20_anchor_6,5,linf,0.15,0.375000,0.616956
mnist_mlp_opb_beta_20_anchor_6,5,linf,0.2,0.185000,0.811032
mnist_mlp_opb_beta_20_anchor_6,5,linf,0.25,0.108000,0.889683
mnist_mlp_opb_beta_20_anchor_6,5,linf,0.3,0.063000,0.935649
mnist_mlp_opb_beta_20_anchor_6,5,l2,1,0.920000,0.060266
mnist_mlp_opb_beta_20_anchor_6,5,l2,2,0.676000,0.309499
mnist_mlp_opb_beta_20_anchor_6,5,l2,3,0.380000,0.611849
mnist_mlp_opb_beta_20_anchor_6,5,l2,4,0.181000,0.815117
mnist_mlp_opb_beta_20_anchor_6,5,l2,5,0.091000,0.907048
mnist_mlp_opb_beta_20_anchor_6,5,l2,6,0.058000,0.940756
