config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_15_anchor_6,1,none,0,0.981000,
mnist_mlp_opb_beta_15_anchor_6,1,linf,0.05,0.924000,0.058104
mnist_mlp_opb_beta_15_anchor_6,1,linf,0.1,0.630000,0.357798
mnist_mlp_opb_beta_15_anchor_6,1,linf,0.15,0.358000,0.635066
mnist_mlp_opb_beta_15_anchor_6,1,linf,0.2,0.187000,0.809378
mnist_mlp_opb_beta_15_anchor_6,1,linf,0.25,0.088000,0.910296
mnist_mlp_opb_beta_15_anchor_6,1,linf,0.3,0.056000,0.942915
mnist_mlp_opb_beta_15_anchor_6,1,l2,1,0.928000,0.054027
mnist_mlp_opb_beta_15_anchor_6,1,l2,2,0.682000,0.304791
mnist_mlp_opb_beta_15_anchor_6,1,l2,3,0.354000,0.639144
mnist_mlp_opb_beta_15_anchor_6,1,l2,4,0.179000,0.817533
mnist_mlp_opb_beta_15_anchor_6,1,l2,5,0.090000,0.908257
mnist_mlp_opb_beta_15_anchor_6,1,l2,6,0.044000,0.955148
mnist_mlp_opb_beta_15_anchor_6,2,none,0,0.974000,
mnist_mlp_opb_beta_15_anchor_6,2,linf,0.05,0.925000,0.050308
mnist_mlp_opb_beta_15_anchor_6,2,linf,0.1,0.621000,0.362423
mnist_mlp_opb_beta_15_anchor_6,2,linf,0.15,0.378000,0.611910
mnist_mlp_opb_beta_15_anchor_6,2,linf,0.2,0.204000,0.790554
mnist_mlp_opb_beta_15_anchor_6,2,linf,0.25,0.105000,0.892197
mnist_mlp_opb_beta_15_anchor_6,2,linf,0.3,0.058000,0.940452
mnist_mlp_opb_beta_15_anchor_6,2,l2,1,0.932000,0.043121
mnist_mlp_opb_beta_15_anchor_6,2,l2,2,0.651000,0.331622
mnist_mlp_opb_beta_15_anchor_6,2,l2,3,0.391000,0.598563
mnist_mlp_opb_beta_15_anchor_6,2,l2,4,0.187000,0.808008
mnist_mlp_opb_beta_15_anchor_6,2,l2,5,0.092000,0.905544
mnist_mlp_opb_beta_15_anchor_6,2,l2,6,0.050000,0.948665
mnist_mlp_opb_beta_15_anchor_6,3,none,0,0.983000,
mnist_mlp_opb_beta_15_anchor_6,3,linf,0.05,0.912000,0.072228
mnist_mlp_opb_beta_15_anchor_6,3,linf,0.1,0.619000,0.370295
mnist_mlp_opb_beta_15_anchor_6,3,linf,0.15,0.387000,0.606307
mnist_mlp_opb_beta_15_anchor_6,3,linf,0.2,0.196000,0.800610
mnist_mlp_opb_beta_15_anchor_6,3,linf,0.25,0.114000,0.884028
mnist_mlp_opb_beta_15_anchor_6,3,linf,0.3,0.063000,0.935910
mnist_mlp_opb_beta_15_anchor_6,3,l2,1,0.922000,0.062055
mnist_mlp_opb_beta_15_anchor_6,3,l2,2,0.665000,0.323500
mnist_mlp_opb_beta_15_anchor_6,3,l2,3,0.382000,0.611394
mnist_mlp_opb_beta_15_anchor_6,3,l2,4,0.180000,0.816887
mnist_mlp_opb_beta_15_anchor_6,3,l2,5,0.102000,0.896236
mnist_mlp_opb_beta_15_anchor_6,3,l2,6,0.062000,0.936928
mnist_mlp_opb_beta_15_anchor_6,4,none,0,0.980000,
mnist_mlp_opb_beta_15_anchor_6,4,linf,0.05,0.922000,0.059184
mnist_mlp_opb_beta_15_anchor_6,4,linf,0.1,0.627000,0.360204
mnist_mlp_opb_beta_15_anchor_6,4,linf,0.15,0.373000,0.619388
mnist_mlp_opb_beta_15_anchor_6,4,linf,0.2,0.183000,0.813265
mnist_mlp_opb_beta_15_anchor_6,4,linf,0.25,0.099000,0.898980
mnist_mlp_opb_beta_15_anchor_6,4,linf,0.3,0.063000,0.935714
mnist_mlp_opb_beta_15_anchor_6,4,l2,1,0.931000,0.050000
mnist_mlp_opb_beta_15_anchor_6,4,l2,2,0.670000,0.316327
mnist_mlp_opb_beta_15_anchor_6,4,l2,3,0.368000,0.624490
mnist_mlp_opb_beta_15_anchor_6,4,l2,4,0.180000,0.816327
mnist_mlp_opb_beta_15_anchor_6,4,l2,5,0.080000,0.918367
mnist_mlp_opb_beta_15_anchor_6,4,l2,6,0.055000,0.943878
mnist_mlp_opb_beta_15_anchor_6,5,none,0,0.976000,
mnist_mlp_opb_beta_15_anchor_6,5,linf,0.05,0.918000,0.059426
mnist_mlp_opb_beta_15_anchor_6,5,linf,0.1,0.631000,0.353484
mnist_mlp_opb_beta_15_anchor_6,5,linf,0.15,0.383000,0.607582
mnist_mlp_opb_beta_15_anchor_6,5,linf,0.2,0.209000,0.785861
mnist_mlp_opb_beta_15_anchor_6,5,linf,0.25,0.119000,0.878074
mnist_mlp_opb_beta_15_anchor_6,5,linf,0.3,0.066000,0.932377
mnist_mlp_opb_beta_15_anchor_6,5,l2,1,0.926000,0.051230
mnist_mlp_opb_beta_15_anchor_6,5,l2,2,0.672000,0.311475
mnist_mlp_opb_beta_15_anchor_6,5,l2,3,0.388000,0.602459
mnist_mlp_opb_beta_15_anchor_6,5,l2,4,0.190000,0.805328
mnist_mlp_opb_beta_15_anchor_6,5,l2,5,0.094000,0.903689
mnist_mlp_opb_beta_15_anchor_6,5,l2,6,0.061000,0.937500
