config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_20_anchor_1,1,none,0,0.975000,
mnist_mlp_opb_beta_20_anchor_1,1,linf,0.05,0.888000,0.089231
mnist_mlp_opb_beta_20_anchor_1,1,linf,0.1,0.733000,0.248205
mnist_mlp_opb_beta_20_anchor_1,1,linf,0.15,0.512000,0.474872
mnist_mlp_opb_beta_20_anchor_1,1,linf,0.2,0.323000,0.668718
mnist_mlp_opb_beta_20_anchor_1,1,linf,0.25,0.213000,0.781538
mnist_mlp_opb_beta_20_anchor_1,1,linf,0.3,0.142000,0.854359
mnist_mlp_opb_beta_20_anchor_1,1,l2,1,0.895000,0.082051
mnist_mlp_opb_beta_20_anchor_1,1,l2,2,0.752000,0.228718
mnist_mlp_opb_beta_20_anchor_1,1,l2,3,0.550000,0.435897
mnist_mlp_opb_beta_20_anchor_1,1,l2,4,0.342000,0.649231
mnist_mlp_opb_beta_20_anchor_1,1,l2,5,0.227000,0.767179
mnist_mlp_opb_beta_20_anchor_1,1,l2,6,0.145000,0.851282
mnist_mlp_opb_beta_20_anchor_1,2,none,0,0.978000,
mnist_mlp_opb_beta_20_anchor_1,2,linf,0.05,0.926000,0.053170
mnist_mlp_opb_beta_20_anchor_1,2,linf,0.1,0.762000,0.220859
mnist_mlp_opb_beta_20_anchor_1,2,linf,0.15,0.507000,0.481595
mnist_mlp_opb_beta_20_anchor_1,2,linf,0.2,0.336000,0.656442
mnist_mlp_opb_beta_20_anchor_1,2,linf,0.25,0.213000,0.782209
mnist_mlp_opb_beta_20_anchor_1,2,linf,0.3,0.143000,0.853783
mnist_mlp_opb_beta_20_anchor_1,2,l2,1,0.930000,0.049080
mnist_mlp_opb_beta_20_anchor_1,2,l2,2,0.801000,0.180982
mnist_mlp_opb_beta_20_anchor_1,2,l2,3,0.539000,0.448875
mnist_mlp_opb_beta_20_anchor_1,2,l2,4,0.341000,0.651329
mnist_mlp_opb_beta_20_anchor_1,2,l2,5,0.207000,0.788344
mnist_mlp_opb_beta_20_anchor_1,2,l2,6,0.144000,0.852761
mnist_mlp_opb_beta_20_anchor_1,3,none,0,0.976000,
mnist_mlp_opb_beta_20_anchor_1,3,linf,0.05,0.920000,0.057377
mnist_mlp_opb_beta_20_anchor_1,3,linf,0.1,0.777000,0.203893
mnist_mlp_opb_beta_20_anchor_1,3,linf,0.15,0.471000,0.517418
mnist_mlp_opb_beta_20_anchor_1,3,linf,0.2,0.270000,0.723361
mnist_mlp_opb_beta_20_anchor_1,3,linf,0.25,0.148000,0.848361
mnist_mlp_opb_beta_20_anchor_1,3,linf,0.3,0.085000,0.912910
mnist_mlp_opb_beta_20_anchor_1,3,l2,1,0.922000,0.055328
mnist_mlp_opb_beta_20_anchor_1,3,l2,2,0.788000,0.192623
mnist_mlp_opb_beta_20_anchor_1,3,l2,3,0.505000,0.482582
mnist_mlp_opb_beta_20_anchor_1,3,l2,4,0.261000,0.732582
mnist_mlp_opb_beta_20_anchor_1,3,l2,5,0.138000,0.858607
mnist_mlp_opb_beta_20_anchor_1,3,l2,6,0.083000,0.914959
mnist_mlp_opb_beta_20_anchor_1,4,none,0,0.976000,
mnist_mlp_opb_beta_20_anchor_1,4,linf,0.05,0.912000,0.065574
mnist_mlp_opb_beta_20_anchor_1,4,linf,0.1,0.634000,0.350410
mnist_mlp_opb_beta_20_anchor_1,4,linf,0.15,0.401000,0.589139
mnist_mlp_opb_beta_20_anchor_1,4,linf,0.2,0.187000,0.808402
mnist_mlp_opb_beta_20_anchor_1,4,linf,0.25,0.090000,0.907787
mnist_mlp_opb_beta_20_anchor_1,4,linf,0.3,0.044000,0.954918
mnist_mlp_opb_beta_20_anchor_1,4,l2,1,0.914000,0.063525
mnist_mlp_opb_beta_20_anchor_1,4,l2,2,0.665000,0.318648
mnist_mlp_opb_beta_20_anchor_1,4,l2,3,0.406000,0.584016
mnist_mlp_opb_beta_20_anchor_1,4,l2,4,0.215000,0.779713
mnist_mlp_opb_beta_20_anchor_1,4,l2,5,0.095000,0.902664
mnist_mlp_opb_beta_20_anchor_1,4,l2,6,0.051000,0.947746
mnist_mlp_opb_beta_20_anchor_1,5,none,0,0.979000,
mnist_mlp_opb_beta_20_anchor_1,5,linf,0.05,0.936000,0.043922
mnist_mlp_opb_beta_20_anchor_1,5,linf,0.1,0.771000,0.212462
mnist_mlp_opb_beta_20_anchor_1,5,linf,0.15,0.525000,0.463739
mnist_mlp_opb_beta_20_anchor_1,5,linf,0.2,0.352000,0.640449
mnist_mlp_opb_beta_20_anchor_1,5,linf,0.25,0.233000,0.762002
mnist_mlp_opb_beta_20_anchor_1,5,linf,0.3,0.153000,0.843718
mnist_mlp_opb_beta_20_anchor_1,5,l2,1,0.936000,0.043922
mnist_mlp_opb_beta_20_anchor_1,5,l2,2,0.793000,0.189990
mnist_mlp_opb_beta_20_anchor_1,5,l2,3,0.545000,0.443309
mnist_mlp_opb_beta_20_anchor_1,5,l2,4,0.349000,0.643514
mnist_mlp_opb_beta_20_anchor_1,5,l2,5,0.213000,0.782431
mnist_mlp_opb_beta_20_anchor_1,5,l2,6,0.134000,0.863126
