config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.005_anchor_1,1,none,0,0.976000,
mnist_mlp_opb_beta_0.005_anchor_1,1,linf,0.05,0.929000,0.048156
mnist_mlp_opb_beta_0.005_anchor_1,1,linf,0.1,0.793000,0.187500
mnist_mlp_opb_beta_0.005_anchor_1,1,linf,0.15,0.532000,0.454918
mnist_mlp_opb_beta_0.005_anchor_1,1,linf,0.2,0.328000,0.663934
mnist_mlp_opb_beta_0.005_anchor_1,1,linf,0.25,0.175000,0.820697
mnist_mlp_opb_beta_0.005_anchor_1,1,linf,0.3,0.103000,0.894467
mnist_mlp_opb_beta_0.005_anchor_1,1,l2,1,0.933000,0.044057
mnist_mlp_opb_beta_0.005_anchor_1,1,l2,2,0.799000,0.181352
mnist_mlp_opb_beta_0.005_anchor_1,1,l2,3,0.555000,0.431352
mnist_mlp_opb_beta_0.005_anchor_1,1,l2,4,0.314000,0.678279
mnist_mlp_opb_beta_0.005_anchor_1,1,l2,5,0.171000,0.824795
mnist_mlp_opb_beta_0.005_anchor_1,1,l2,6,0.092000,0.905738
mnist_mlp_opb_beta_0.005_anchor_1,2,none,0,0.979000,
mnist_mlp_opb_beta_0.005_anchor_1,2,linf,0.05,0.930000,0.050051
mnist_mlp_opb_beta_0.005_anchor_1,2,linf,0.1,0.790000,0.193054
mnist_mlp_opb_beta_0.005_anchor_1,2,linf,0.15,0.553000,0.435138
mnist_mlp_opb_beta_0.005_anchor_1,2,linf,0.2,0.353000,0.639428
mnist_mlp_opb_beta_0.005_anchor_1,2,linf,0.25,0.213000,0.782431
mnist_mlp_opb_beta_0.005_anchor_1,2,linf,0.3,0.114000,0.883555
mnist_mlp_opb_beta_0.005_anchor_1,2,l2,1,0.932000,0.048008
mnist_mlp_opb_beta_0.005_anchor_1,2,l2,2,0.792000,0.191011
mnist_mlp_opb_beta_0.005_anchor_1,2,l2,3,0.575000,0.412666
mnist_mlp_opb_beta_0.005_anchor_1,2,l2,4,0.342000,0.650664
mnist_mlp_opb_beta_0.005_anchor_1,2,l2,5,0.204000,0.791624
mnist_mlp_opb_beta_0.005_anchor_1,2,l2,6,0.096000,0.901941
mnist_mlp_opb_beta_0.005_anchor_1,3,none,0,0.981000,
mnist_mlp_opb_beta_0.005_anchor_1,3,linf,0.05,0.930000,0.051988
mnist_mlp_opb_beta_0.005_anchor_1,3,linf,0.1,0.756000,0.229358
mnist_mlp_opb_beta_0.005_anchor_1,3,linf,0.15,0.496000,0.494393
mnist_mlp_opb_beta_0.005_anchor_1,3,linf,0.2,0.338000,0.655454
mnist_mlp_opb_beta_0.005_anchor_1,3,linf,0.25,0.206000,0.790010
mnist_mlp_opb_beta_0.005_anchor_1,3,linf,0.3,0.116000,0.881753
mnist_mlp_opb_beta_0.005_anchor_1,3,l2,1,0.932000,0.049949
mnist_mlp_opb_beta_0.005_anchor_1,3,l2,2,0.771000,0.214067
mnist_mlp_opb_beta_0.005_anchor_1,3,l2,3,0.500000,0.490316
mnist_mlp_opb_beta_0.005_anchor_1,3,l2,4,0.321000,0.672783
mnist_mlp_opb_beta_0.005_anchor_1,3,l2,5,0.193000,0.803262
mnist_mlp_opb_beta_0.005_anchor_1,3,l2,6,0.113000,0.884811
mnist_mlp_opb_beta_0.005_anchor_1,4,none,0,0.982000,
mnist_mlp_opb_beta_0.005_anchor_1,4,linf,0.05,0.932000,0.050916
mnist_mlp_opb_beta_0.005_anchor_1,4,linf,0.1,0.776000,0.209776
mnist_mlp_opb_beta_0.005_anchor_1,4,linf,0.15,0.520000,0.470468
mnist_mlp_opb_beta_0.005_anchor_1,4,linf,0.2,0.321000,0.673116
mnist_mlp_opb_beta_0.005_anchor_1,4,linf,0.25,0.185000,0.811609
mnist_mlp_opb_beta_0.005_anchor_1,4,linf,0.3,0.100000,0.898167
mnist_mlp_opb_beta_0.005_anchor_1,4,l2,1,0.932000,0.050916
mnist_mlp_opb_beta_0.005_anchor_1,4,l2,2,0.786000,0.199593
mnist_mlp_opb_beta_0.005_anchor_1,4,l2,3,0.532000,0.458248
mnist_mlp_opb_beta_0.005_anchor_1,4,l2,4,0.307000,0.687373
mnist_mlp_opb_beta_0.005_anchor_1,4,l2,5,0.157000,0.840122
mnist_mlp_opb_beta_0.005_anchor_1,4,l2,6,0.097000,0.901222
mnist_mlp_opb_beta_0.005_anchor_1,5,none,0,0.980000,
mnist_mlp_opb_beta_0.005_anchor_1,5,linf,0.05,0.931000,0.050000
mnist_mlp_opb_beta_0.005_anchor_1,5,linf,0.1,0.801000,0.182653
mnist_mlp_opb_beta_0.005_anchor_1,5,linf,0.15,0.537000,0.452041
mnist_mlp_opb_beta_0.005_anchor_1,5,linf,0.2,0.312000,0.681633
mnist_mlp_opb_beta_0.005_anchor_1,5,linf,0.25,0.179000,0.817347
mnist_mlp_opb_beta_0.005_anchor_1,5,linf,0.3,0.087000,0.911224
mnist_mlp_opb_beta_0.005_anchor_1,5,l2,1,0.931000,0.050000
mnist_mlp_opb_beta_0.005_anchor_1,5,l2,2,0.805000,0.178571
mnist_mlp_opb_beta_0.005_anchor_1,5,l2,3,0.555000,0.433674
mnist_mlp_opb_beta_0.005_anchor_1,5,l2,4,0.323000,0.670408
mnist_mlp_opb_beta_0.005_anchor_1,5,l2,5,0.160000,0.836735
mnist_mlp_opb_beta_0.005_anchor_1,5,l2,6,0.086000,0.912245
