config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.01_anchor_6,1,none,0,0.981000,
mnist_mlp_opb_beta_0.01_anchor_6,1,linf,0.05,0.926000,0.056065
mnist_mlp_opb_beta_0.01_anchor_6,1,linf,0.1,0.763000,0.222222
mnist_mlp_opb_beta_0.01_anchor_6,1,linf,0.15,0.465000,0.525994
mnist_mlp_opb_beta_0.01_anchor_6,1,linf,0.2,0.216000,0.779817
mnist_mlp_opb_beta_0.01_anchor_6,1,linf,0.25,0.075000,0.923547
mnist_mlp_opb_beta_0.01_anchor_6,1,linf,0.3,0.032000,0.967380
mnist_mlp_opb_beta_0.01_anchor_6,1,l2,1,0.927000,0.055046
mnist_mlp_opb_beta_0.01_anchor_6,1,l2,2,0.769000,0.216106
mnist_mlp_opb_beta_0.01_anchor_6,1,l2,3,0.506000,0.484200
mnist_mlp_opb_beta_0.01_anchor_6,1,l2,4,0.306000,0.688073
mnist_mlp_opb_beta_0.01_anchor_6,1,l2,5,0.218000,0.777778
mnist_mlp_opb_beta_0.01_anchor_6,1,l2,6,0.177000,0.819572
mnist_mlp_opb_beta_0.01_anchor_6,2,none,0,0.981000,
mnist_mlp_opb_beta_0.01_anchor_6,2,linf,0.05,0.926000,0.056065
mnist_mlp_opb_beta_0.01_anchor_6,2,linf,0.1,0.781000,0.203874
mnist_mlp_opb_beta_0.01_anchor_6,2,linf,0.15,0.521000,0.468909
mnist_mlp_opb_beta_0.01_anchor_6,2,linf,0.2,0.249000,0.746177
mnist_mlp_opb_beta_0.01_anchor_6,2,linf,0.25,0.101000,0.897044
mnist_mlp_opb_beta_0.01_anchor_6,2,linf,0.3,0.038000,0.961264
mnist_mlp_opb_beta_0.01_anchor_6,2,l2,1,0.926000,0.056065
mnist_mlp_opb_beta_0.01_anchor_6,2,l2,2,0.776000,0.208970
mnist_mlp_opb_beta_0.01_anchor_6,2,l2,3,0.544000,0.445464
mnist_mlp_opb_beta_0.01_anchor_6,2,l2,4,0.340000,0.653415
mnist_mlp_opb_beta_0.01_anchor_6,2,l2,5,0.254000,0.741081
mnist_mlp_opb_beta_0.01_anchor_6,2,l2,6,0.216000,0.779817
mnist_mlp_opb_beta_0.01_anchor_6,3,none,0,0.982000,
mnist_mlp_opb_beta_0.01_anchor_6,3,linf,0.05,0.939000,0.043788
mnist_mlp_opb_beta_0.01_anchor_6,3,linf,0.1,0.790000,0.195519
mnist_mlp_opb_beta_0.01_anchor_6,3,linf,0.15,0.525000,0.465377
mnist_mlp_opb_beta_0.01_anchor_6,3,linf,0.2,0.245000,0.750509
mnist_mlp_opb_beta_0.01_anchor_6,3,linf,0.25,0.099000,0.899185
mnist_mlp_opb_beta_0.01_anchor_6,3,linf,0.3,0.032000,0.967413
mnist_mlp_opb_beta_0.01_anchor_6,3,l2,1,0.938000,0.044806
mnist_mlp_opb_beta_0.01_anchor_6,3,l2,2,0.797000,0.188391
mnist_mlp_opb_beta_0.01_anchor_6,3,l2,3,0.547000,0.442973
mnist_mlp_opb_beta_0.01_anchor_6,3,l2,4,0.357000,0.636456
mnist_mlp_opb_beta_0.01_anchor_6,3,l2,5,0.281000,0.713849
mnist_mlp_opb_beta_0.01_anchor_6,3,l2,6,0.259000,0.736253
mnist_mlp_opb_beta_0.01_anchor_6,4,none,0,0.982000,
mnist_mlp_opb_beta_0.01_anchor_6,4,linf,0.05,0.932000,0.050916
mnist_mlp_opb_beta_0.01_anchor_6,4,linf,0.1,0.765000,0.220978
mnist_mlp_opb_beta_0.01_anchor_6,4,linf,0.15,0.437000,0.554990
mnist_mlp_opb_beta_0.01_anchor_6,4,linf,0.2,0.232000,0.763747
mnist_mlp_opb_beta_0.01_anchor_6,4,linf,0.25,0.094000,0.904277
mnist_mlp_opb_beta_0.01_anchor_6,4,linf,0.3,0.040000,0.959267
mnist_mlp_opb_beta_0.01_anchor_6,4,l2,1,0.929000,0.053971
mnist_mlp_opb_beta_0.01_anchor_6,4,l2,2,0.775000,0.210794
mnist_mlp_opb_beta_0.01_anchor_6,4,l2,3,0.497000,0.493890
mnist_mlp_opb_beta_0.01_anchor_6,4,l2,4,0.340000,0.653768
mnist_mlp_opb_beta_0.01_anchor_6,4,l2,5,0.274000,0.720978
mnist_mlp_opb_beta_0.01_anchor_6,4,l2,6,0.253000,0.742362
mnist_mlp_opb_beta_0.01_anchor_6,5,none,0,0.983000,
mnist_mlp_opb_beta_0.01_anchor_6,5,linf,0.05,0.923000,0.061038
mnist_mlp_opb_beta_0.01_anchor_6,5,linf,0.1,0.780000,0.206511
mnist_mlp_opb_beta_0.01_anchor_6,5,linf,0.15,0.446000,0.546287
mnist_mlp_opb_beta_0.01_anchor_6,5,linf,0.2,0.233000,0.762970
mnist_mlp_opb_beta_0.01_anchor_6,5,linf,0.25,0.100000,0.898271
mnist_mlp_opb_beta_0.01_anchor_6,5,linf,0.3,0.035000,0.964395
mnist_mlp_opb_beta_0.01_anchor_6,5,l2,1,0.923000,0.061038
mnist_mlp_opb_beta_0.01_anchor_6,5,l2,2,0.777000,0.209563
mnist_mlp_opb_beta_0.01_anchor_6,5,l2,3,0.494000,0.497457
mnist_mlp_opb_beta_0.01_anchor_6,5,l2,4,0.320000,0.674466
mnist_mlp_opb_beta_0.01_anchor_6,5,l2,5,0.234000,0.761953
mnist_mlp_opb_beta_0.01_anchor_6,5,l2,6,0.210000,0.786368
