config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_25_anchor_6,1,none,0,0.984000,
mnist_mlp_opb_beta_25_anchor_6,1,linf,0.05,0.919000,0.066057
mnist_mlp_opb_beta_25_anchor_6,1,linf,0.1,0.607000,0.383130
mnist_mlp_opb_beta_25_anchor_6,1,linf,0.15,0.326000,0.668699
mnist_mlp_opb_beta_25_anchor_6,1,linf,0.2,0.150000,0.847561
mnist_mlp_opb_beta_25_anchor_6,1,linf,0.25,0.076000,0.922764
mnist_mlp_opb_beta_25_anchor_6,1,linf,0.3,0.041000,0.958333
mnist_mlp_opb_beta_25_anchor_6,1,l2,1,0.918000,0.067073
mnist_mlp_opb_beta_25_anchor_6,1,l2,2,0.642000,0.347561
mnist_mlp_opb_beta_25_anchor_6,1,l2,3,0.333000,0.661585
mnist_mlp_opb_beta_25_anchor_6,1,l2,4,0.155000,0.842480
mnist_mlp_opb_beta_25_anchor_6,1,l2,5,0.068000,0.930894
mnist_mlp_opb_beta_25_anchor_6,1,l2,6,0.039000,0.960366
mnist_mlp_opb_beta_25_anchor_6,2,none,0,0.977000,
mnist_mlp_opb_beta_25_anchor_6,2,linf,0.05,0.916000,0.062436
mnist_mlp_opb_beta_25_anchor_6,2,linf,0.1,0.624000,0.361310
mnist_mlp_opb_beta_25_anchor_6,2,linf,0.15,0.353000,0.638690
mnist_mlp_opb_beta_25_anchor_6,2,linf,0.2,0.179000,0.816786
mnist_mlp_opb_beta_25_anchor_6,2,linf,0.25,0.095000,0.902764
mnist_mlp_opb_beta_25_anchor_6,2,linf,0.3,0.050000,0.948823
mnist_mlp_opb_beta_25_anchor_6,2,l2,1,0.924000,0.054248
mnist_mlp_opb_beta_25_anchor_6,2,l2,2,0.680000,0.303992
mnist_mlp_opb_beta_25_anchor_6,2,l2,3,0.373000,0.618219
mnist_mlp_opb_beta_25_anchor_6,2,l2,4,0.165000,0.831116
mnist_mlp_opb_beta_25_anchor_6,2,l2,5,0.083000,0.915046
mnist_mlp_opb_beta_25_anchor_6,2,l2,6,0.047000,0.951894
mnist_mlp_opb_beta_25_anchor_6,3,none,0,0.982000,
mnist_mlp_opb_beta_25_anchor_6,3,linf,0.05,0.924000,0.059063
mnist_mlp_opb_beta_25_anchor_6,3,linf,0.1,0.661000,0.326884
mnist_mlp_opb_beta_25_anchor_6,3,linf,0.15,0.365000,0.628310
mnist_mlp_opb_beta_25_anchor_6,3,linf,0.2,0.182000,0.814664
mnist_mlp_opb_beta_25_anchor_6,3,linf,0.25,0.096000,0.902240
mnist_mlp_opb_beta_25_anchor_6,3,linf,0.3,0.056000,0.942974
mnist_mlp_opb_beta_25_anchor_6,3,l2,1,0.930000,0.052953
mnist_mlp_opb_beta_25_anchor_6,3,l2,2,0.729000,0.257637
mnist_mlp_opb_beta_25_anchor_6,3,l2,3,0.354000,0.639511
mnist_mlp_opb_beta_25_anchor_6,3,l2,4,0.167000,0.829939
mnist_mlp_opb_beta_25_anchor_6,3,l2,5,0.076000,0.922607
mnist_mlp_opb_beta_25_anchor_6,3,l2,6,0.052000,0.947047
mnist_mlp_opb_beta_25_anchor_6,4,none,0,0.980000,
mnist_mlp_opb_beta_25_anchor_6,4,linf,0.05,0.921000,0.060204
mnist_mlp_opb_beta_25_anchor_6,4,linf,0.1,0.607000,0.380612
mnist_mlp_opb_beta_25_anchor_6,4,linf,0.15,0.338000,0.655102
mnist_mlp_opb_beta_25_anchor_6,4,linf,0.2,0.172000,0.824490
mnist_mlp_opb_beta_25_anchor_6,4,linf,0.25,0.088000,0.910204
mnist_mlp_opb_beta_25_anchor_6,4,linf,0.3,0.051000,0.947959
mnist_mlp_opb_beta_25_anchor_6,4,l2,1,0.934000,0.046939
mnist_mlp_opb_beta_25_anchor_6,4,l2,2,0.657000,0.329592
mnist_mlp_opb_beta_25_anchor_6,4,l2,3,0.344000,0.648980
mnist_mlp_opb_beta_25_anchor_6,4,l2,4,0.153000,0.843878
mnist_mlp_opb_beta_25_anchor_6,4,l2,5,0.083000,0.915306
mnist_mlp_opb_beta_25_anchor_6,4,l2,6,0.041000,0.958163
mnist_mlp_opb_beta_25_anchor_6,5,none,0,0.976000,
mnist_mlp_opb_beta_25_anchor_6,5,linf,0.05,0.921000,0.056352
mnist_mlp_opb_beta_25_anchor_6,5,linf,0.1,0.653000,0.330943
mnist_mlp_opb_beta_25_anchor_6,5,linf,0.15,0.397000,0.593238
mnist_mlp_opb_beta_25_anchor_6,5,linf,0.2,0.232000,0.762295
mnist_mlp_opb_beta_25_anchor_6,5,linf,0.25,0.115000,0.882172
mnist_mlp_opb_beta_25_anchor_6,5,linf,0.3,0.065000,0.933402
mnist_mlp_opb_beta_25_anchor_6,5,l2,1,0.924000,0.053279
mnist_mlp_opb_beta_25_anchor_6,5,l2,2,0.693000,0.289959
mnist_mlp_opb_beta_25_anchor_6,5,l2,3,0.403000,0.587090
mnist_mlp_opb_beta_25_anchor_6,5,l2,4,0.215000,0.779713
mnist_mlp_opb_beta_25_anchor_6,5,l2,5,0.101000,0.896516
mnist_mlp_opb_beta_25_anchor_6,5,l2,6,0.057000,0.941598
