config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.1_anchor_12,1,none,0,0.986000,
mnist_mlp_opb_beta_0.1_anchor_12,1,linf,0.05,0.933000,0.053753
mnist_mlp_opb_beta_0.1_anchor_12,1,linf,0.1,0.781000,0.207911
mnist_mlp_opb_beta_0.1_anchor_12,1,linf,0.15,0.474000,0.519270
mnist_mlp_opb_beta_0.1_anchor_12,1,linf,0.2,0.265000,0.731237
mnist_mlp_opb_beta_0.1_anchor_12,1,linf,0.25,0.138000,0.860041
mnist_mlp_opb_beta_0.1_anchor_12,1,linf,0.3,0.067000,0.932049
mnist_mlp_opb_beta_0.1_anchor_12,1,l2,1,0.936000,0.050710
mnist_mlp_opb_beta_0.1_anchor_12,1,l2,2,0.808000,0.180527
mnist_mlp_opb_beta_0.1_anchor_12,1,l2,3,0.642000,0.348884
mnist_mlp_opb_beta_0.1_anchor_12,1,l2,4,0.508000,0.484787
mnist_mlp_opb_beta_0.1_anchor_12,1,l2,5,0.437000,0.556795
mnist_mlp_opb_beta_0.1_anchor_12,1,l2,6,0.378000,0.616633
mnist_mlp_opb_beta_0.1_anchor_12,2,none,0,0.983000,
mnist_mlp_opb_beta_0.1_anchor_12,2,linf,0.05,0.938000,0.045778
mnist_mlp_opb_beta_0.1_anchor_12,2,linf,0.1,0.780000,0.206511
mnist_mlp_opb_beta_0.1_anchor_12,2,linf,0.15,0.478000,0.513733
mnist_mlp_opb_beta_0.1_anchor_12,2,linf,0.2,0.277000,0.718210
mnist_mlp_opb_beta_0.1_anchor_12,2,linf,0.25,0.128000,0.869786
mnist_mlp_opb_beta_0.1_anchor_12,2,linf,0.3,0.055000,0.944049
mnist_mlp_opb_beta_0.1_anchor_12,2,l2,1,0.940000,0.043744
mnist_mlp_opb_beta_0.1_anchor_12,2,l2,2,0.887000,0.097660
mnist_mlp_opb_beta_0.1_anchor_12,2,l2,3,0.883000,0.101729
mnist_mlp_opb_beta_0.1_anchor_12,2,l2,4,0.867000,0.118006
mnist_mlp_opb_beta_0.1_anchor_12,2,l2,5,0.865000,0.120041
mnist_mlp_opb_beta_0.1_anchor_12,2,l2,6,0.864000,0.121058
mnist_mlp_opb_beta_0.1_anchor_12,3,none,0,0.983000,
mnist_mlp_opb_beta_0.1_anchor_12,3,linf,0.05,0.939000,0.044761
mnist_mlp_opb_beta_0.1_anchor_12,3,linf,0.1,0.780000,0.206511
mnist_mlp_opb_beta_0.1_anchor_12,3,linf,0.15,0.480000,0.511699
mnist_mlp_opb_beta_0.1_anchor_12,3,linf,0.2,0.280000,0.715158
mnist_mlp_opb_beta_0.1_anchor_12,3,linf,0.25,0.127000,0.870804
mnist_mlp_opb_beta_0.1_anchor_12,3,linf,0.3,0.061000,0.937945
mnist_mlp_opb_beta_0.1_anchor_12,3,l2,1,0.941000,0.042726
mnist_mlp_opb_beta_0.1_anchor_12,3,l2,2,0.920000,0.064090
mnist_mlp_opb_beta_0.1_anchor_12,3,l2,3,0.915000,0.069176
mnist_mlp_opb_beta_0.1_anchor_12,3,l2,4,0.920000,0.064090
mnist_mlp_opb_beta_0.1_anchor_12,3,l2,5,0.913000,0.071211
mnist_mlp_opb_beta_0.1_anchor_12,3,l2,6,0.906000,0.078332
mnist_mlp_opb_beta_0.1_anchor_12,4,none,0,0.985000,
mnist_mlp_opb_beta_0.1_anchor_12,4,linf,0.05,0.934000,0.051777
mnist_mlp_opb_beta_0.1_anchor_12,4,linf,0.1,0.740000,0.248731
mnist_mlp_opb_beta_0.1_anchor_12,4,linf,0.15,0.450000,0.543147
mnist_mlp_opb_beta_0.1_anchor_12,4,linf,0.2,0.228000,0.768528
mnist_mlp_opb_beta_0.1_anchor_12,4,linf,0.25,0.109000,0.889340
mnist_mlp_opb_beta_0.1_anchor_12,4,linf,0.3,0.056000,0.943147
mnist_mlp_opb_beta_0.1_anchor_12,4,l2,1,0.942000,0.043655
mnist_mlp_opb_beta_0.1_anchor_12,4,l2,2,0.917000,0.069036
mnist_mlp_opb_beta_0.1_anchor_12,4,l2,3,0.912000,0.074112
mnist_mlp_opb_beta_0.1_anchor_12,4,l2,4,0.912000,0.074112
mnist_mlp_opb_beta_0.1_anchor_12,4,l2,5,0.910000,0.076142
mnist_mlp_opb_beta_0.1_anchor_12,4,l2,6,0.910000,0.076142
mnist_mlp_opb_beta_0.1_anchor_12,5,none,0,0.978000,
mnist_mlp_opb_beta_0.1_anchor_12,5,linf,0.05,0.935000,0.043967
mnist_mlp_opb_beta_0.1_anchor_12,5,linf,0.1,0.733000,0.250511
mnist_mlp_opb_beta_0.1_anchor_12,5,linf,0.15,0.443000,0.547035
mnist_mlp_opb_beta_0.1_anchor_12,5,linf,0.2,0.241000,0.753579
mnist_mlp_opb_beta_0.1_anchor_12,5,linf,0.25,0.138000,0.858896
mnist_mlp_opb_beta_0.1_anchor_12,5,linf,0.3,0.070000,0.928425
mnist_mlp_opb_beta_0.1_anchor_12,5,l2,1,0.936000,0.042945
mnist_mlp_opb_beta_0.1_anchor_12,5,l2,2,0.889000,0.091002
mnist_mlp_opb_beta_0.1_anchor_12,5,l2,3,0.878000,0.102250
mnist_mlp_opb_beta_0.1_anchor_12,5,l2,4,0.876000,0.104294
mnist_mlp_opb_beta_0.1_anchor_12,5,l2,5,0.871000,0.109407
mnist_mlp_opb_beta_0.1_anchor_12,5,l2,6,0.857000,0.123722
