config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_1_anchor_6,1,none,0,0.980000,
mnist_mlp_opb_beta_1_anchor_6,1,linf,0.05,0.933000,0.047959
mnist_mlp_opb_beta_1_anchor_6,1,linf,0.1,0.696000,0.289796
mnist_mlp_opb_beta_1_anchor_6,1,linf,0.15,0.391000,0.601020
mnist_mlp_opb_beta_1_anchor_6,1,linf,0.2,0.203000,0.792857
mnist_mlp_opb_beta_1_anchor_6,1,linf,0.25,0.099000,0.898980
mnist_mlp_opb_beta_1_anchor_6,1,linf,0.3,0.065000,0.933673
mnist_mlp_opb_beta_1_anchor_6,1,l2,1,0.935000,0.045918
mnist_mlp_opb_beta_1_anchor_6,1,l2,2,0.745000,0.239796
mnist_mlp_opb_beta_1_anchor_6,1,l2,3,0.407000,0.584694
mnist_mlp_opb_beta_1_anchor_6,1,l2,4,0.207000,0.788776
mnist_mlp_opb_beta_1_anchor_6,1,l2,5,0.098000,0.900000
mnist_mlp_opb_beta_1_anchor_6,1,l2,6,0.056000,0.942857
mnist_mlp_opb_beta_1_anchor_6,2,none,0,0.979000,
mnist_mlp_opb_beta_1_anchor_6,2,linf,0.05,0.924000,0.056180
mnist_mlp_opb_beta_1_anchor_6,2,linf,0.1,0.642000,0.344229
mnist_mlp_opb_beta_1_anchor_6,2,linf,0.15,0.390000,0.601634
mnist_mlp_opb_beta_1_anchor_6,2,linf,0.2,0.217000,0.778345
mnist_mlp_opb_beta_1_anchor_6,2,linf,0.25,0.103000,0.894791
mnist_mlp_opb_beta_1_anchor_6,2,linf,0.3,0.053000,0.945863
mnist_mlp_opb_beta_1_anchor_6,2,l2,1,0.929000,0.051072
mnist_mlp_opb_beta_1_anchor_6,2,l2,2,0.690000,0.295199
mnist_mlp_opb_beta_1_anchor_6,2,l2,3,0.403000,0.588355
mnist_mlp_opb_beta_1_anchor_6,2,l2,4,0.211000,0.784474
mnist_mlp_opb_beta_1_anchor_6,2,l2,5,0.091000,0.907048
mnist_mlp_opb_beta_1_anchor_6,2,l2,6,0.054000,0.944842
mnist_mlp_opb_beta_1_anchor_6,3,none,0,0.978000,
mnist_mlp_opb_beta_1_anchor_6,3,linf,0.05,0.926000,0.053170
mnist_mlp_opb_beta_1_anchor_6,3,linf,0.1,0.619000,0.367076
mnist_mlp_opb_beta_1_anchor_6,3,linf,0.15,0.358000,0.633947
mnist_mlp_opb_beta_1_anchor_6,3,linf,0.2,0.207000,0.788344
mnist_mlp_opb_beta_1_anchor_6,3,linf,0.25,0.103000,0.894683
mnist_mlp_opb_beta_1_anchor_6,3,linf,0.3,0.065000,0.933538
mnist_mlp_opb_beta_1_anchor_6,3,l2,1,0.929000,0.050102
mnist_mlp_opb_beta_1_anchor_6,3,l2,2,0.682000,0.302658
mnist_mlp_opb_beta_1_anchor_6,3,l2,3,0.378000,0.613497
mnist_mlp_opb_beta_1_anchor_6,3,l2,4,0.182000,0.813906
mnist_mlp_opb_beta_1_anchor_6,3,l2,5,0.096000,0.901840
mnist_mlp_opb_beta_1_anchor_6,3,l2,6,0.058000,0.940695
mnist_mlp_opb_beta_1_anchor_6,4,none,0,0.982000,
mnist_mlp_opb_beta_1_anchor_6,4,linf,0.05,0.927000,0.056008
mnist_mlp_opb_beta_1_anchor_6,4,linf,0.1,0.650000,0.338086
mnist_mlp_opb_beta_1_anchor_6,4,linf,0.15,0.373000,0.620163
mnist_mlp_opb_beta_1_anchor_6,4,linf,0.2,0.208000,0.788187
mnist_mlp_opb_beta_1_anchor_6,4,linf,0.25,0.108000,0.890020
mnist_mlp_opb_beta_1_anchor_6,4,linf,0.3,0.055000,0.943992
mnist_mlp_opb_beta_1_anchor_6,4,l2,1,0.929000,0.053971
mnist_mlp_opb_beta_1_anchor_6,4,l2,2,0.709000,0.278004
mnist_mlp_opb_beta_1_anchor_6,4,l2,3,0.388000,0.604888
mnist_mlp_opb_beta_1_anchor_6,4,l2,4,0.192000,0.804481
mnist_mlp_opb_beta_1_anchor_6,4,l2,5,0.099000,0.899185
mnist_mlp_opb_beta_1_anchor_6,4,l2,6,0.057000,0.941955
mnist_mlp_opb_beta_1_anchor_6,5,none,0,0.978000,
mnist_mlp_opb_beta_1_anchor_6,5,linf,0.05,0.927000,0.052147
mnist_mlp_opb_beta_1_anchor_6,5,linf,0.1,0.650000,0.335378
mnist_mlp_opb_beta_1_anchor_6,5,linf,0.15,0.391000,0.600204
mnist_mlp_opb_beta_1_anchor_6,5,linf,0.2,0.220000,0.775051
mnist_mlp_opb_beta_1_anchor_6,5,linf,0.25,0.104000,0.893661
mnist_mlp_opb_beta_1_anchor_6,5,linf,0.3,0.051000,0.947853
mnist_mlp_opb_beta_1_anchor_6,5,l2,1,0.931000,0.048057
mnist_mlp_opb_beta_1_anchor_6,5,l2,2,0.692000,0.292434
mnist_mlp_opb_beta_1_anchor_6,5,l2,3,0.394000,0.597137
mnist_mlp_opb_beta_1_anchor_6,5,l2,4,0.192000,0.803681
mnist_mlp_opb_beta_1_anchor_6,5,l2,5,0.092000,0.905930
mnist_mlp_opb_beta_1_anchor_6,5,l2,6,0.043000,0.956033
