config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.1_anchor_6,1,none,0,0.977000,
mnist_mlp_opb_beta_0.1_anchor_6,1,linf,0.05,0.926000,0.052201
mnist_mlp_opb_beta_0.1_anchor_6,1,linf,0.1,0.792000,0.189355
mnist_mlp_opb_beta_0.1_anchor_6,1,linf,0.15,0.505000,0.483112
mnist_mlp_opb_beta_0.1_anchor_6,1,linf,0.2,0.274000,0.719550
mnist_mlp_opb_beta_0.1_anchor_6,1,linf,0.25,0.131000,0.865916
mnist_mlp_opb_beta_0.1_anchor_6,1,linf,0.3,0.059000,0.939611
mnist_mlp_opb_beta_0.1_anchor_6,1,l2,1,0.929000,0.049130
mnist_mlp_opb_beta_0.1_anchor_6,1,l2,2,0.795000,0.186285
mnist_mlp_opb_beta_0.1_anchor_6,1,l2,3,0.514000,0.473900
mnist_mlp_opb_beta_0.1_anchor_6,1,l2,4,0.277000,0.716479
mnist_mlp_opb_beta_0.1_anchor_6,1,l2,5,0.146000,0.850563
mnist_mlp_opb_beta_0.1_anchor_6,1,l2,6,0.088000,0.909928
mnist_mlp_opb_beta_0.1_anchor_6,2,none,0,0.982000,
mnist_mlp_opb_beta_0.1_anchor_6,2,linf,0.05,0.929000,0.053971
mnist_mlp_opb_beta_0.1_anchor_6,2,linf,0.1,0.794000,0.191446
mnist_mlp_opb_beta_0.1_anchor_6,2,linf,0.15,0.488000,0.503055
mnist_mlp_opb_beta_0.1_anchor_6,2,linf,0.2,0.295000,0.699593
mnist_mlp_opb_beta_0.1_anchor_6,2,linf,0.25,0.154000,0.843177
mnist_mlp_opb_beta_0.1_anchor_6,2,linf,0.3,0.066000,0.932790
mnist_mlp_opb_beta_0.1_anchor_6,2,l2,1,0.931000,0.051935
mnist_mlp_opb_beta_0.1_anchor_6,2,l2,2,0.796000,0.189409
mnist_mlp_opb_beta_0.1_anchor_6,2,l2,3,0.502000,0.488798
mnist_mlp_opb_beta_0.1_anchor_6,2,l2,4,0.304000,0.690428
mnist_mlp_opb_beta_0.1_anchor_6,2,l2,5,0.180000,0.816701
mnist_mlp_opb_beta_0.1_anchor_6,2,l2,6,0.105000,0.893075
mnist_mlp_opb_beta_0.1_anchor_6,3,none,0,0.983000,
mnist_mlp_opb_beta_0.1_anchor_6,3,linf,0.05,0.931000,0.052899
mnist_mlp_opb_beta_0.1_anchor_6,3,linf,0.1,0.771000,0.215666
mnist_mlp_opb_beta_0.1_anchor_6,3,linf,0.15,0.449000,0.543235
mnist_mlp_opb_beta_0.1_anchor_6,3,linf,0.2,0.226000,0.770092
mnist_mlp_opb_beta_0.1_anchor_6,3,linf,0.25,0.102000,0.896236
mnist_mlp_opb_beta_0.1_anchor_6,3,linf,0.3,0.060000,0.938962
mnist_mlp_opb_beta_0.1_anchor_6,3,l2,1,0.932000,0.051882
mnist_mlp_opb_beta_0.1_anchor_6,3,l2,2,0.781000,0.205493
mnist_mlp_opb_beta_0.1_anchor_6,3,l2,3,0.490000,0.501526
mnist_mlp_opb_beta_0.1_anchor_6,3,l2,4,0.277000,0.718210
mnist_mlp_opb_beta_0.1_anchor_6,3,l2,5,0.181000,0.815870
mnist_mlp_opb_beta_0.1_anchor_6,3,l2,6,0.138000,0.859613
mnist_mlp_opb_beta_0.1_anchor_6,4,none,0,0.981000,
mnist_mlp_opb_beta_0.1_anchor_6,4,linf,0.05,0.932000,0.049949
mnist_mlp_opb_beta_0.1_anchor_6,4,linf,0.1,0.766000,0.219164
mnist_mlp_opb_beta_0.1_anchor_6,4,linf,0.15,0.460000,0.531091
mnist_mlp_opb_beta_0.1_anchor_6,4,linf,0.2,0.260000,0.734964
mnist_mlp_opb_beta_0.1_anchor_6,4,linf,0.25,0.140000,0.857288
mnist_mlp_opb_beta_0.1_anchor_6,4,linf,0.3,0.082000,0.916412
mnist_mlp_opb_beta_0.1_anchor_6,4,l2,1,0.930000,0.051988
mnist_mlp_opb_beta_0.1_anchor_6,4,l2,2,0.780000,0.204893
mnist_mlp_opb_beta_0.1_anchor_6,4,l2,3,0.478000,0.512742
mnist_mlp_opb_beta_0.1_anchor_6,4,l2,4,0.276000,0.718654
mnist_mlp_opb_beta_0.1_anchor_6,4,l2,5,0.141000,0.856269
mnist_mlp_opb_beta_0.1_anchor_6,4,l2,6,0.081000,0.917431
mnist_mlp_opb_beta_0.1_anchor_6,5,none,0,0.986000,
mnist_mlp_opb_beta_0.1_anchor_6,5,linf,0.05,0.936000,0.050710
mnist_mlp_opb_beta_0.1_anchor_6,5,linf,0.1,0.756000,0.233266
mnist_mlp_opb_beta_0.1_anchor_6,5,linf,0.15,0.438000,0.555781
mnist_mlp_opb_beta_0.1_anchor_6,5,linf,0.2,0.249000,0.747465
mnist_mlp_opb_beta_0.1_anchor_6,5,linf,0.25,0.119000,0.879310
mnist_mlp_opb_beta_0.1_anchor_6,5,linf,0.3,0.059000,0.940162
mnist_mlp_opb_beta_0.1_anchor_6,5,l2,1,0.937000,0.049696
mnist_mlp_opb_beta_0.1_anchor_6,5,l2,2,0.760000,0.229209
mnist_mlp_opb_beta_0.1_anchor_6,5,l2,3,0.465000,0.528398
mnist_mlp_opb_beta_0.1_anchor_6,5,l2,4,0.246000,0.750507
mnist_mlp_opb_beta_0.1_anchor_6,5,l2,5,0.133000,0.865112
mnist_mlp_opb_beta_0.1_anchor_6,5,l2,6,0.062000,0.937120
