config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_1_anchor_12,1,none,0,0.980000,
mnist_mlp_opb_beta_1_anchor_12,1,linf,0.05,0.931000,0.050000
mnist_mlp_opb_beta_1_anchor_12,1,linf,0.1,0.660000,0.326531
mnist_mlp_opb_beta_1_anchor_12,1,linf,0.15,0.404000,0.587755
mnist_mlp_opb_beta_1_anchor_12,1,linf,0.2,0.234000,0.761224
mnist_mlp_opb_beta_1_anchor_12,1,linf,0.25,0.098000,0.900000
mnist_mlp_opb_beta_1_anchor_12,1,linf,0.3,0.048000,0.951020
mnist_mlp_opb_beta_1_anchor_12,1,l2,1,0.937000,0.043878
mnist_mlp_opb_beta_1_anchor_12,1,l2,2,0.795000,0.188776
mnist_mlp_opb_beta_1_anchor_12,1,l2,3,0.614000,0.373469
mnist_mlp_opb_beta_1_anchor_12,1,l2,4,0.483000,0.507143
mnist_mlp_opb_beta_1_anchor_12,1,l2,5,0.399000,0.592857
mnist_mlp_opb_beta_1_anchor_12,1,l2,6,0.351000,0.641837
mnist_mlp_opb_beta_1_anchor_12,2,none,0,0.983000,
mnist_mlp_opb_beta_1_anchor_12,2,linf,0.05,0.928000,0.055951
mnist_mlp_opb_beta_1_anchor_12,2,linf,0.1,0.642000,0.346897
mnist_mlp_opb_beta_1_anchor_12,2,linf,0.15,0.359000,0.634791
mnist_mlp_opb_beta_1_anchor_12,2,linf,0.2,0.200000,0.796541
mnist_mlp_opb_beta_1_anchor_12,2,linf,0.25,0.100000,0.898271
mnist_mlp_opb_beta_1_anchor_12,2,linf,0.3,0.055000,0.944049
mnist_mlp_opb_beta_1_anchor_12,2,l2,1,0.930000,0.053917
mnist_mlp_opb_beta_1_anchor_12,2,l2,2,0.829000,0.156663
mnist_mlp_opb_beta_1_anchor_12,2,l2,3,0.751000,0.236012
mnist_mlp_opb_beta_1_anchor_12,2,l2,4,0.701000,0.286877
mnist_mlp_opb_beta_1_anchor_12,2,l2,5,0.654000,0.334690
mnist_mlp_opb_beta_1_anchor_12,2,l2,6,0.635000,0.354018
mnist_mlp_opb_beta_1_anchor_12,3,none,0,0.980000,
mnist_mlp_opb_beta_1_anchor_12,3,linf,0.05,0.913000,0.068367
mnist_mlp_opb_beta_1_anchor_12,3,linf,0.1,0.605000,0.382653
mnist_mlp_opb_beta_1_anchor_12,3,linf,0.15,0.325000,0.668367
mnist_mlp_opb_beta_1_anchor_12,3,linf,0.2,0.152000,0.844898
mnist_mlp_opb_beta_1_anchor_12,3,linf,0.25,0.074000,0.924490
mnist_mlp_opb_beta_1_anchor_12,3,linf,0.3,0.036000,0.963265
mnist_mlp_opb_beta_1_anchor_12,3,l2,1,0.922000,0.059184
mnist_mlp_opb_beta_1_anchor_12,3,l2,2,0.658000,0.328571
mnist_mlp_opb_beta_1_anchor_12,3,l2,3,0.353000,0.639796
mnist_mlp_opb_beta_1_anchor_12,3,l2,4,0.173000,0.823469
mnist_mlp_opb_beta_1_anchor_12,3,l2,5,0.078000,0.920408
mnist_mlp_opb_beta_1_anchor_12,3,l2,6,0.039000,0.960204
mnist_mlp_opb_beta_1_anchor_12,4,none,0,0.979000,
mnist_mlp_opb_beta_1_anchor_12,4,linf,0.05,0.915000,0.065373
mnist_mlp_opb_beta_1_anchor_12,4,linf,0.1,0.587000,0.400409
mnist_mlp_opb_beta_1_anchor_12,4,linf,0.15,0.360000,0.632278
mnist_mlp_opb_beta_1_anchor_12,4,linf,0.2,0.182000,0.814096
mnist_mlp_opb_beta_1_anchor_12,4,linf,0.25,0.090000,0.908069
mnist_mlp_opb_beta_1_anchor_12,4,linf,0.3,0.044000,0.955056
mnist_mlp_opb_beta_1_anchor_12,4,l2,1,0.928000,0.052094
mnist_mlp_opb_beta_1_anchor_12,4,l2,2,0.627000,0.359551
mnist_mlp_opb_beta_1_anchor_12,4,l2,3,0.374000,0.617977
mnist_mlp_opb_beta_1_anchor_12,4,l2,4,0.183000,0.813075
mnist_mlp_opb_beta_1_anchor_12,4,l2,5,0.089000,0.909091
mnist_mlp_opb_beta_1_anchor_12,4,l2,6,0.042000,0.957099
mnist_mlp_opb_beta_1_anchor_12,5,none,0,0.982000,
mnist_mlp_opb_beta_1_anchor_12,5,linf,0.05,0.915000,0.068228
mnist_mlp_opb_beta_1_anchor_12,5,linf,0.1,0.613000,0.375764
mnist_mlp_opb_beta_1_anchor_12,5,linf,0.15,0.355000,0.638493
mnist_mlp_opb_beta_1_anchor_12,5,linf,0.2,0.200000,0.796334
mnist_mlp_opb_beta_1_anchor_12,5,linf,0.25,0.102000,0.896130
mnist_mlp_opb_beta_1_anchor_12,5,linf,0.3,0.042000,0.957230
mnist_mlp_opb_beta_1_anchor_12,5,l2,1,0.923000,0.060081
mnist_mlp_opb_beta_1_anchor_12,5,l2,2,0.659000,0.328921
mnist_mlp_opb_beta_1_anchor_12,5,l2,3,0.365000,0.628310
mnist_mlp_opb_beta_1_anchor_12,5,l2,4,0.199000,0.797352
mnist_mlp_opb_beta_1_anchor_12,5,l2,5,0.121000,0.876782
mnist_mlp_opb_beta_1_anchor_12,5,l2,6,0.081000,0.917515
