config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.5_anchor_12,1,none,0,0.987000,
mnist_mlp_opb_beta_0.5_anchor_12,1,linf,0.05,0.932000,0.055724
mnist_mlp_opb_beta_0.5_anchor_12,1,linf,0.1,0.689000,0.301925
mnist_mlp_opb_beta_0.5_anchor_12,1,linf,0.15,0.452000,0.542047
mnist_mlp_opb_beta_0.5_anchor_12,1,linf,0.2,0.275000,0.721378
mnist_mlp_opb_beta_0.5_anchor_12,1,linf,0.25,0.153000,0.844985
mnist_mlp_opb_beta_0.5_anchor_12,1,linf,0.3,0.073000,0.926038
mnist_mlp_opb_beta_0.5_anchor_12,1,l2,1,0.943000,0.044580
mnist_mlp_opb_beta_0.5_anchor_12,1,l2,2,0.923000,0.064843
mnist_mlp_opb_beta_0.5_anchor_12,1,l2,3,0.915000,0.072948
mnist_mlp_opb_beta_0.5_anchor_12,1,l2,4,0.914000,0.073961
mnist_mlp_opb_beta_0.5_anchor_12,1,l2,5,0.913000,0.074975
mnist_mlp_opb_beta_0.5_anchor_12,1,l2,6,0.905000,0.083080
mnist_mlp_opb_beta_0.5_anchor_12,2,none,0,0.982000,
mnist_mlp_opb_beta_0.5_anchor_12,2,linf,0.05,0.933000,0.049898
mnist_mlp_opb_beta_0.5_anchor_12,2,linf,0.1,0.627000,0.361507
mnist_mlp_opb_beta_0.5_anchor_12,2,linf,0.15,0.393000,0.599796
mnist_mlp_opb_beta_0.5_anchor_12,2,linf,0.2,0.192000,0.804481
mnist_mlp_opb_beta_0.5_anchor_12,2,linf,0.25,0.100000,0.898167
mnist_mlp_opb_beta_0.5_anchor_12,2,linf,0.3,0.049000,0.950102
mnist_mlp_opb_beta_0.5_anchor_12,2,l2,1,0.936000,0.046843
mnist_mlp_opb_beta_0.5_anchor_12,2,l2,2,0.683000,0.304481
mnist_mlp_opb_beta_0.5_anchor_12,2,l2,3,0.406000,0.586558
mnist_mlp_opb_beta_0.5_anchor_12,2,l2,4,0.210000,0.786151
mnist_mlp_opb_beta_0.5_anchor_12,2,l2,5,0.099000,0.899185
mnist_mlp_opb_beta_0.5_anchor_12,2,l2,6,0.057000,0.941955
mnist_mlp_opb_beta_0.5_anchor_12,3,none,0,0.980000,
mnist_mlp_opb_beta_0.5_anchor_12,3,linf,0.05,0.928000,0.053061
mnist_mlp_opb_beta_0.5_anchor_12,3,linf,0.1,0.652000,0.334694
mnist_mlp_opb_beta_0.5_anchor_12,3,linf,0.15,0.411000,0.580612
mnist_mlp_opb_beta_0.5_anchor_12,3,linf,0.2,0.254000,0.740816
mnist_mlp_opb_beta_0.5_anchor_12,3,linf,0.25,0.133000,0.864286
mnist_mlp_opb_beta_0.5_anchor_12,3,linf,0.3,0.071000,0.927551
mnist_mlp_opb_beta_0.5_anchor_12,3,l2,1,0.930000,0.051020
mnist_mlp_opb_beta_0.5_anchor_12,3,l2,2,0.756000,0.228571
mnist_mlp_opb_beta_0.5_anchor_12,3,l2,3,0.523000,0.466327
mnist_mlp_opb_beta_0.5_anchor_12,3,l2,4,0.391000,0.601020
mnist_mlp_opb_beta_0.5_anchor_12,3,l2,5,0.268000,0.726531
mnist_mlp_opb_beta_0.5_anchor_12,3,l2,6,0.212000,0.783673
mnist_mlp_opb_beta_0.5_anchor_12,4,none,0,0.985000,
mnist_mlp_opb_beta_0.5_anchor_12,4,linf,0.05,0.926000,0.059898
mnist_mlp_opb_beta_0.5_anchor_12,4,linf,0.1,0.708000,0.281218
mnist_mlp_opb_beta_0.5_anchor_12,4,linf,0.15,0.421000,0.572589
mnist_mlp_opb_beta_0.5_anchor_12,4,linf,0.2,0.219000,0.777665
mnist_mlp_opb_beta_0.5_anchor_12,4,linf,0.25,0.116000,0.882234
mnist_mlp_opb_beta_0.5_anchor_12,4,linf,0.3,0.055000,0.944162
mnist_mlp_opb_beta_0.5_anchor_12,4,l2,1,0.950000,0.035533
mnist_mlp_opb_beta_0.5_anchor_12,4,l2,2,0.946000,0.039594
mnist_mlp_opb_beta_0.5_anchor_12,4,l2,3,0.940000,0.045685
mnist_mlp_opb_beta_0.5_anchor_12,4,l2,4,0.940000,0.045685
mnist_mlp_opb_beta_0.5_anchor_12,4,l2,5,0.939000,0.046700
mnist_mlp_opb_beta_0.5_anchor_12,4,l2,6,0.927000,0.058883
mnist_mlp_opb_beta_0.5_anchor_12,5,none,0,0.984000,
mnist_mlp_opb_beta_0.5_anchor_12,5,linf,0.05,0.931000,0.053862
mnist_mlp_opb_beta_0.5_anchor_12,5,linf,0.1,0.705000,0.283537
mnist_mlp_opb_beta_0.5_anchor_12,5,linf,0.15,0.441000,0.551829
mnist_mlp_opb_beta_0.5_anchor_12,5,linf,0.2,0.242000,0.754065
mnist_mlp_opb_beta_0.5_anchor_12,5,linf,0.25,0.126000,0.871951
mnist_mlp_opb_beta_0.5_anchor_12,5,linf,0.3,0.063000,0.935976
mnist_mlp_opb_beta_0.5_anchor_12,5,l2,1,0.937000,0.047764
mnist_mlp_opb_beta_0.5_anchor_12,5,l2,2,0.880000,0.105691
mnist_mlp_opb_beta_0.5_anchor_12,5,l2,3,0.861000,0.125000
mnist_mlp_opb_beta_0.5_anchor_12,5,l2,4,0.847000,0.139228
mnist_mlp_opb_beta_0.5_anchor_12,5,l2,5,0.823000,0.163618
mnist_mlp_opb_beta_0.5_anchor_12,5,l2,6,0.817000,0.169715
