config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.5_anchor_1,1,none,0,0.980000,
mnist_mlp_opb_beta_0.5_anchor_1,1,linf,0.05,0.919000,0.062245
mnist_mlp_opb_beta_0.5_anchor_1,1,linf,0.1,0.667000,0.319388
mnist_mlp_opb_beta_0.5_anchor_1,1,linf,0.15,0.390000,0.602041
mnist_mlp_opb_beta_0.5_anchor_1,1,linf,0.2,0.196000,0.800000
mnist_mlp_opb_beta_0.5_anchor_1,1,linf,0.25,0.108000,0.889796
mnist_mlp_opb_beta_0.5_anchor_1,1,linf,0.3,0.066000,0.932653
mnist_mlp_opb_beta_0.5_anchor_1,1,l2,1,0.923000,0.058163
mnist_mlp_opb_beta_0.5_anchor_1,1,l2,2,0.694000,0.291837
mnist_mlp_opb_beta_0.5_anchor_1,1,l2,3,0.409000,0.582653
mnist_mlp_opb_beta_0.5_anchor_1,1,l2,4,0.190000,0.806122
mnist_mlp_opb_beta_0.5_anchor_1,1,l2,5,0.107000,0.890816
mnist_mlp_opb_beta_0.5_anchor_1,1,l2,6,0.062000,0.936735
mnist_mlp_opb_beta_0.5_anchor_1,2,none,0,0.974000,
mnist_mlp_opb_beta_0.5_anchor_1,2,linf,0.05,0.909000,0.066735
mnist_mlp_opb_beta_0.5_anchor_1,2,linf,0.1,0.700000,0.281314
mnist_mlp_opb_beta_0.5_anchor_1,2,linf,0.15,0.370000,0.620123
mnist_mlp_opb_beta_0.5_anchor_1,2,linf,0.2,0.174000,0.821355
mnist_mlp_opb_beta_0.5_anchor_1,2,linf,0.25,0.094000,0.903491
mnist_mlp_opb_beta_0.5_anchor_1,2,linf,0.3,0.053000,0.945585
mnist_mlp_opb_beta_0.5_anchor_1,2,l2,1,0.913000,0.062628
mnist_mlp_opb_beta_0.5_anchor_1,2,l2,2,0.742000,0.238193
mnist_mlp_opb_beta_0.5_anchor_1,2,l2,3,0.380000,0.609856
mnist_mlp_opb_beta_0.5_anchor_1,2,l2,4,0.168000,0.827515
mnist_mlp_opb_beta_0.5_anchor_1,2,l2,5,0.087000,0.910678
mnist_mlp_opb_beta_0.5_anchor_1,2,l2,6,0.055000,0.943532
mnist_mlp_opb_beta_0.5_anchor_1,3,none,0,0.978000,
mnist_mlp_opb_beta_0.5_anchor_1,3,linf,0.05,0.912000,0.067485
mnist_mlp_opb_beta_0.5_anchor_1,3,linf,0.1,0.650000,0.335378
mnist_mlp_opb_beta_0.5_anchor_1,3,linf,0.15,0.357000,0.634969
mnist_mlp_opb_beta_0.5_anchor_1,3,linf,0.2,0.173000,0.823108
mnist_mlp_opb_beta_0.5_anchor_1,3,linf,0.25,0.082000,0.916155
mnist_mlp_opb_beta_0.5_anchor_1,3,linf,0.3,0.043000,0.956033
mnist_mlp_opb_beta_0.5_anchor_1,3,l2,1,0.915000,0.064417
mnist_mlp_opb_beta_0.5_anchor_1,3,l2,2,0.677000,0.307771
mnist_mlp_opb_beta_0.5_anchor_1,3,l2,3,0.369000,0.622699
mnist_mlp_opb_beta_0.5_anchor_1,3,l2,4,0.165000,0.831288
mnist_mlp_opb_beta_0.5_anchor_1,3,l2,5,0.079000,0.919223
mnist_mlp_opb_beta_0.5_anchor_1,3,l2,6,0.048000,0.950920
mnist_mlp_opb_beta_0.5_anchor_1,4,none,0,0.973000,
mnist_mlp_opb_beta_0.5_anchor_1,4,linf,0.05,0.905000,0.069887
mnist_mlp_opb_beta_0.5_anchor_1,4,linf,0.1,0.658000,0.323741
mnist_mlp_opb_beta_0.5_anchor_1,4,linf,0.15,0.380000,0.609455
mnist_mlp_opb_beta_0.5_anchor_1,4,linf,0.2,0.178000,0.817061
mnist_mlp_opb_beta_0.5_anchor_1,4,linf,0.25,0.089000,0.908530
mnist_mlp_opb_beta_0.5_anchor_1,4,linf,0.3,0.053000,0.945529
mnist_mlp_opb_beta_0.5_anchor_1,4,l2,1,0.908000,0.066804
mnist_mlp_opb_beta_0.5_anchor_1,4,l2,2,0.719000,0.261048
mnist_mlp_opb_beta_0.5_anchor_1,4,l2,3,0.397000,0.591984
mnist_mlp_opb_beta_0.5_anchor_1,4,l2,4,0.175000,0.820144
mnist_mlp_opb_beta_0.5_anchor_1,4,l2,5,0.084000,0.913669
mnist_mlp_opb_beta_0.5_anchor_1,4,l2,6,0.048000,0.950668
mnist_mlp_opb_beta_0.5_anchor_1,5,none,0,0.974000,
mnist_mlp_opb_beta_0.5_anchor_1,5,linf,0.05,0.913000,0.062628
mnist_mlp_opb_beta_0.5_anchor_1,5,linf,0.1,0.709000,0.272074
mnist_mlp_opb_beta_0.5_anchor_1,5,linf,0.15,0.381000,0.608830
mnist_mlp_opb_beta_0.5_anchor_1,5,linf,0.2,0.170000,0.825462
mnist_mlp_opb_beta_0.5_anchor_1,5,linf,0.25,0.076000,0.921971
mnist_mlp_opb_beta_0.5_anchor_1,5,linf,0.3,0.036000,0.963039
mnist_mlp_opb_beta_0.5_anchor_1,5,l2,1,0.917000,0.058522
mnist_mlp_opb_beta_0.5_anchor_1,5,l2,2,0.747000,0.233060
mnist_mlp_opb_beta_0.5_anchor_1,5,l2,3,0.391000,0.598563
mnist_mlp_opb_beta_0.5_anchor_1,5,l2,4,0.172000,0.823409
mnist_mlp_opb_beta_0.5_anchor_1,5,l2,5,0.079000,0.918891
mnist_mlp_opb_beta_0.5_anchor_1,5,l2,6,0.042000,0.956879
