config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_5_anchor_1,1,none,0,0.973000,
mnist_mlp_opb_beta_5_anchor_1,1,linf,0.05,0.930000,0.044193
mnist_mlp_opb_beta_5_anchor_1,1,linf,0.1,0.818000,0.159301
mnist_mlp_opb_beta_5_anchor_1,1,linf,0.15,0.572000,0.412127
mnist_mlp_opb_beta_5_anchor_1,1,linf,0.2,0.340000,0.650565
mnist_mlp_opb_beta_5_anchor_1,1,linf,0.25,0.211000,0.783145
mnist_mlp_opb_beta_5_anchor_1,1,linf,0.3,0.114000,0.882837
mnist_mlp_opb_beta_5_anchor_1,1,l2,1,0.930000,0.044193
mnist_mlp_opb_beta_5_anchor_1,1,l2,2,0.823000,0.154162
mnist_mlp_opb_beta_5_anchor_1,1,l2,3,0.591000,0.392600
mnist_mlp_opb_beta_5_anchor_1,1,l2,4,0.322000,0.669065
mnist_mlp_opb_beta_5_anchor_1,1,l2,5,0.174000,0.821172
mnist_mlp_opb_beta_5_anchor_1,1,l2,6,0.105000,0.892086
mnist_mlp_opb_beta_5_anchor_1,2,none,0,0.972000,
mnist_mlp_opb_beta_5_anchor_1,2,linf,0.05,0.922000,0.051440
mnist_mlp_opb_beta_5_anchor_1,2,linf,0.1,0.774000,0.203704
mnist_mlp_opb_beta_5_anchor_1,2,linf,0.15,0.491000,0.494856
mnist_mlp_opb_beta_5_anchor_1,2,linf,0.2,0.295000,0.696502
mnist_mlp_opb_beta_5_anchor_1,2,linf,0.25,0.181000,0.813786
mnist_mlp_opb_beta_5_anchor_1,2,linf,0.3,0.111000,0.885802
mnist_mlp_opb_beta_5_anchor_1,2,l2,1,0.924000,0.049383
mnist_mlp_opb_beta_5_anchor_1,2,l2,2,0.799000,0.177984
mnist_mlp_opb_beta_5_anchor_1,2,l2,3,0.517000,0.468107
mnist_mlp_opb_beta_5_anchor_1,2,l2,4,0.302000,0.689300
mnist_mlp_opb_beta_5_anchor_1,2,l2,5,0.177000,0.817901
mnist_mlp_opb_beta_5_anchor_1,2,l2,6,0.103000,0.894033
mnist_mlp_opb_beta_5_anchor_1,3,none,0,0.973000,
mnist_mlp_opb_beta_5_anchor_1,3,linf,0.05,0.925000,0.049332
mnist_mlp_opb_beta_5_anchor_1,3,linf,0.1,0.735000,0.244604
mnist_mlp_opb_beta_5_anchor_1,3,linf,0.15,0.467000,0.520041
mnist_mlp_opb_beta_5_anchor_1,3,linf,0.2,0.247000,0.746146
mnist_mlp_opb_beta_5_anchor_1,3,linf,0.25,0.116000,0.880781
mnist_mlp_opb_beta_5_anchor_1,3,linf,0.3,0.063000,0.935252
mnist_mlp_opb_beta_5_anchor_1,3,l2,1,0.924000,0.050360
mnist_mlp_opb_beta_5_anchor_1,3,l2,2,0.774000,0.204522
mnist_mlp_opb_beta_5_anchor_1,3,l2,3,0.463000,0.524152
mnist_mlp_opb_beta_5_anchor_1,3,l2,4,0.242000,0.751285
mnist_mlp_opb_beta_5_anchor_1,3,l2,5,0.112000,0.884892
mnist_mlp_opb_beta_5_anchor_1,3,l2,6,0.055000,0.943474
mnist_mlp_opb_beta_5_anchor_1,4,none,0,0.971000,
mnist_mlp_opb_beta_5_anchor_1,4,linf,0.05,0.908000,0.064882
mnist_mlp_opb_beta_5_anchor_1,4,linf,0.1,0.702000,0.277034
mnist_mlp_opb_beta_5_anchor_1,4,linf,0.15,0.375000,0.613800
mnist_mlp_opb_beta_5_anchor_1,4,linf,0.2,0.187000,0.807415
mnist_mlp_opb_beta_5_anchor_1,4,linf,0.25,0.089000,0.908342
mnist_mlp_opb_beta_5_anchor_1,4,linf,0.3,0.048000,0.950566
mnist_mlp_opb_beta_5_anchor_1,4,l2,1,0.912000,0.060762
mnist_mlp_opb_beta_5_anchor_1,4,l2,2,0.739000,0.238929
mnist_mlp_opb_beta_5_anchor_1,4,l2,3,0.410000,0.577755
mnist_mlp_opb_beta_5_anchor_1,4,l2,4,0.195000,0.799176
mnist_mlp_opb_beta_5_anchor_1,4,l2,5,0.093000,0.904222
mnist_mlp_opb_beta_5_anchor_1,4,l2,6,0.048000,0.950566
mnist_mlp_opb_beta_5_anchor_1,5,none,0,0.975000,
mnist_mlp_opb_beta_5_anchor_1,5,linf,0.05,0.921000,0.055385
mnist_mlp_opb_beta_5_anchor_1,5,linf,0.1,0.793000,0.186667
mnist_mlp_opb_beta_5_anchor_1,5,linf,0.15,0.493000,0.494359
mnist_mlp_opb_beta_5_anchor_1,5,linf,0.2,0.304000,0.688205
mnist_mlp_opb_beta_5_anchor_1,5,linf,0.25,0.181000,0.814359
mnist_mlp_opb_beta_5_anchor_1,5,linf,0.3,0.107000,0.890256
mnist_mlp_opb_beta_5_anchor_1,5,l2,1,0.930000,0.046154
mnist_mlp_opb_beta_5_anchor_1,5,l2,2,0.798000,0.181538
mnist_mlp_opb_beta_5_anchor_1,5,l2,3,0.529000,0.457436
mnist_mlp_opb_beta_5_anchor_1,5,l2,4,0.292000,0.700513
mnist_mlp_opb_beta_5_anchor_1,5,l2,5,0.169000,0.826667
mnist_mlp_opb_beta_5_anchor_1,5,l2,6,0.100000,0.897436
