config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_15_anchor_1,1,none,0,0.970000,
mnist_mlp_opb_beta_15_anchor_1,1,linf,0.05,0.881000,0.091753
mnist_mlp_opb_beta_15_anchor_1,1,linf,0.1,0.721000,0.256701
mnist_mlp_opb_beta_15_anchor_1,1,linf,0.15,0.500000,0.484536
mnist_mlp_opb_beta_15_anchor_1,1,linf,0.2,0.329000,0.660825
mnist_mlp_opb_beta_15_anchor_1,1,linf,0.25,0.227000,0.765979
mnist_mlp_opb_beta_15_anchor_1,1,linf,0.3,0.139000,0.856701
mnist_mlp_opb_beta_15_anchor_1,1,l2,1,0.891000,0.081443
mnist_mlp_opb_beta_15_anchor_1,1,l2,2,0.731000,0.246392
mnist_mlp_opb_beta_15_anchor_1,1,l2,3,0.527000,0.456701
mnist_mlp_opb_beta_15_anchor_1,1,l2,4,0.343000,0.646392
mnist_mlp_opb_beta_15_anchor_1,1,l2,5,0.232000,0.760825
mnist_mlp_opb_beta_15_anchor_1,1,l2,6,0.144000,0.851546
mnist_mlp_opb_beta_15_anchor_1,2,none,0,0.973000,
mnist_mlp_opb_beta_15_anchor_1,2,linf,0.05,0.932000,0.042138
mnist_mlp_opb_beta_15_anchor_1,2,linf,0.1,0.721000,0.258993
mnist_mlp_opb_beta_15_anchor_1,2,linf,0.15,0.512000,0.473792
mnist_mlp_opb_beta_15_anchor_1,2,linf,0.2,0.320000,0.671120
mnist_mlp_opb_beta_15_anchor_1,2,linf,0.25,0.210000,0.784173
mnist_mlp_opb_beta_15_anchor_1,2,linf,0.3,0.135000,0.861254
mnist_mlp_opb_beta_15_anchor_1,2,l2,1,0.932000,0.042138
mnist_mlp_opb_beta_15_anchor_1,2,l2,2,0.772000,0.206578
mnist_mlp_opb_beta_15_anchor_1,2,l2,3,0.514000,0.471737
mnist_mlp_opb_beta_15_anchor_1,2,l2,4,0.326000,0.664954
mnist_mlp_opb_beta_15_anchor_1,2,l2,5,0.194000,0.800617
mnist_mlp_opb_beta_15_anchor_1,2,l2,6,0.132000,0.864337
mnist_mlp_opb_beta_15_anchor_1,3,none,0,0.979000,
mnist_mlp_opb_beta_15_anchor_1,3,linf,0.05,0.924000,0.056180
mnist_mlp_opb_beta_15_anchor_1,3,linf,0.1,0.742000,0.242084
mnist_mlp_opb_beta_15_anchor_1,3,linf,0.15,0.475000,0.514811
mnist_mlp_opb_beta_15_anchor_1,3,linf,0.2,0.267000,0.727273
mnist_mlp_opb_beta_15_anchor_1,3,linf,0.25,0.152000,0.844740
mnist_mlp_opb_beta_15_anchor_1,3,linf,0.3,0.088000,0.910112
mnist_mlp_opb_beta_15_anchor_1,3,l2,1,0.926000,0.054137
mnist_mlp_opb_beta_15_anchor_1,3,l2,2,0.768000,0.215526
mnist_mlp_opb_beta_15_anchor_1,3,l2,3,0.476000,0.513790
mnist_mlp_opb_beta_15_anchor_1,3,l2,4,0.277000,0.717058
mnist_mlp_opb_beta_15_anchor_1,3,l2,5,0.145000,0.851890
mnist_mlp_opb_beta_15_anchor_1,3,l2,6,0.086000,0.912155
mnist_mlp_opb_beta_15_anchor_1,4,none,0,0.973000,
mnist_mlp_opb_beta_15_anchor_1,4,linf,0.05,0.915000,0.059609
mnist_mlp_opb_beta_15_anchor_1,4,linf,0.1,0.699000,0.281603
mnist_mlp_opb_beta_15_anchor_1,4,linf,0.15,0.370000,0.619733
mnist_mlp_opb_beta_15_anchor_1,4,linf,0.2,0.179000,0.816033
mnist_mlp_opb_beta_15_anchor_1,4,linf,0.25,0.080000,0.917780
mnist_mlp_opb_beta_15_anchor_1,4,linf,0.3,0.051000,0.947585
mnist_mlp_opb_beta_15_anchor_1,4,l2,1,0.917000,0.057554
mnist_mlp_opb_beta_15_anchor_1,4,l2,2,0.732000,0.247688
mnist_mlp_opb_beta_15_anchor_1,4,l2,3,0.393000,0.596095
mnist_mlp_opb_beta_15_anchor_1,4,l2,4,0.186000,0.808839
mnist_mlp_opb_beta_15_anchor_1,4,l2,5,0.084000,0.913669
mnist_mlp_opb_beta_15_anchor_1,4,l2,6,0.050000,0.948613
mnist_mlp_opb_beta_15_anchor_1,5,none,0,0.977000,
mnist_mlp_opb_beta_15_anchor_1,5,linf,0.05,0.936000,0.041965
mnist_mlp_opb_beta_15_anchor_1,5,linf,0.1,0.744000,0.238485
mnist_mlp_opb_beta_15_anchor_1,5,linf,0.15,0.531000,0.456500
mnist_mlp_opb_beta_15_anchor_1,5,linf,0.2,0.356000,0.635619
mnist_mlp_opb_beta_15_anchor_1,5,linf,0.25,0.218000,0.776868
mnist_mlp_opb_beta_15_anchor_1,5,linf,0.3,0.135000,0.861822
mnist_mlp_opb_beta_15_anchor_1,5,l2,1,0.938000,0.039918
mnist_mlp_opb_beta_15_anchor_1,5,l2,2,0.791000,0.190379
mnist_mlp_opb_beta_15_anchor_1,5,l2,3,0.530000,0.457523
mnist_mlp_opb_beta_15_anchor_1,5,l2,4,0.343000,0.648925
mnist_mlp_opb_beta_15_anchor_1,5,l2,5,0.196000,0.799386
mnist_mlp_opb_beta_15_anchor_1,5,l2,6,0.127000,0.870010
