config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_25_anchor_12,1,none,0,0.984000,
mnist_mlp_opb_beta_25_anchor_12,1,linf,0.05,0.913000,0.072155
mnist_mlp_opb_beta_25_anchor_12,1,linf,0.1,0.565000,0.425813
mnist_mlp_opb_beta_25_anchor_12,1,linf,0.15,0.291000,0.704268
mnist_mlp_opb_beta_25_anchor_12,1,linf,0.2,0.145000,0.852642
mnist_mlp_opb_beta_25_anchor_12,1,linf,0.25,0.061000,0.938008
mnist_mlp_opb_beta_25_anchor_12,1,linf,0.3,0.032000,0.967480
mnist_mlp_opb_beta_25_anchor_12,1,l2,1,0.918000,0.067073
mnist_mlp_opb_beta_25_anchor_12,1,l2,2,0.622000,0.367886
mnist_mlp_opb_beta_25_anchor_12,1,l2,3,0.305000,0.690041
mnist_mlp_opb_beta_25_anchor_12,1,l2,4,0.143000,0.854675
mnist_mlp_opb_beta_25_anchor_12,1,l2,5,0.059000,0.940041
mnist_mlp_opb_beta_25_anchor_12,1,l2,6,0.034000,0.965447
mnist_mlp_opb_beta_25_anchor_12,2,none,0,0.980000,
mnist_mlp_opb_beta_25_anchor_12,2,linf,0.05,0.918000,0.063265
mnist_mlp_opb_beta_25_anchor_12,2,linf,0.1,0.542000,0.446939
mnist_mlp_opb_beta_25_anchor_12,2,linf,0.15,0.270000,0.724490
mnist_mlp_opb_beta_25_anchor_12,2,linf,0.2,0.113000,0.884694
mnist_mlp_opb_beta_25_anchor_12,2,linf,0.25,0.052000,0.946939
mnist_mlp_opb_beta_25_anchor_12,2,linf,0.3,0.027000,0.972449
mnist_mlp_opb_beta_25_anchor_12,2,l2,1,0.922000,0.059184
mnist_mlp_opb_beta_25_anchor_12,2,l2,2,0.581000,0.407143
mnist_mlp_opb_beta_25_anchor_12,2,l2,3,0.293000,0.701020
mnist_mlp_opb_beta_25_anchor_12,2,l2,4,0.117000,0.880612
mnist_mlp_opb_beta_25_anchor_12,2,l2,5,0.054000,0.944898
mnist_mlp_opb_beta_25_anchor_12,2,l2,6,0.030000,0.969388
mnist_mlp_opb_beta_25_anchor_12,3,none,0,0.981000,
mnist_mlp_opb_beta_25_anchor_12,3,linf,0.05,0.916000,0.066259
mnist_mlp_opb_beta_25_anchor_12,3,linf,0.1,0.563000,0.426096
mnist_mlp_opb_beta_25_anchor_12,3,linf,0.15,0.301000,0.693170
mnist_mlp_opb_beta_25_anchor_12,3,linf,0.2,0.148000,0.849134
mnist_mlp_opb_beta_25_anchor_12,3,linf,0.25,0.076000,0.922528
mnist_mlp_opb_beta_25_anchor_12,3,linf,0.3,0.037000,0.962283
mnist_mlp_opb_beta_25_anchor_12,3,l2,1,0.922000,0.060143
mnist_mlp_opb_beta_25_anchor_12,3,l2,2,0.625000,0.362895
mnist_mlp_opb_beta_25_anchor_12,3,l2,3,0.335000,0.658512
mnist_mlp_opb_beta_25_anchor_12,3,l2,4,0.156000,0.840979
mnist_mlp_opb_beta_25_anchor_12,3,l2,5,0.075000,0.923547
mnist_mlp_opb_beta_25_anchor_12,3,l2,6,0.040000,0.959225
mnist_mlp_opb_beta_25_anchor_12,4,none,0,0.979000,
mnist_mlp_opb_beta_25_anchor_12,4,linf,0.05,0.900000,0.080695
mnist_mlp_opb_beta_25_anchor_12,4,linf,0.1,0.529000,0.459653
mnist_mlp_opb_beta_25_anchor_12,4,linf,0.15,0.257000,0.737487
mnist_mlp_opb_beta_25_anchor_12,4,linf,0.2,0.122000,0.875383
mnist_mlp_opb_beta_25_anchor_12,4,linf,0.25,0.066000,0.932584
mnist_mlp_opb_beta_25_anchor_12,4,linf,0.3,0.037000,0.962206
mnist_mlp_opb_beta_25_anchor_12,4,l2,1,0.919000,0.061287
mnist_mlp_opb_beta_25_anchor_12,4,l2,2,0.567000,0.420838
mnist_mlp_opb_beta_25_anchor_12,4,l2,3,0.278000,0.716037
mnist_mlp_opb_beta_25_anchor_12,4,l2,4,0.130000,0.867211
mnist_mlp_opb_beta_25_anchor_12,4,l2,5,0.055000,0.943820
mnist_mlp_opb_beta_25_anchor_12,4,l2,6,0.032000,0.967314
mnist_mlp_opb_beta_25_anchor_12,5,none,0,0.979000,
mnist_mlp_opb_beta_25_anchor_12,5,linf,0.05,0.918000,0.062308
mnist_mlp_opb_beta_25_anchor_12,5,linf,0.1,0.562000,0.425945
mnist_mlp_opb_beta_25_anchor_12,5,linf,0.15,0.291000,0.702758
mnist_mlp_opb_beta_25_anchor_12,5,linf,0.2,0.145000,0.851890
mnist_mlp_opb_beta_25_anchor_12,5,linf,0.25,0.076000,0.922370
mnist_mlp_opb_beta_25_anchor_12,5,linf,0.3,0.042000,0.957099
mnist_mlp_opb_beta_25_anchor_12,5,l2,1,0.923000,0.057201
mnist_mlp_opb_beta_25_anchor_12,5,l2,2,0.609000,0.377937
mnist_mlp_opb_beta_25_anchor_12,5,l2,3,0.310000,0.683350
mnist_mlp_opb_beta_25_anchor_12,5,l2,4,0.139000,0.858018
mnist_mlp_opb_beta_25_anchor_12,5,l2,5,0.068000,0.930541
mnist_mlp_opb_beta_25_anchor_12,5,l2,6,0.035000,0.964249
