config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.1_anchor_1,1,none,0,0.980000,
mnist_mlp_opb_beta_0.1_anchor_1,1,linf,0.05,0.906000,0.075510
mnist_mlp_opb_beta_0.1_anchor_1,1,linf,0.1,0.644000,0.342857
mnist_mlp_opb_beta_0.1_anchor_1,1,linf,0.15,0.412000,0.579592
mnist_mlp_opb_beta_0.1_anchor_1,1,linf,0.2,0.214000,0.781633
mnist_mlp_opb_beta_0.1_anchor_1,1,linf,0.25,0.118000,0.879592
mnist_mlp_opb_beta_0.1_anchor_1,1,linf,0.3,0.073000,0.925510
mnist_mlp_opb_beta_0.1_anchor_1,1,l2,1,0.917000,0.064286
mnist_mlp_opb_beta_0.1_anchor_1,1,l2,2,0.692000,0.293878
mnist_mlp_opb_beta_0.1_anchor_1,1,l2,3,0.402000,0.589796
mnist_mlp_opb_beta_0.1_anchor_1,1,l2,4,0.215000,0.780612
mnist_mlp_opb_beta_0.1_anchor_1,1,l2,5,0.111000,0.886735
mnist_mlp_opb_beta_0.1_anchor_1,1,l2,6,0.061000,0.937755
mnist_mlp_opb_beta_0.1_anchor_1,2,none,0,0.979000,
mnist_mlp_opb_beta_0.1_anchor_1,2,linf,0.05,0.912000,0.068437
mnist_mlp_opb_beta_0.1_anchor_1,2,linf,0.1,0.667000,0.318693
mnist_mlp_opb_beta_0.1_anchor_1,2,linf,0.15,0.430000,0.560776
mnist_mlp_opb_beta_0.1_anchor_1,2,linf,0.2,0.274000,0.720123
mnist_mlp_opb_beta_0.1_anchor_1,2,linf,0.25,0.162000,0.834525
mnist_mlp_opb_beta_0.1_anchor_1,2,linf,0.3,0.109000,0.888662
mnist_mlp_opb_beta_0.1_anchor_1,2,l2,1,0.918000,0.062308
mnist_mlp_opb_beta_0.1_anchor_1,2,l2,2,0.700000,0.284985
mnist_mlp_opb_beta_0.1_anchor_1,2,l2,3,0.434000,0.556690
mnist_mlp_opb_beta_0.1_anchor_1,2,l2,4,0.250000,0.744637
mnist_mlp_opb_beta_0.1_anchor_1,2,l2,5,0.137000,0.860061
mnist_mlp_opb_beta_0.1_anchor_1,2,l2,6,0.079000,0.919305
mnist_mlp_opb_beta_0.1_anchor_1,3,none,0,0.977000,
mnist_mlp_opb_beta_0.1_anchor_1,3,linf,0.05,0.924000,0.054248
mnist_mlp_opb_beta_0.1_anchor_1,3,linf,0.1,0.747000,0.235415
mnist_mlp_opb_beta_0.1_anchor_1,3,linf,0.15,0.457000,0.532242
mnist_mlp_opb_beta_0.1_anchor_1,3,linf,0.2,0.274000,0.719550
mnist_mlp_opb_beta_0.1_anchor_1,3,linf,0.25,0.153000,0.843398
mnist_mlp_opb_beta_0.1_anchor_1,3,linf,0.3,0.102000,0.895599
mnist_mlp_opb_beta_0.1_anchor_1,3,l2,1,0.925000,0.053224
mnist_mlp_opb_beta_0.1_anchor_1,3,l2,2,0.773000,0.208802
mnist_mlp_opb_beta_0.1_anchor_1,3,l2,3,0.444000,0.545548
mnist_mlp_opb_beta_0.1_anchor_1,3,l2,4,0.252000,0.742068
mnist_mlp_opb_beta_0.1_anchor_1,3,l2,5,0.131000,0.865916
mnist_mlp_opb_beta_0.1_anchor_1,3,l2,6,0.068000,0.930399
mnist_mlp_opb_beta_0.1_anchor_1,4,none,0,0.974000,
mnist_mlp_opb_beta_0.1_anchor_1,4,linf,0.05,0.929000,0.046201
mnist_mlp_opb_beta_0.1_anchor_1,4,linf,0.1,0.734000,0.246407
mnist_mlp_opb_beta_0.1_anchor_1,4,linf,0.15,0.498000,0.488706
mnist_mlp_opb_beta_0.1_anchor_1,4,linf,0.2,0.328000,0.663244
mnist_mlp_opb_beta_0.1_anchor_1,4,linf,0.25,0.219000,0.775154
mnist_mlp_opb_beta_0.1_anchor_1,4,linf,0.3,0.126000,0.870637
mnist_mlp_opb_beta_0.1_anchor_1,4,l2,1,0.931000,0.044148
mnist_mlp_opb_beta_0.1_anchor_1,4,l2,2,0.786000,0.193018
mnist_mlp_opb_beta_0.1_anchor_1,4,l2,3,0.501000,0.485626
mnist_mlp_opb_beta_0.1_anchor_1,4,l2,4,0.307000,0.684805
mnist_mlp_opb_beta_0.1_anchor_1,4,l2,5,0.183000,0.812115
mnist_mlp_opb_beta_0.1_anchor_1,4,l2,6,0.091000,0.906571
mnist_mlp_opb_beta_0.1_anchor_1,5,none,0,0.979000,
mnist_mlp_opb_beta_0.1_anchor_1,5,linf,0.05,0.925000,0.055158
mnist_mlp_opb_beta_0.1_anchor_1,5,linf,0.1,0.717000,0.267620
mnist_mlp_opb_beta_0.1_anchor_1,5,linf,0.15,0.448000,0.542390
mnist_mlp_opb_beta_0.1_anchor_1,5,linf,0.2,0.282000,0.711951
mnist_mlp_opb_beta_0.1_anchor_1,5,linf,0.25,0.167000,0.829418
mnist_mlp_opb_beta_0.1_anchor_1,5,linf,0.3,0.110000,0.887640
mnist_mlp_opb_beta_0.1_anchor_1,5,l2,1,0.929000,0.051072
mnist_mlp_opb_beta_0.1_anchor_1,5,l2,2,0.760000,0.223698
mnist_mlp_opb_beta_0.1_anchor_1,5,l2,3,0.451000,0.539326
mnist_mlp_opb_beta_0.1_anchor_1,5,l2,4,0.272000,0.722165
mnist_mlp_opb_beta_0.1_anchor_1,5,l2,5,0.153000,0.843718
mnist_mlp_opb_beta_0.1_anchor_1,5,l2,6,0.091000,0.907048
