config,run,norm,eps,acc,succ
mnist_mlp_ceb_beta_0.0005,1,none,0,0.977000,
mnist_mlp_ceb_beta_0.0005,1,linf,0.05,0.928000,0.050154
mnist_mlp_ceb_beta_0.0005,1,linf,0.1,0.782000,0.199591
mnist_mlp_ceb_beta_0.0005,1,linf,0.15,0.497000,0.491300
mnist_mlp_ceb_beta_0.0005,1,linf,0.2,0.283000,0.710338
mnist_mlp_ceb_beta_0.0005,1,linf,0.25,0.150000,0.846469
mnist_mlp_ceb_beta_0.0005,1,linf,0.3,0.067000,0.931423
mnist_mlp_ceb_beta_0.0005,1,l2,1,0.929000,0.049130
mnist_mlp_ceb_beta_0.0005,1,l2,2,0.779000,0.202661
mnist_mlp_ceb_beta_0.0005,1,l2,3,0.491000,0.497441
mnist_mlp_ceb_beta_0.0005,1,l2,4,0.259000,0.734903
mnist_mlp_ceb_beta_0.0005,1,l2,5,0.132000,0.864893
mnist_mlp_ceb_beta_0.0005,1,l2,6,0.080000,0.918117
mnist_mlp_ceb_beta_0.0005,2,none,0,0.984000,
mnist_mlp_ceb_beta_0.0005,2,linf,0.05,0.923000,0.061992
mnist_mlp_ceb_beta_0.0005,2,linf,0.1,0.778000,0.209350
mnist_mlp_ceb_beta_0.0005,2,linf,0.15,0.524000,0.467480
mnist_mlp_ceb_beta_0.0005,2,linf,0.2,0.303000,0.692073
mnist_mlp_ceb_beta_0.0005,2,linf,0.25,0.154000,0.843496
mnist_mlp_ceb_beta_0.0005,2,linf,0.3,0.083000,0.915650
mnist_mlp_ceb_beta_0.0005,2,l2,1,0.925000,0.059959
mnist_mlp_ceb_beta_0.0005,2,l2,2,0.789000,0.198171
mnist_mlp_ceb_beta_0.0005,2,l2,3,0.521000,0.470528
mnist_mlp_ceb_beta_0.0005,2,l2,4,0.289000,0.706301
mnist_mlp_ceb_beta_0.0005,2,l2,5,0.146000,0.851626
mnist_mlp_ceb_beta_0.0005,2,l2,6,0.083000,0.915650
mnist_mlp_ceb_beta_0.0005,3,none,0,0.982000,
mnist_mlp_ceb_beta_0.0005,3,linf,0.05,0.940000,0.042770
mnist_mlp_ceb_beta_0.0005,3,linf,0.1,0.756000,0.230143
mnist_mlp_ceb_beta_0.0005,3,linf,0.15,0.450000,0.541752
mnist_mlp_ceb_beta_0.0005,3,linf,0.2,0.236000,0.759674
mnist_mlp_ceb_beta_0.0005,3,linf,0.25,0.092000,0.906314
mnist_mlp_ceb_beta_0.0005,3,linf,0.3,0.033000,0.966395
mnist_mlp_ceb_beta_0.0005,3,l2,1,0.939000,0.043788
mnist_mlp_ceb_beta_0.0005,3,l2,2,0.764000,0.221996
mnist_mlp_ceb_beta_0.0005,3,l2,3,0.459000,0.532587
mnist_mlp_ceb_beta_0.0005,3,l2,4,0.234000,0.761711
mnist_mlp_ceb_beta_0.0005,3,l2,5,0.096000,0.902240
mnist_mlp_ceb_beta_0.0005,3,l2,6,0.034000,0.965377
mnist_mlp_ceb_beta_0.0005,4,none,0,0.979000,
mnist_mlp_ceb_beta_0.0005,4,linf,0.05,0.930000,0.050051
mnist_mlp_ceb_beta_0.0005,4,linf,0.1,0.774000,0.209397
mnist_mlp_ceb_beta_0.0005,4,linf,0.15,0.482000,0.507661
mnist_mlp_ceb_beta_0.0005,4,linf,0.2,0.285000,0.708887
mnist_mlp_ceb_beta_0.0005,4,linf,0.25,0.185000,0.811032
mnist_mlp_ceb_beta_0.0005,4,linf,0.3,0.110000,0.887640
mnist_mlp_ceb_beta_0.0005,4,l2,1,0.932000,0.048008
mnist_mlp_ceb_beta_0.0005,4,l2,2,0.769000,0.214505
mnist_mlp_ceb_beta_0.0005,4,l2,3,0.477000,0.512768
mnist_mlp_ceb_beta_0.0005,4,l2,4,0.275000,0.719101
mnist_mlp_ceb_beta_0.0005,4,l2,5,0.157000,0.839632
mnist_mlp_ceb_beta_0.0005,4,l2,6,0.097000,0.900919
mnist_mlp_ceb_beta_0.0005,5,none,0,0.983000,
mnist_mlp_ceb_beta_0.0005,5,linf,0.05,0.934000,0.049847
mnist_mlp_ceb_beta_0.0005,5,linf,0.1,0.783000,0.203459
mnist_mlp_ceb_beta_0.0005,5,linf,0.15,0.525000,0.465921
mnist_mlp_ceb_beta_0.0005,5,linf,0.2,0.304000,0.690743
mnist_mlp_ceb_beta_0.0005,5,linf,0.25,0.173000,0.824008
mnist_mlp_ceb_beta_0.0005,5,linf,0.3,0.114000,0.884028
mnist_mlp_ceb_beta_0.0005,5,l2,1,0.935000,0.048830
mnist_mlp_ceb_beta_0.0005,5,l2,2,0.769000,0.217701
mnist_mlp_ceb_beta_0.0005,5,l2,3,0.499000,0.492370
mnist_mlp_ceb_beta_0.0005,5,l2,4,0.279000,0.716175
mnist_mlp_ceb_beta_0.0005,5,l2,5,0.181000,0.815870
mnist_mlp_ceb_beta_0.0005,5,l2,6,0.149000,0.848423
