config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.05_anchor_12,1,none,0,0.977000,
mnist_mlp_opb_beta_0.05_anchor_12,1,linf,0.05,0.929000,0.049130
mnist_mlp_opb_beta_0.05_anchor_12,1,linf,0.1,0.778000,0.203685
mnist_mlp_opb_beta_0.05_anchor_12,1,linf,0.15,0.504000,0.484135
mnist_mlp_opb_beta_0.05_anchor_12,1,linf,0.2,0.291000,0.702149
mnist_mlp_opb_beta_0.05_anchor_12,1,linf,0.25,0.152000,0.844422
mnist_mlp_opb_beta_0.05_anchor_12,1,linf,0.3,0.071000,0.927329
mnist_mlp_opb_beta_0.05_anchor_12,1,l2,1,0.931000,0.047083
mnist_mlp_opb_beta_0.05_anchor_12,1,l2,2,0.809000,0.171955
mnist_mlp_opb_beta_0.05_anchor_12,1,l2,3,0.681000,0.302968
mnist_mlp_opb_beta_0.05_anchor_12,1,l2,4,0.597000,0.388946
mnist_mlp_opb_beta_0.05_anchor_12,1,l2,5,0.544000,0.443193
mnist_mlp_opb_beta_0.05_anchor_12,1,l2,6,0.497000,0.491300
mnist_mlp_opb_beta_0.05_anchor_12,2,none,0,0.985000,
mnist_mlp_opb_beta_0.05_anchor_12,2,linf,0.05,0.934000,0.051777
mnist_mlp_opb_beta_0.05_anchor_12,2,linf,0.1,0.761000,0.227411
mnist_mlp_opb_beta_0.05_anchor_12,2,linf,0.15,0.462000,0.530964
mnist_mlp_opb_beta_0.05_anchor_12,2,linf,0.2,0.281000,0.714721
mnist_mlp_opb_beta_0.05_anchor_12,2,linf,0.25,0.143000,0.854822
mnist_mlp_opb_beta_0.05_anchor_12,2,linf,0.3,0.065000,0.934010
mnist_mlp_opb_beta_0.05_anchor_12,2,l2,1,0.935000,0.050761
mnist_mlp_opb_beta_0.05_anchor_12,2,l2,2,0.858000,0.128934
mnist_mlp_opb_beta_0.05_anchor_12,2,l2,3,0.829000,0.158376
mnist_mlp_opb_beta_0.05_anchor_12,2,l2,4,0.826000,0.161421
mnist_mlp_opb_beta_0.05_anchor_12,2,l2,5,0.812000,0.175635
mnist_mlp_opb_beta_0.05_anchor_12,2,l2,6,0.819000,0.168528
mnist_mlp_opb_beta_0.05_anchor_12,3,none,0,0.977000,
mnist_mlp_opb_beta_0.05_anchor_12,3,linf,0.05,0.935000,0.042989
mnist_mlp_opb_beta_0.05_anchor_12,3,linf,0.1,0.786000,0.195496
mnist_mlp_opb_beta_0.05_anchor_12,3,linf,0.15,0.494000,0.494371
mnist_mlp_opb_beta_0.05_anchor_12,3,linf,0.2,0.291000,0.702149
mnist_mlp_opb_beta_0.05_anchor_12,3,linf,0.25,0.139000,0.857728
mnist_mlp_opb_beta_0.05_anchor_12,3,linf,0.3,0.067000,0.931423
mnist_mlp_opb_beta_0.05_anchor_12,3,l2,1,0.935000,0.042989
mnist_mlp_opb_beta_0.05_anchor_12,3,l2,2,0.877000,0.102354
mnist_mlp_opb_beta_0.05_anchor_12,3,l2,3,0.854000,0.125896
mnist_mlp_opb_beta_0.05_anchor_12,3,l2,4,0.847000,0.133060
mnist_mlp_opb_beta_0.05_anchor_12,3,l2,5,0.846000,0.134084
mnist_mlp_opb_beta_0.05_anchor_12,3,l2,6,0.834000,0.146366
mnist_mlp_opb_beta_0.05_anchor_12,4,none,0,0.978000,
mnist_mlp_opb_beta_0.05_anchor_12,4,linf,0.05,0.928000,0.051125
mnist_mlp_opb_beta_0.05_anchor_12,4,linf,0.1,0.781000,0.201432
mnist_mlp_opb_beta_0.05_anchor_12,4,linf,0.15,0.507000,0.481595
mnist_mlp_opb_beta_0.05_anchor_12,4,linf,0.2,0.245000,0.749489
mnist_mlp_opb_beta_0.05_anchor_12,4,linf,0.25,0.094000,0.903885
mnist_mlp_opb_beta_0.05_anchor_12,4,linf,0.3,0.049000,0.949898
mnist_mlp_opb_beta_0.05_anchor_12,4,l2,1,0.934000,0.044990
mnist_mlp_opb_beta_0.05_anchor_12,4,l2,2,0.903000,0.076687
mnist_mlp_opb_beta_0.05_anchor_12,4,l2,3,0.900000,0.079755
mnist_mlp_opb_beta_0.05_anchor_12,4,l2,4,0.893000,0.086912
mnist_mlp_opb_beta_0.05_anchor_12,4,l2,5,0.895000,0.084867
mnist_mlp_opb_beta_0.05_anchor_12,4,l2,6,0.886000,0.094070
mnist_mlp_opb_beta_0.05_anchor_12,5,none,0,0.985000,
mnist_mlp_opb_beta_0.05_anchor_12,5,linf,0.05,0.942000,0.043655
mnist_mlp_opb_beta_0.05_anchor_12,5,linf,0.1,0.798000,0.189848
mnist_mlp_opb_beta_0.05_anchor_12,5,linf,0.15,0.472000,0.520812
mnist_mlp_opb_beta_0.05_anchor_12,5,linf,0.2,0.261000,0.735025
mnist_mlp_opb_beta_0.05_anchor_12,5,linf,0.25,0.125000,0.873096
mnist_mlp_opb_beta_0.05_anchor_12,5,linf,0.3,0.064000,0.935025
mnist_mlp_opb_beta_0.05_anchor_12,5,l2,1,0.940000,0.045685
mnist_mlp_opb_beta_0.05_anchor_12,5,l2,2,0.817000,0.170558
mnist_mlp_opb_beta_0.05_anchor_12,5,l2,3,0.631000,0.359391
mnist_mlp_opb_beta_0.05_anchor_12,5,l2,4,0.519000,0.473096
mnist_mlp_opb_beta_0.05_anchor_12,5,l2,5,0.458000,0.535025
mnist_mlp_opb_beta_0.05_anchor_12,5,l2,6,0.448000,0.545178
