config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_20_anchor_12,1,none,0,0.984000,
mnist_mlp_opb_beta_20_anchor_12,1,linf,0.05,0.899000,0.086382
mnist_mlp_opb_beta_20_anchor_12,1,linf,0.1,0.580000,0.410569
mnist_mlp_opb_beta_20_anchor_12,1,linf,0.15,0.308000,0.686992
mnist_mlp_opb_beta_20_anchor_12,1,linf,0.2,0.150000,0.847561
mnist_mlp_opb_beta_20_anchor_12,1,linf,0.25,0.072000,0.926829
mnist_mlp_opb_beta_20_anchor_12,1,linf,0.3,0.043000,0.956301
mnist_mlp_opb_beta_20_anchor_12,1,l2,1,0.923000,0.061992
mnist_mlp_opb_beta_20_anchor_12,1,l2,2,0.612000,0.378049
mnist_mlp_opb_beta_20_anchor_12,1,l2,3,0.328000,0.666667
mnist_mlp_opb_beta_20_anchor_12,1,l2,4,0.155000,0.842480
mnist_mlp_opb_beta_20_anchor_12,1,l2,5,0.077000,0.921748
mnist_mlp_opb_beta_20_anchor_12,1,l2,6,0.040000,0.959350
mnist_mlp_opb_beta_20_anchor_12,2,none,0,0.980000,
mnist_mlp_opb_beta_20_anchor_12,2,linf,0.05,0.914000,0.067347
mnist_mlp_opb_beta_20_anchor_12,2,linf,0.1,0.555000,0.433674
mnist_mlp_opb_beta_20_anchor_12,2,linf,0.15,0.296000,0.697959
mnist_mlp_opb_beta_20_anchor_12,2,linf,0.2,0.126000,0.871429
mnist_mlp_opb_beta_20_anchor_12,2,linf,0.25,0.057000,0.941837
mnist_mlp_opb_beta_20_anchor_12,2,linf,0.3,0.030000,0.969388
mnist_mlp_opb_beta_20_anchor_12,2,l2,1,0.917000,0.064286
mnist_mlp_opb_beta_20_anchor_12,2,l2,2,0.615000,0.372449
mnist_mlp_opb_beta_20_anchor_12,2,l2,3,0.311000,0.682653
mnist_mlp_opb_beta_20_anchor_12,2,l2,4,0.127000,0.870408
mnist_mlp_opb_beta_20_anchor_12,2,l2,5,0.064000,0.934694
mnist_mlp_opb_beta_20_anchor_12,2,l2,6,0.030000,0.969388
mnist_mlp_opb_beta_20_anchor_12,3,none,0,0.979000,
mnist_mlp_opb_beta_20_anchor_12,3,linf,0.05,0.915000,0.065373
mnist_mlp_opb_beta_20_anchor_12,3,linf,0.1,0.563000,0.424923
mnist_mlp_opb_beta_20_anchor_12,3,linf,0.15,0.302000,0.691522
mnist_mlp_opb_beta_20_anchor_12,3,linf,0.2,0.146000,0.850868
mnist_mlp_opb_beta_20_anchor_12,3,linf,0.25,0.075000,0.923391
mnist_mlp_opb_beta_20_anchor_12,3,linf,0.3,0.042000,0.957099
mnist_mlp_opb_beta_20_anchor_12,3,l2,1,0.928000,0.052094
mnist_mlp_opb_beta_20_anchor_12,3,l2,2,0.618000,0.368744
mnist_mlp_opb_beta_20_anchor_12,3,l2,3,0.317000,0.676200
mnist_mlp_opb_beta_20_anchor_12,3,l2,4,0.152000,0.844740
mnist_mlp_opb_beta_20_anchor_12,3,l2,5,0.081000,0.917263
mnist_mlp_opb_beta_20_anchor_12,3,l2,6,0.044000,0.955056
mnist_mlp_opb_beta_20_anchor_12,4,none,0,0.979000,
mnist_mlp_opb_beta_20_anchor_12,4,linf,0.05,0.904000,0.076609
mnist_mlp_opb_beta_20_anchor_12,4,linf,0.1,0.549000,0.439224
mnist_mlp_opb_beta_20_anchor_12,4,linf,0.15,0.288000,0.705822
mnist_mlp_opb_beta_20_anchor_12,4,linf,0.2,0.131000,0.866190
mnist_mlp_opb_beta_20_anchor_12,4,linf,0.25,0.059000,0.939734
mnist_mlp_opb_beta_20_anchor_12,4,linf,0.3,0.033000,0.966292
mnist_mlp_opb_beta_20_anchor_12,4,l2,1,0.912000,0.068437
mnist_mlp_opb_beta_20_anchor_12,4,l2,2,0.584000,0.403473
mnist_mlp_opb_beta_20_anchor_12,4,l2,3,0.295000,0.698672
mnist_mlp_opb_beta_20_anchor_12,4,l2,4,0.131000,0.866190
mnist_mlp_opb_beta_20_anchor_12,4,l2,5,0.060000,0.938713
mnist_mlp_opb_beta_20_anchor_12,4,l2,6,0.034000,0.965271
mnist_mlp_opb_beta_20_anchor_12,5,none,0,0.982000,
mnist_mlp_opb_beta_20_anchor_12,5,linf,0.05,0.904000,0.079430
mnist_mlp_opb_beta_20_anchor_12,5,linf,0.1,0.550000,0.439919
mnist_mlp_opb_beta_20_anchor_12,5,linf,0.15,0.273000,0.721996
mnist_mlp_opb_beta_20_anchor_12,5,linf,0.2,0.130000,0.867617
mnist_mlp_opb_beta_20_anchor_12,5,linf,0.25,0.061000,0.937882
mnist_mlp_opb_beta_20_anchor_12,5,linf,0.3,0.029000,0.970468
mnist_mlp_opb_beta_20_anchor_12,5,l2,1,0.912000,0.071283
mnist_mlp_opb_beta_20_anchor_12,5,l2,2,0.588000,0.401222
mnist_mlp_opb_beta_20_anchor_12,5,l2,3,0.307000,0.687373
mnist_mlp_opb_beta_20_anchor_12,5,l2,4,0.132000,0.865580
mnist_mlp_opb_beta_20_anchor_12,5,l2,5,0.068000,0.930754
mnist_mlp_opb_beta_20_anchor_12,5,l2,6,0.032000,0.967413
