config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_1_anchor_1,1,none,0,0.979000,
mnist_mlp_opb_beta_1_anchor_1,1,linf,0.05,0.911000,0.069459
mnist_mlp_opb_beta_1_anchor_1,1,linf,0.1,0.736000,0.248212
mnist_mlp_opb_beta_1_anchor_1,1,linf,0.15,0.427000,0.563841
mnist_mlp_opb_beta_1_anchor_1,1,linf,0.2,0.228000,0.767109
mnist_mlp_opb_beta_1_anchor_1,1,linf,0.25,0.110000,0.887640
mnist_mlp_opb_beta_1_anchor_1,1,linf,0.3,0.053000,0.945863
mnist_mlp_opb_beta_1_anchor_1,1,l2,1,0.908000,0.072523
mnist_mlp_opb_beta_1_anchor_1,1,l2,2,0.759000,0.224719
mnist_mlp_opb_beta_1_anchor_1,1,l2,3,0.447000,0.543412
mnist_mlp_opb_beta_1_anchor_1,1,l2,4,0.217000,0.778345
mnist_mlp_opb_beta_1_anchor_1,1,l2,5,0.111000,0.886619
mnist_mlp_opb_beta_1_anchor_1,1,l2,6,0.054000,0.944842
mnist_mlp_opb_beta_1_anchor_1,2,none,0,0.975000,
mnist_mlp_opb_beta_1_anchor_1,2,linf,0.05,0.922000,0.054359
mnist_mlp_opb_beta_1_anchor_1,2,linf,0.1,0.706000,0.275897
mnist_mlp_opb_beta_1_anchor_1,2,linf,0.15,0.427000,0.562051
mnist_mlp_opb_beta_1_anchor_1,2,linf,0.2,0.224000,0.770256
mnist_mlp_opb_beta_1_anchor_1,2,linf,0.25,0.103000,0.894359
mnist_mlp_opb_beta_1_anchor_1,2,linf,0.3,0.047000,0.951795
mnist_mlp_opb_beta_1_anchor_1,2,l2,1,0.926000,0.050256
mnist_mlp_opb_beta_1_anchor_1,2,l2,2,0.750000,0.230769
mnist_mlp_opb_beta_1_anchor_1,2,l2,3,0.428000,0.561026
mnist_mlp_opb_beta_1_anchor_1,2,l2,4,0.209000,0.785641
mnist_mlp_opb_beta_1_anchor_1,2,l2,5,0.111000,0.886154
mnist_mlp_opb_beta_1_anchor_1,2,l2,6,0.054000,0.944615
mnist_mlp_opb_beta_1_anchor_1,3,none,0,0.972000,
mnist_mlp_opb_beta_1_anchor_1,3,linf,0.05,0.917000,0.056584
mnist_mlp_opb_beta_1_anchor_1,3,linf,0.1,0.664000,0.316872
mnist_mlp_opb_beta_1_anchor_1,3,linf,0.15,0.367000,0.622428
mnist_mlp_opb_beta_1_anchor_1,3,linf,0.2,0.189000,0.805556
mnist_mlp_opb_beta_1_anchor_1,3,linf,0.25,0.101000,0.896091
mnist_mlp_opb_beta_1_anchor_1,3,linf,0.3,0.057000,0.941358
mnist_mlp_opb_beta_1_anchor_1,3,l2,1,0.922000,0.051440
mnist_mlp_opb_beta_1_anchor_1,3,l2,2,0.685000,0.295268
mnist_mlp_opb_beta_1_anchor_1,3,l2,3,0.375000,0.614198
mnist_mlp_opb_beta_1_anchor_1,3,l2,4,0.179000,0.815844
mnist_mlp_opb_beta_1_anchor_1,3,l2,5,0.097000,0.900206
mnist_mlp_opb_beta_1_anchor_1,3,l2,6,0.053000,0.945473
mnist_mlp_opb_beta_1_anchor_1,4,none,0,0.972000,
mnist_mlp_opb_beta_1_anchor_1,4,linf,0.05,0.903000,0.070988
mnist_mlp_opb_beta_1_anchor_1,4,linf,0.1,0.675000,0.305556
mnist_mlp_opb_beta_1_anchor_1,4,linf,0.15,0.346000,0.644033
mnist_mlp_opb_beta_1_anchor_1,4,linf,0.2,0.159000,0.836420
mnist_mlp_opb_beta_1_anchor_1,4,linf,0.25,0.069000,0.929012
mnist_mlp_opb_beta_1_anchor_1,4,linf,0.3,0.033000,0.966049
mnist_mlp_opb_beta_1_anchor_1,4,l2,1,0.905000,0.068930
mnist_mlp_opb_beta_1_anchor_1,4,l2,2,0.725000,0.254115
mnist_mlp_opb_beta_1_anchor_1,4,l2,3,0.367000,0.622428
mnist_mlp_opb_beta_1_anchor_1,4,l2,4,0.155000,0.840535
mnist_mlp_opb_beta_1_anchor_1,4,l2,5,0.070000,0.927984
mnist_mlp_opb_beta_1_anchor_1,4,l2,6,0.036000,0.962963
mnist_mlp_opb_beta_1_anchor_1,5,none,0,0.971000,
mnist_mlp_opb_beta_1_anchor_1,5,linf,0.05,0.918000,0.054583
mnist_mlp_opb_beta_1_anchor_1,5,linf,0.1,0.624000,0.357364
mnist_mlp_opb_beta_1_anchor_1,5,linf,0.15,0.333000,0.657055
mnist_mlp_opb_beta_1_anchor_1,5,linf,0.2,0.149000,0.846550
mnist_mlp_opb_beta_1_anchor_1,5,linf,0.25,0.074000,0.923790
mnist_mlp_opb_beta_1_anchor_1,5,linf,0.3,0.040000,0.958805
mnist_mlp_opb_beta_1_anchor_1,5,l2,1,0.924000,0.048404
mnist_mlp_opb_beta_1_anchor_1,5,l2,2,0.689000,0.290422
mnist_mlp_opb_beta_1_anchor_1,5,l2,3,0.360000,0.629248
mnist_mlp_opb_beta_1_anchor_1,5,l2,4,0.159000,0.836251
mnist_mlp_opb_beta_1_anchor_1,5,l2,5,0.072000,0.925850
mnist_mlp_opb_beta_1_anchor_1,5,l2,6,0.043000,0.955716
