config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_10_anchor_12,1,none,0,0.980000,
mnist_mlp_opb_beta_10_anchor_12,1,linf,0.05,0.917000,0.064286
mnist_mlp_opb_beta_10_anchor_12,1,linf,0.1,0.579000,0.409184
mnist_mlp_opb_beta_10_anchor_12,1,linf,0.15,0.280000,0.714286
mnist_mlp_opb_beta_10_anchor_12,1,linf,0.2,0.123000,0.874490
mnist_mlp_opb_beta_10_anchor_12,1,linf,0.25,0.059000,0.939796
mnist_mlp_opb_beta_10_anchor_12,1,linf,0.3,0.023000,0.976531
mnist_mlp_opb_beta_10_anchor_12,1,l2,1,0.920000,0.061225
mnist_mlp_opb_beta_10_anchor_12,1,l2,2,0.633000,0.354082
mnist_mlp_opb_beta_10_anchor_12,1,l2,3,0.315000,0.678571
mnist_mlp_opb_beta_10_anchor_12,1,l2,4,0.136000,0.861225
mnist_mlp_opb_beta_10_anchor_12,1,l2,5,0.064000,0.934694
mnist_mlp_opb_beta_10_anchor_12,1,l2,6,0.026000,0.973469
mnist_mlp_opb_beta_10_anchor_12,2,none,0,0.980000,
mnist_mlp_opb_beta_10_anchor_12,2,linf,0.05,0.917000,0.064286
mnist_mlp_opb_beta_10_anchor_12,2,linf,0.1,0.555000,0.433674
mnist_mlp_opb_beta_10_anchor_12,2,linf,0.15,0.283000,0.711224
mnist_mlp_opb_beta_10_anchor_12,2,linf,0.2,0.124000,0.873469
mnist_mlp_opb_beta_10_anchor_12,2,linf,0.25,0.062000,0.936735
mnist_mlp_opb_beta_10_anchor_12,2,linf,0.3,0.032000,0.967347
mnist_mlp_opb_beta_10_anchor_12,2,l2,1,0.926000,0.055102
mnist_mlp_opb_beta_10_anchor_12,2,l2,2,0.602000,0.385714
mnist_mlp_opb_beta_10_anchor_12,2,l2,3,0.308000,0.685714
mnist_mlp_opb_beta_10_anchor_12,2,l2,4,0.130000,0.867347
mnist_mlp_opb_beta_10_anchor_12,2,l2,5,0.059000,0.939796
mnist_mlp_opb_beta_10_anchor_12,2,l2,6,0.033000,0.966327
mnist_mlp_opb_beta_10_anchor_12,3,none,0,0.981000,
mnist_mlp_opb_beta_10_anchor_12,3,linf,0.05,0.912000,0.070336
mnist_mlp_opb_beta_10_anchor_12,3,linf,0.1,0.565000,0.424057
mnist_mlp_opb_beta_10_anchor_12,3,linf,0.15,0.314000,0.679918
mnist_mlp_opb_beta_10_anchor_12,3,linf,0.2,0.141000,0.856269
mnist_mlp_opb_beta_10_anchor_12,3,linf,0.25,0.074000,0.924567
mnist_mlp_opb_beta_10_anchor_12,3,linf,0.3,0.042000,0.957187
mnist_mlp_opb_beta_10_anchor_12,3,l2,1,0.919000,0.063201
mnist_mlp_opb_beta_10_anchor_12,3,l2,2,0.614000,0.374108
mnist_mlp_opb_beta_10_anchor_12,3,l2,3,0.331000,0.662589
mnist_mlp_opb_beta_10_anchor_12,3,l2,4,0.162000,0.834862
mnist_mlp_opb_beta_10_anchor_12,3,l2,5,0.083000,0.915392
mnist_mlp_opb_beta_10_anchor_12,3,l2,6,0.052000,0.946993
mnist_mlp_opb_beta_10_anchor_12,4,none,0,0.981000,
mnist_mlp_opb_beta_10_anchor_12,4,linf,0.05,0.922000,0.060143
mnist_mlp_opb_beta_10_anchor_12,4,linf,0.1,0.605000,0.383282
mnist_mlp_opb_beta_10_anchor_12,4,linf,0.15,0.341000,0.652396
mnist_mlp_opb_beta_10_anchor_12,4,linf,0.2,0.178000,0.818553
mnist_mlp_opb_beta_10_anchor_12,4,linf,0.25,0.089000,0.909276
mnist_mlp_opb_beta_10_anchor_12,4,linf,0.3,0.050000,0.949032
mnist_mlp_opb_beta_10_anchor_12,4,l2,1,0.931000,0.050968
mnist_mlp_opb_beta_10_anchor_12,4,l2,2,0.684000,0.302752
mnist_mlp_opb_beta_10_anchor_12,4,l2,3,0.414000,0.577982
mnist_mlp_opb_beta_10_anchor_12,4,l2,4,0.209000,0.786952
mnist_mlp_opb_beta_10_anchor_12,4,l2,5,0.124000,0.873598
mnist_mlp_opb_beta_10_anchor_12,4,l2,6,0.095000,0.903160
mnist_mlp_opb_beta_10_anchor_12,5,none,0,0.980000,
mnist_mlp_opb_beta_10_anchor_12,5,linf,0.05,0.909000,0.072449
mnist_mlp_opb_beta_10_anchor_12,5,linf,0.1,0.578000,0.410204
mnist_mlp_opb_beta_10_anchor_12,5,linf,0.15,0.320000,0.673469
mnist_mlp_opb_beta_10_anchor_12,5,linf,0.2,0.142000,0.855102
mnist_mlp_opb_beta_10_anchor_12,5,linf,0.25,0.071000,0.927551
mnist_mlp_opb_beta_10_anchor_12,5,linf,0.3,0.033000,0.966327
mnist_mlp_opb_beta_10_anchor_12,5,l2,1,0.917000,0.064286
mnist_mlp_opb_beta_10_anchor_12,5,l2,2,0.609000,0.378571
mnist_mlp_opb_beta_10_anchor_12,5,l2,3,0.343000,0.650000
mnist_mlp_opb_beta_10_anchor_12,5,l2,4,0.135000,0.862245
mnist_mlp_opb_beta_10_anchor_12,5,l2,5,0.071000,0.927551
mnist_mlp_opb_beta_10_anchor_12,5,l2,6,0.038000,0.961224
