config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.0001_anchor_6,1,none,0,0.980000,
mnist_mlp_opb_beta_0.0001_anchor_6,1,linf,0.05,0.933000,0.047959
mnist_mlp_opb_beta_0.0001_anchor_6,1,linf,0.1,0.735000,0.250000
mnist_mlp_opb_beta_0.0001_anchor_6,1,linf,0.15,0.431000,0.560204
mnist_mlp_opb_beta_0.0001_anchor_6,1,linf,0.2,0.195000,0.801020
mnist_mlp_opb_beta_0.0001_anchor_6,1,linf,0.25,0.092000,0.906122
mnist_mlp_opb_beta_0.0001_anchor_6,1,linf,0.3,0.038000,0.961224
mnist_mlp_opb_beta_0.0001_anchor_6,1,l2,1,0.933000,0.047959
mnist_mlp_opb_beta_0.0001_anchor_6,1,l2,2,0.751000,0.233674
mnist_mlp_opb_beta_0.0001_anchor_6,1,l2,3,0.463000,0.527551
mnist_mlp_opb_beta_0.0001_anchor_6,1,l2,4,0.209000,0.786735
mnist_mlp_opb_beta_0.0001_anchor_6,1,l2,5,0.102000,0.895918
mnist_mlp_opb_beta_0.0001_anchor_6,1,l2,6,0.043000,0.956122
mnist_mlp_opb_beta_0.0001_anchor_6,2,none,0,0.979000,
mnist_mlp_opb_beta_0.0001_anchor_6,2,linf,0.05,0.918000,0.062308
mnist_mlp_opb_beta_0.0001_anchor_6,2,linf,0.1,0.746000,0.237998
mnist_mlp_opb_beta_0.0001_anchor_6,2,linf,0.15,0.439000,0.551583
mnist_mlp_opb_beta_0.0001_anchor_6,2,linf,0.2,0.198000,0.797753
mnist_mlp_opb_beta_0.0001_anchor_6,2,linf,0.25,0.084000,0.914198
mnist_mlp_opb_beta_0.0001_anchor_6,2,linf,0.3,0.028000,0.971399
mnist_mlp_opb_beta_0.0001_anchor_6,2,l2,1,0.921000,0.059244
mnist_mlp_opb_beta_0.0001_anchor_6,2,l2,2,0.772000,0.211440
mnist_mlp_opb_beta_0.0001_anchor_6,2,l2,3,0.479000,0.510725
mnist_mlp_opb_beta_0.0001_anchor_6,2,l2,4,0.220000,0.775281
mnist_mlp_opb_beta_0.0001_anchor_6,2,l2,5,0.097000,0.900919
mnist_mlp_opb_beta_0.0001_anchor_6,2,l2,6,0.038000,0.961185
mnist_mlp_opb_beta_0.0001_anchor_6,3,none,0,0.979000,
mnist_mlp_opb_beta_0.0001_anchor_6,3,linf,0.05,0.923000,0.057201
mnist_mlp_opb_beta_0.0001_anchor_6,3,linf,0.1,0.751000,0.232891
mnist_mlp_opb_beta_0.0001_anchor_6,3,linf,0.15,0.437000,0.553626
mnist_mlp_opb_beta_0.0001_anchor_6,3,linf,0.2,0.203000,0.792646
mnist_mlp_opb_beta_0.0001_anchor_6,3,linf,0.25,0.070000,0.928498
mnist_mlp_opb_beta_0.0001_anchor_6,3,linf,0.3,0.022000,0.977528
mnist_mlp_opb_beta_0.0001_anchor_6,3,l2,1,0.926000,0.054137
mnist_mlp_opb_beta_0.0001_anchor_6,3,l2,2,0.759000,0.224719
mnist_mlp_opb_beta_0.0001_anchor_6,3,l2,3,0.464000,0.526047
mnist_mlp_opb_beta_0.0001_anchor_6,3,l2,4,0.211000,0.784474
mnist_mlp_opb_beta_0.0001_anchor_6,3,l2,5,0.089000,0.909091
mnist_mlp_opb_beta_0.0001_anchor_6,3,l2,6,0.043000,0.956078
mnist_mlp_opb_beta_0.0001_anchor_6,4,none,0,0.982000,
mnist_mlp_opb_beta_0.0001_anchor_6,4,linf,0.05,0.929000,0.053971
mnist_mlp_opb_beta_0.0001_anchor_6,4,linf,0.1,0.765000,0.220978
mnist_mlp_opb_beta_0.0001_anchor_6,4,linf,0.15,0.456000,0.535642
mnist_mlp_opb_beta_0.0001_anchor_6,4,linf,0.2,0.238000,0.757637
mnist_mlp_opb_beta_0.0001_anchor_6,4,linf,0.25,0.097000,0.901222
mnist_mlp_opb_beta_0.0001_anchor_6,4,linf,0.3,0.038000,0.961303
mnist_mlp_opb_beta_0.0001_anchor_6,4,l2,1,0.927000,0.056008
mnist_mlp_opb_beta_0.0001_anchor_6,4,l2,2,0.781000,0.204684
mnist_mlp_opb_beta_0.0001_anchor_6,4,l2,3,0.481000,0.510183
mnist_mlp_opb_beta_0.0001_anchor_6,4,l2,4,0.248000,0.747454
mnist_mlp_opb_beta_0.0001_anchor_6,4,l2,5,0.110000,0.887984
mnist_mlp_opb_beta_0.0001_anchor_6,4,l2,6,0.053000,0.946029
mnist_mlp_opb_beta_0.0001_anchor_6,5,none,0,0.977000,
mnist_mlp_opb_beta_0.0001_anchor_6,5,linf,0.05,0.929000,0.049130
mnist_mlp_opb_beta_0.0001_anchor_6,5,linf,0.1,0.735000,0.247697
mnist_mlp_opb_beta_0.0001_anchor_6,5,linf,0.15,0.460000,0.529171
mnist_mlp_opb_beta_0.0001_anchor_6,5,linf,0.2,0.212000,0.783009
mnist_mlp_opb_beta_0.0001_anchor_6,5,linf,0.25,0.077000,0.921187
mnist_mlp_opb_beta_0.0001_anchor_6,5,linf,0.3,0.031000,0.968270
mnist_mlp_opb_beta_0.0001_anchor_6,5,l2,1,0.931000,0.047083
mnist_mlp_opb_beta_0.0001_anchor_6,5,l2,2,0.747000,0.235415
mnist_mlp_opb_beta_0.0001_anchor_6,5,l2,3,0.484000,0.504606
mnist_mlp_opb_beta_0.0001_anchor_6,5,l2,4,0.225000,0.769703
mnist_mlp_opb_beta_0.0001_anchor_6,5,l2,5,0.097000,0.900716
mnist_mlp_opb_beta_0.0001_anchor_6,5,l2,6,0.045000,0.953941
