config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.0005_anchor_12,1,none,0,0.978000,
mnist_mlp_opb_beta_0.0005_anchor_12,1,linf,0.05,0.921000,0.058282
mnist_mlp_opb_beta_0.0005_anchor_12,1,linf,0.1,0.722000,0.261759
mnist_mlp_opb_beta_0.0005_anchor_12,1,linf,0.15,0.415000,0.575665
mnist_mlp_opb_beta_0.0005_anchor_12,1,linf,0.2,0.188000,0.807771
mnist_mlp_opb_beta_0.0005_anchor_12,1,linf,0.25,0.073000,0.925358
mnist_mlp_opb_beta_0.0005_anchor_12,1,linf,0.3,0.024000,0.975460
mnist_mlp_opb_beta_0.0005_anchor_12,1,l2,1,0.926000,0.053170
mnist_mlp_opb_beta_0.0005_anchor_12,1,l2,2,0.747000,0.236196
mnist_mlp_opb_beta_0.0005_anchor_12,1,l2,3,0.461000,0.528630
mnist_mlp_opb_beta_0.0005_anchor_12,1,l2,4,0.222000,0.773006
mnist_mlp_opb_beta_0.0005_anchor_12,1,l2,5,0.109000,0.888548
mnist_mlp_opb_beta_0.0005_anchor_12,1,l2,6,0.074000,0.924335
mnist_mlp_opb_beta_0.0005_anchor_12,2,none,0,0.975000,
mnist_mlp_opb_beta_0.0005_anchor_12,2,linf,0.05,0.917000,0.059487
mnist_mlp_opb_beta_0.0005_anchor_12,2,linf,0.1,0.717000,0.264615
mnist_mlp_opb_beta_0.0005_anchor_12,2,linf,0.15,0.432000,0.556923
mnist_mlp_opb_beta_0.0005_anchor_12,2,linf,0.2,0.181000,0.814359
mnist_mlp_opb_beta_0.0005_anchor_12,2,linf,0.25,0.052000,0.946667
mnist_mlp_opb_beta_0.0005_anchor_12,2,linf,0.3,0.020000,0.979487
mnist_mlp_opb_beta_0.0005_anchor_12,2,l2,1,0.921000,0.055385
mnist_mlp_opb_beta_0.0005_anchor_12,2,l2,2,0.740000,0.241026
mnist_mlp_opb_beta_0.0005_anchor_12,2,l2,3,0.483000,0.504615
mnist_mlp_opb_beta_0.0005_anchor_12,2,l2,4,0.224000,0.770256
mnist_mlp_opb_beta_0.0005_anchor_12,2,l2,5,0.105000,0.892308
mnist_mlp_opb_beta_0.0005_anchor_12,2,l2,6,0.074000,0.924103
mnist_mlp_opb_beta_0.0005_anchor_12,3,none,0,0.980000,
mnist_mlp_opb_beta_0.0005_anchor_12,3,linf,0.05,0.912000,0.069388
mnist_mlp_opb_beta_0.0005_anchor_12,3,linf,0.1,0.750000,0.234694
mnist_mlp_opb_beta_0.0005_anchor_12,3,linf,0.15,0.439000,0.552041
mnist_mlp_opb_beta_0.0005_anchor_12,3,linf,0.2,0.204000,0.791837
mnist_mlp_opb_beta_0.0005_anchor_12,3,linf,0.25,0.068000,0.930612
mnist_mlp_opb_beta_0.0005_anchor_12,3,linf,0.3,0.026000,0.973469
mnist_mlp_opb_beta_0.0005_anchor_12,3,l2,1,0.920000,0.061225
mnist_mlp_opb_beta_0.0005_anchor_12,3,l2,2,0.766000,0.218367
mnist_mlp_opb_beta_0.0005_anchor_12,3,l2,3,0.476000,0.514286
mnist_mlp_opb_beta_0.0005_anchor_12,3,l2,4,0.238000,0.757143
mnist_mlp_opb_beta_0.0005_anchor_12,3,l2,5,0.099000,0.898980
mnist_mlp_opb_beta_0.0005_anchor_12,3,l2,6,0.054000,0.944898
mnist_mlp_opb_beta_0.0005_anchor_12,4,none,0,0.983000,
mnist_mlp_opb_beta_0.0005_anchor_12,4,linf,0.05,0.922000,0.062055
mnist_mlp_opb_beta_0.0005_anchor_12,4,linf,0.1,0.757000,0.229908
mnist_mlp_opb_beta_0.0005_anchor_12,4,linf,0.15,0.479000,0.512716
mnist_mlp_opb_beta_0.0005_anchor_12,4,linf,0.2,0.208000,0.788403
mnist_mlp_opb_beta_0.0005_anchor_12,4,linf,0.25,0.096000,0.902340
mnist_mlp_opb_beta_0.0005_anchor_12,4,linf,0.3,0.029000,0.970498
mnist_mlp_opb_beta_0.0005_anchor_12,4,l2,1,0.922000,0.062055
mnist_mlp_opb_beta_0.0005_anchor_12,4,l2,2,0.768000,0.218718
mnist_mlp_opb_beta_0.0005_anchor_12,4,l2,3,0.511000,0.480163
mnist_mlp_opb_beta_0.0005_anchor_12,4,l2,4,0.315000,0.679552
mnist_mlp_opb_beta_0.0005_anchor_12,4,l2,5,0.247000,0.748728
mnist_mlp_opb_beta_0.0005_anchor_12,4,l2,6,0.221000,0.775178
mnist_mlp_opb_beta_0.0005_anchor_12,5,none,0,0.983000,
mnist_mlp_opb_beta_0.0005_anchor_12,5,linf,0.05,0.925000,0.059003
mnist_mlp_opb_beta_0.0005_anchor_12,5,linf,0.1,0.732000,0.255341
mnist_mlp_opb_beta_0.0005_anchor_12,5,linf,0.15,0.451000,0.541200
mnist_mlp_opb_beta_0.0005_anchor_12,5,linf,0.2,0.180000,0.816887
mnist_mlp_opb_beta_0.0005_anchor_12,5,linf,0.25,0.054000,0.945066
mnist_mlp_opb_beta_0.0005_anchor_12,5,linf,0.3,0.020000,0.979654
mnist_mlp_opb_beta_0.0005_anchor_12,5,l2,1,0.930000,0.053917
mnist_mlp_opb_beta_0.0005_anchor_12,5,l2,2,0.747000,0.240081
mnist_mlp_opb_beta_0.0005_anchor_12,5,l2,3,0.482000,0.509664
mnist_mlp_opb_beta_0.0005_anchor_12,5,l2,4,0.227000,0.769074
mnist_mlp_opb_beta_0.0005_anchor_12,5,l2,5,0.097000,0.901322
mnist_mlp_opb_beta_0.0005_anchor_12,5,l2,6,0.069000,0.929807
