config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.01_anchor_12,1,none,0,0.981000,
mnist_mlp_opb_beta_0.01_anchor_12,1,linf,0.05,0.932000,0.049949
mnist_mlp_opb_beta_0.01_anchor_12,1,linf,0.1,0.800000,0.184506
mnist_mlp_opb_beta_0.01_anchor_12,1,linf,0.15,0.546000,0.443425
mnist_mlp_opb_beta_0.01_anchor_12,1,linf,0.2,0.274000,0.720693
mnist_mlp_opb_beta_0.01_anchor_12,1,linf,0.25,0.129000,0.868502
mnist_mlp_opb_beta_0.01_anchor_12,1,linf,0.3,0.069000,0.929664
mnist_mlp_opb_beta_0.01_anchor_12,1,l2,1,0.931000,0.050968
mnist_mlp_opb_beta_0.01_anchor_12,1,l2,2,0.872000,0.111111
mnist_mlp_opb_beta_0.01_anchor_12,1,l2,3,0.870000,0.113150
mnist_mlp_opb_beta_0.01_anchor_12,1,l2,4,0.866000,0.117227
mnist_mlp_opb_beta_0.01_anchor_12,1,l2,5,0.860000,0.123344
mnist_mlp_opb_beta_0.01_anchor_12,1,l2,6,0.856000,0.127421
mnist_mlp_opb_beta_0.01_anchor_12,2,none,0,0.982000,
mnist_mlp_opb_beta_0.01_anchor_12,2,linf,0.05,0.936000,0.046843
mnist_mlp_opb_beta_0.01_anchor_12,2,linf,0.1,0.785000,0.200611
mnist_mlp_opb_beta_0.01_anchor_12,2,linf,0.15,0.524000,0.466395
mnist_mlp_opb_beta_0.01_anchor_12,2,linf,0.2,0.246000,0.749491
mnist_mlp_opb_beta_0.01_anchor_12,2,linf,0.25,0.109000,0.889002
mnist_mlp_opb_beta_0.01_anchor_12,2,linf,0.3,0.052000,0.947047
mnist_mlp_opb_beta_0.01_anchor_12,2,l2,1,0.936000,0.046843
mnist_mlp_opb_beta_0.01_anchor_12,2,l2,2,0.900000,0.083503
mnist_mlp_opb_beta_0.01_anchor_12,2,l2,3,0.887000,0.096741
mnist_mlp_opb_beta_0.01_anchor_12,2,l2,4,0.885000,0.098778
mnist_mlp_opb_beta_0.01_anchor_12,2,l2,5,0.888000,0.095723
mnist_mlp_opb_beta_0.01_anchor_12,2,l2,6,0.885000,0.098778
mnist_mlp_opb_beta_0.01_anchor_12,3,none,0,0.979000,
mnist_mlp_opb_beta_0.01_anchor_12,3,linf,0.05,0.933000,0.046987
mnist_mlp_opb_beta_0.01_anchor_12,3,linf,0.1,0.805000,0.177732
mnist_mlp_opb_beta_0.01_anchor_12,3,linf,0.15,0.475000,0.514811
mnist_mlp_opb_beta_0.01_anchor_12,3,linf,0.2,0.235000,0.759959
mnist_mlp_opb_beta_0.01_anchor_12,3,linf,0.25,0.096000,0.901941
mnist_mlp_opb_beta_0.01_anchor_12,3,linf,0.3,0.042000,0.957099
mnist_mlp_opb_beta_0.01_anchor_12,3,l2,1,0.934000,0.045965
mnist_mlp_opb_beta_0.01_anchor_12,3,l2,2,0.891000,0.089888
mnist_mlp_opb_beta_0.01_anchor_12,3,l2,3,0.883000,0.098059
mnist_mlp_opb_beta_0.01_anchor_12,3,l2,4,0.883000,0.098059
mnist_mlp_opb_beta_0.01_anchor_12,3,l2,5,0.880000,0.101124
mnist_mlp_opb_beta_0.01_anchor_12,3,l2,6,0.878000,0.103166
mnist_mlp_opb_beta_0.01_anchor_12,4,none,0,0.980000,
mnist_mlp_opb_beta_0.01_anchor_12,4,linf,0.05,0.910000,0.071429
mnist_mlp_opb_beta_0.01_anchor_12,4,linf,0.1,0.755000,0.229592
mnist_mlp_opb_beta_0.01_anchor_12,4,linf,0.15,0.488000,0.502041
mnist_mlp_opb_beta_0.01_anchor_12,4,linf,0.2,0.222000,0.773469
mnist_mlp_opb_beta_0.01_anchor_12,4,linf,0.25,0.085000,0.913265
mnist_mlp_opb_beta_0.01_anchor_12,4,linf,0.3,0.036000,0.963265
mnist_mlp_opb_beta_0.01_anchor_12,4,l2,1,0.915000,0.066327
mnist_mlp_opb_beta_0.01_anchor_12,4,l2,2,0.799000,0.184694
mnist_mlp_opb_beta_0.01_anchor_12,4,l2,3,0.728000,0.257143
mnist_mlp_opb_beta_0.01_anchor_12,4,l2,4,0.718000,0.267347
mnist_mlp_opb_beta_0.01_anchor_12,4,l2,5,0.707000,0.278571
mnist_mlp_opb_beta_0.01_anchor_12,4,l2,6,0.692000,0.293878
mnist_mlp_opb_beta_0.01_anchor_12,5,none,0,0.980000,
mnist_mlp_opb_beta_0.01_anchor_12,5,linf,0.05,0.932000,0.048980
mnist_mlp_opb_beta_0.01_anchor_12,5,linf,0.1,0.800000,0.183674
mnist_mlp_opb_beta_0.01_anchor_12,5,linf,0.15,0.525000,0.464286
mnist_mlp_opb_beta_0.01_anchor_12,5,linf,0.2,0.259000,0.735714
mnist_mlp_opb_beta_0.01_anchor_12,5,linf,0.25,0.108000,0.889796
mnist_mlp_opb_beta_0.01_anchor_12,5,linf,0.3,0.049000,0.950000
mnist_mlp_opb_beta_0.01_anchor_12,5,l2,1,0.928000,0.053061
mnist_mlp_opb_beta_0.01_anchor_12,5,l2,2,0.887000,0.094898
mnist_mlp_opb_beta_0.01_anchor_12,5,l2,3,0.887000,0.094898
mnist_mlp_opb_beta_0.01_anchor_12,5,l2,4,0.882000,0.100000
mnist_mlp_opb_beta_0.01_anchor_12,5,l2,5,0.881000,0.101020
mnist_mlp_opb_beta_0.01_anchor_12,5,l2,6,0.884000,0.097959
