config,run,norm,eps,acc,succ
mnist_mlp_ceb_beta_0.5,1,none,0,0.412000,
mnist_mlp_ceb_beta_0.5,1,linf,0.05,0.396000,0.038835
mnist_mlp_ceb_beta_0.5,1,linf,0.1,0.365000,0.114078
mnist_mlp_ceb_beta_0.5,1,linf,0.15,0.318000,0.228155
mnist_mlp_ceb_beta_0.5,1,linf,0.2,0.257000,0.376214
mnist_mlp_ceb_beta_0.5,1,linf,0.25,0.187000,0.546117
mnist_mlp_ceb_beta_0.5,1,linf,0.3,0.133000,0.677184
mnist_mlp_ceb_beta_0.5,1,l2,1,0.396000,0.038835
mnist_mlp_ceb_beta_0.5,1,l2,2,0.367000,0.109223
mnist_mlp_ceb_beta_0.5,1,l2,3,0.317000,0.230583
mnist_mlp_ceb_beta_0.5,1,l2,4,0.255000,0.381068
mnist_mlp_ceb_beta_0.5,1,l2,5,0.188000,0.543689
mnist_mlp_ceb_beta_0.5,1,l2,6,0.150000,0.635922
mnist_mlp_ceb_beta_0.5,2,none,0,0.973000,
mnist_mlp_ceb_beta_0.5,2,linf,0.05,0.907000,0.067831
mnist_mlp_ceb_beta_0.5,2,linf,0.1,0.728000,0.251799
mnist_mlp_ceb_beta_0.5,2,linf,0.15,0.492000,0.494347
mnist_mlp_ceb_beta_0.5,2,linf,0.2,0.326000,0.664954
mnist_mlp_ceb_beta_0.5,2,linf,0.25,0.179000,0.816033
mnist_mlp_ceb_beta_0.5,2,linf,0.3,0.120000,0.876670
mnist_mlp_ceb_beta_0.5,2,l2,1,0.911000,0.063720
mnist_mlp_ceb_beta_0.5,2,l2,2,0.773000,0.205550
mnist_mlp_ceb_beta_0.5,2,l2,3,0.498000,0.488181
mnist_mlp_ceb_beta_0.5,2,l2,4,0.320000,0.671120
mnist_mlp_ceb_beta_0.5,2,l2,5,0.182000,0.812950
mnist_mlp_ceb_beta_0.5,2,l2,6,0.113000,0.883864
mnist_mlp_ceb_beta_0.5,3,none,0,0.966000,
mnist_mlp_ceb_beta_0.5,3,linf,0.05,0.859000,0.110766
mnist_mlp_ceb_beta_0.5,3,linf,0.1,0.603000,0.375776
mnist_mlp_ceb_beta_0.5,3,linf,0.15,0.389000,0.597308
mnist_mlp_ceb_beta_0.5,3,linf,0.2,0.266000,0.724638
mnist_mlp_ceb_beta_0.5,3,linf,0.25,0.199000,0.793996
mnist_mlp_ceb_beta_0.5,3,linf,0.3,0.158000,0.836439
mnist_mlp_ceb_beta_0.5,3,l2,1,0.863000,0.106625
mnist_mlp_ceb_beta_0.5,3,l2,2,0.645000,0.332298
mnist_mlp_ceb_beta_0.5,3,l2,3,0.412000,0.573499
mnist_mlp_ceb_beta_0.5,3,l2,4,0.280000,0.710145
mnist_mlp_ceb_beta_0.5,3,l2,5,0.192000,0.801242
mnist_mlp_ceb_beta_0.5,3,l2,6,0.140000,0.855072
mnist_mlp_ceb_beta_0.5,4,none,0,0.979000,
mnist_mlp_ceb_beta_0.5,4,linf,0.05,0.906000,0.074566
mnist_mlp_ceb_beta_0.5,4,linf,0.1,0.672000,0.313585
mnist_mlp_ceb_beta_0.5,4,linf,0.15,0.414000,0.577119
mnist_mlp_ceb_beta_0.5,4,linf,0.2,0.245000,0.749745
mnist_mlp_ceb_beta_0.5,4,linf,0.25,0.137000,0.860061
mnist_mlp_ceb_beta_0.5,4,linf,0.3,0.084000,0.914198
mnist_mlp_ceb_beta_0.5,4,l2,1,0.906000,0.074566
mnist_mlp_ceb_beta_0.5,4,l2,2,0.724000,0.260470
mnist_mlp_ceb_beta_0.5,4,l2,3,0.422000,0.568948
mnist_mlp_ceb_beta_0.5,4,l2,4,0.232000,0.763023
mnist_mlp_ceb_beta_0.5,4,l2,5,0.130000,0.867211
mnist_mlp_ceb_beta_0.5,4,l2,6,0.071000,0.927477
mnist_mlp_ceb_beta_0.5,5,none,0,0.955000,
mnist_mlp_ceb_beta_0.5,5,linf,0.05,0.821000,0.140314
mnist_mlp_ceb_beta_0.5,5,linf,0.1,0.580000,0.392670
mnist_mlp_ceb_beta_0.5,5,linf,0.15,0.343000,0.640838
mnist_mlp_ceb_beta_0.5,5,linf,0.2,0.212000,0.778010
mnist_mlp_ceb_beta_0.5,5,linf,0.25,0.153000,0.839791
mnist_mlp_ceb_beta_0.5,5,linf,0.3,0.120000,0.874346
mnist_mlp_ceb_beta_0.5,5,l2,1,0.836000,0.124607
mnist_mlp_ceb_beta_0.5,5,l2,2,0.627000,0.343455
mnist_mlp_ceb_beta_0.5,5,l2,3,0.366000,0.616754
mnist_mlp_ceb_beta_0.5,5,l2,4,0.221000,0.768586
mnist_mlp_ceb_beta_0.5,5,l2,5,0.147000,0.846073
mnist_mlp_ceb_beta_0.5,5,l2,6,0.104000,0.891099
