config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.01_anchor_1,1,none,0,0.980000,
mnist_mlp_opb_beta_0.01_anchor_1,1,linf,0.05,0.922000,0.059184
mnist_mlp_opb_beta_0.01_anchor_1,1,linf,0.1,0.789000,0.194898
mnist_mlp_opb_beta_0.01_anchor_1,1,linf,0.15,0.558000,0.430612
mnist_mlp_opb_beta_0.01_anchor_1,1,linf,0.2,0.332000,0.661225
mnist_mlp_opb_beta_0.01_anchor_1,1,linf,0.25,0.184000,0.812245
mnist_mlp_opb_beta_0.01_anchor_1,1,linf,0.3,0.094000,0.904082
mnist_mlp_opb_beta_0.01_anchor_1,1,l2,1,0.926000,0.055102
mnist_mlp_opb_beta_0.01_anchor_1,1,l2,2,0.785000,0.198980
mnist_mlp_opb_beta_0.01_anchor_1,1,l2,3,0.571000,0.417347
mnist_mlp_opb_beta_0.01_anchor_1,1,l2,4,0.322000,0.671429
mnist_mlp_opb_beta_0.01_anchor_1,1,l2,5,0.173000,0.823469
mnist_mlp_opb_beta_0.01_anchor_1,1,l2,6,0.080000,0.918367
mnist_mlp_opb_beta_0.01_anchor_1,2,none,0,0.979000,
mnist_mlp_opb_beta_0.01_anchor_1,2,linf,0.05,0.917000,0.063330
mnist_mlp_opb_beta_0.01_anchor_1,2,linf,0.1,0.769000,0.214505
mnist_mlp_opb_beta_0.01_anchor_1,2,linf,0.15,0.557000,0.431052
mnist_mlp_opb_beta_0.01_anchor_1,2,linf,0.2,0.366000,0.626149
mnist_mlp_opb_beta_0.01_anchor_1,2,linf,0.25,0.208000,0.787538
mnist_mlp_opb_beta_0.01_anchor_1,2,linf,0.3,0.105000,0.892748
mnist_mlp_opb_beta_0.01_anchor_1,2,l2,1,0.922000,0.058223
mnist_mlp_opb_beta_0.01_anchor_1,2,l2,2,0.772000,0.211440
mnist_mlp_opb_beta_0.01_anchor_1,2,l2,3,0.570000,0.417773
mnist_mlp_opb_beta_0.01_anchor_1,2,l2,4,0.347000,0.645557
mnist_mlp_opb_beta_0.01_anchor_1,2,l2,5,0.191000,0.804903
mnist_mlp_opb_beta_0.01_anchor_1,2,l2,6,0.095000,0.902962
mnist_mlp_opb_beta_0.01_anchor_1,3,none,0,0.982000,
mnist_mlp_opb_beta_0.01_anchor_1,3,linf,0.05,0.933000,0.049898
mnist_mlp_opb_beta_0.01_anchor_1,3,linf,0.1,0.778000,0.207739
mnist_mlp_opb_beta_0.01_anchor_1,3,linf,0.15,0.509000,0.481670
mnist_mlp_opb_beta_0.01_anchor_1,3,linf,0.2,0.316000,0.678208
mnist_mlp_opb_beta_0.01_anchor_1,3,linf,0.25,0.192000,0.804481
mnist_mlp_opb_beta_0.01_anchor_1,3,linf,0.3,0.107000,0.891039
mnist_mlp_opb_beta_0.01_anchor_1,3,l2,1,0.939000,0.043788
mnist_mlp_opb_beta_0.01_anchor_1,3,l2,2,0.791000,0.194501
mnist_mlp_opb_beta_0.01_anchor_1,3,l2,3,0.533000,0.457230
mnist_mlp_opb_beta_0.01_anchor_1,3,l2,4,0.295000,0.699593
mnist_mlp_opb_beta_0.01_anchor_1,3,l2,5,0.177000,0.819756
mnist_mlp_opb_beta_0.01_anchor_1,3,l2,6,0.094000,0.904277
mnist_mlp_opb_beta_0.01_anchor_1,4,none,0,0.977000,
mnist_mlp_opb_beta_0.01_anchor_1,4,linf,0.05,0.918000,0.060389
mnist_mlp_opb_beta_0.01_anchor_1,4,linf,0.1,0.745000,0.237462
mnist_mlp_opb_beta_0.01_anchor_1,4,linf,0.15,0.490000,0.498465
mnist_mlp_opb_beta_0.01_anchor_1,4,linf,0.2,0.316000,0.676561
mnist_mlp_opb_beta_0.01_anchor_1,4,linf,0.25,0.192000,0.803480
mnist_mlp_opb_beta_0.01_anchor_1,4,linf,0.3,0.107000,0.890481
mnist_mlp_opb_beta_0.01_anchor_1,4,l2,1,0.923000,0.055271
mnist_mlp_opb_beta_0.01_anchor_1,4,l2,2,0.768000,0.213920
mnist_mlp_opb_beta_0.01_anchor_1,4,l2,3,0.507000,0.481064
mnist_mlp_opb_beta_0.01_anchor_1,4,l2,4,0.300000,0.692938
mnist_mlp_opb_beta_0.01_anchor_1,4,l2,5,0.164000,0.832139
mnist_mlp_opb_beta_0.01_anchor_1,4,l2,6,0.092000,0.905834
mnist_mlp_opb_beta_0.01_anchor_1,5,none,0,0.980000,
mnist_mlp_opb_beta_0.01_anchor_1,5,linf,0.05,0.933000,0.047959
mnist_mlp_opb_beta_0.01_anchor_1,5,linf,0.1,0.737000,0.247959
mnist_mlp_opb_beta_0.01_anchor_1,5,linf,0.15,0.500000,0.489796
mnist_mlp_opb_beta_0.01_anchor_1,5,linf,0.2,0.356000,0.636735
mnist_mlp_opb_beta_0.01_anchor_1,5,linf,0.25,0.188000,0.808163
mnist_mlp_opb_beta_0.01_anchor_1,5,linf,0.3,0.102000,0.895918
mnist_mlp_opb_beta_0.01_anchor_1,5,l2,1,0.936000,0.044898
mnist_mlp_opb_beta_0.01_anchor_1,5,l2,2,0.769000,0.215306
mnist_mlp_opb_beta_0.01_anchor_1,5,l2,3,0.501000,0.488776
mnist_mlp_opb_beta_0.01_anchor_1,5,l2,4,0.320000,0.673469
mnist_mlp_opb_beta_0.01_anchor_1,5,l2,5,0.184000,0.812245
mnist_mlp_opb_beta_0.01_anchor_1,5,l2,6,0.099000,0.898980
