config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.005_anchor_12,1,none,0,0.979000,
mnist_mlp_opb_beta_0.005_anchor_12,1,linf,0.05,0.930000,0.050051
mnist_mlp_opb_beta_0.005_anchor_12,1,linf,0.1,0.786000,0.197140
mnist_mlp_opb_beta_0.005_anchor_12,1,linf,0.15,0.540000,0.448417
mnist_mlp_opb_beta_0.005_anchor_12,1,linf,0.2,0.304000,0.689479
mnist_mlp_opb_beta_0.005_anchor_12,1,linf,0.25,0.126000,0.871297
mnist_mlp_opb_beta_0.005_anchor_12,1,linf,0.3,0.076000,0.922370
mnist_mlp_opb_beta_0.005_anchor_12,1,l2,1,0.932000,0.048008
mnist_mlp_opb_beta_0.005_anchor_12,1,l2,2,0.838000,0.144024
mnist_mlp_opb_beta_0.005_anchor_12,1,l2,3,0.809000,0.173647
mnist_mlp_opb_beta_0.005_anchor_12,1,l2,4,0.805000,0.177732
mnist_mlp_opb_beta_0.005_anchor_12,1,l2,5,0.792000,0.191011
mnist_mlp_opb_beta_0.005_anchor_12,1,l2,6,0.796000,0.186925
mnist_mlp_opb_beta_0.005_anchor_12,2,none,0,0.975000,
mnist_mlp_opb_beta_0.005_anchor_12,2,linf,0.05,0.911000,0.065641
mnist_mlp_opb_beta_0.005_anchor_12,2,linf,0.1,0.728000,0.253333
mnist_mlp_opb_beta_0.005_anchor_12,2,linf,0.15,0.482000,0.505641
mnist_mlp_opb_beta_0.005_anchor_12,2,linf,0.2,0.259000,0.734359
mnist_mlp_opb_beta_0.005_anchor_12,2,linf,0.25,0.125000,0.871795
mnist_mlp_opb_beta_0.005_anchor_12,2,linf,0.3,0.061000,0.937436
mnist_mlp_opb_beta_0.005_anchor_12,2,l2,1,0.914000,0.062564
mnist_mlp_opb_beta_0.005_anchor_12,2,l2,2,0.748000,0.232821
mnist_mlp_opb_beta_0.005_anchor_12,2,l2,3,0.546000,0.440000
mnist_mlp_opb_beta_0.005_anchor_12,2,l2,4,0.445000,0.543590
mnist_mlp_opb_beta_0.005_anchor_12,2,l2,5,0.420000,0.569231
mnist_mlp_opb_beta_0.005_anchor_12,2,l2,6,0.412000,0.577436
mnist_mlp_opb_beta_0.005_anchor_12,3,none,0,0.978000,
mnist_mlp_opb_beta_0.005_anchor_12,3,linf,0.05,0.919000,0.060327
mnist_mlp_opb_beta_0.005_anchor_12,3,linf,0.1,0.768000,0.214724
mnist_mlp_opb_beta_0.005_anchor_12,3,linf,0.15,0.517000,0.471370
mnist_mlp_opb_beta_0.005_anchor_12,3,linf,0.2,0.262000,0.732106
mnist_mlp_opb_beta_0.005_anchor_12,3,linf,0.25,0.122000,0.875256
mnist_mlp_opb_beta_0.005_anchor_12,3,linf,0.3,0.042000,0.957055
mnist_mlp_opb_beta_0.005_anchor_12,3,l2,1,0.924000,0.055215
mnist_mlp_opb_beta_0.005_anchor_12,3,l2,2,0.785000,0.197342
mnist_mlp_opb_beta_0.005_anchor_12,3,l2,3,0.576000,0.411043
mnist_mlp_opb_beta_0.005_anchor_12,3,l2,4,0.481000,0.508180
mnist_mlp_opb_beta_0.005_anchor_12,3,l2,5,0.441000,0.549080
mnist_mlp_opb_beta_0.005_anchor_12,3,l2,6,0.431000,0.559305
mnist_mlp_opb_beta_0.005_anchor_12,4,none,0,0.980000,
mnist_mlp_opb_beta_0.005_anchor_12,4,linf,0.05,0.919000,0.062245
mnist_mlp_opb_beta_0.005_anchor_12,4,linf,0.1,0.753000,0.231633
mnist_mlp_opb_beta_0.005_anchor_12,4,linf,0.15,0.475000,0.515306
mnist_mlp_opb_beta_0.005_anchor_12,4,linf,0.2,0.206000,0.789796
mnist_mlp_opb_beta_0.005_anchor_12,4,linf,0.25,0.091000,0.907143
mnist_mlp_opb_beta_0.005_anchor_12,4,linf,0.3,0.037000,0.962245
mnist_mlp_opb_beta_0.005_anchor_12,4,l2,1,0.920000,0.061225
mnist_mlp_opb_beta_0.005_anchor_12,4,l2,2,0.776000,0.208163
mnist_mlp_opb_beta_0.005_anchor_12,4,l2,3,0.568000,0.420408
mnist_mlp_opb_beta_0.005_anchor_12,4,l2,4,0.494000,0.495918
mnist_mlp_opb_beta_0.005_anchor_12,4,l2,5,0.475000,0.515306
mnist_mlp_opb_beta_0.005_anchor_12,4,l2,6,0.463000,0.527551
mnist_mlp_opb_beta_0.005_anchor_12,5,none,0,0.974000,
mnist_mlp_opb_beta_0.005_anchor_12,5,linf,0.05,0.920000,0.055441
mnist_mlp_opb_beta_0.005_anchor_12,5,linf,0.1,0.789000,0.189938
mnist_mlp_opb_beta_0.005_anchor_12,5,linf,0.15,0.531000,0.454825
mnist_mlp_opb_beta_0.005_anchor_12,5,linf,0.2,0.282000,0.710472
mnist_mlp_opb_beta_0.005_anchor_12,5,linf,0.25,0.143000,0.853183
mnist_mlp_opb_beta_0.005_anchor_12,5,linf,0.3,0.100000,0.897331
mnist_mlp_opb_beta_0.005_anchor_12,5,l2,1,0.924000,0.051335
mnist_mlp_opb_beta_0.005_anchor_12,5,l2,2,0.843000,0.134497
mnist_mlp_opb_beta_0.005_anchor_12,5,l2,3,0.813000,0.165298
mnist_mlp_opb_beta_0.005_anchor_12,5,l2,4,0.808000,0.170431
mnist_mlp_opb_beta_0.005_anchor_12,5,l2,5,0.798000,0.180698
mnist_mlp_opb_beta_0.005_anchor_12,5,l2,6,0.788000,0.190965
