config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_5e-05_anchor_1,1,none,0,0.977000,
mnist_mlp_opb_beta_5e-05_anchor_1,1,linf,0.05,0.938000,0.039918
mnist_mlp_opb_beta_5e-05_anchor_1,1,linf,0.1,0.752000,0.230297
mnist_mlp_opb_beta_5e-05_anchor_1,1,linf,0.15,0.470000,0.518936
mnist_mlp_opb_beta_5e-05_anchor_1,1,linf,0.2,0.238000,0.756397
mnist_mlp_opb_beta_5e-05_anchor_1,1,linf,0.25,0.119000,0.878199
mnist_mlp_opb_beta_5e-05_anchor_1,1,linf,0.3,0.069000,0.929376
mnist_mlp_opb_beta_5e-05_anchor_1,1,l2,1,0.937000,0.040942
mnist_mlp_opb_beta_5e-05_anchor_1,1,l2,2,0.748000,0.234391
mnist_mlp_opb_beta_5e-05_anchor_1,1,l2,3,0.474000,0.514841
mnist_mlp_opb_beta_5e-05_anchor_1,1,l2,4,0.233000,0.761515
mnist_mlp_opb_beta_5e-05_anchor_1,1,l2,5,0.115000,0.882293
mnist_mlp_opb_beta_5e-05_anchor_1,1,l2,6,0.062000,0.936540
mnist_mlp_opb_beta_5e-05_anchor_1,2,none,0,0.985000,
mnist_mlp_opb_beta_5e-05_anchor_1,2,linf,0.05,0.926000,0.059898
mnist_mlp_opb_beta_5e-05_anchor_1,2,linf,0.1,0.771000,0.217259
mnist_mlp_opb_beta_5e-05_anchor_1,2,linf,0.15,0.519000,0.473096
mnist_mlp_opb_beta_5e-05_anchor_1,2,linf,0.2,0.237000,0.759391
mnist_mlp_opb_beta_5e-05_anchor_1,2,linf,0.25,0.094000,0.904569
mnist_mlp_opb_beta_5e-05_anchor_1,2,linf,0.3,0.043000,0.956345
mnist_mlp_opb_beta_5e-05_anchor_1,2,l2,1,0.926000,0.059898
mnist_mlp_opb_beta_5e-05_anchor_1,2,l2,2,0.765000,0.223350
mnist_mlp_opb_beta_5e-05_anchor_1,2,l2,3,0.510000,0.482233
mnist_mlp_opb_beta_5e-05_anchor_1,2,l2,4,0.234000,0.762437
mnist_mlp_opb_beta_5e-05_anchor_1,2,l2,5,0.091000,0.907614
mnist_mlp_opb_beta_5e-05_anchor_1,2,l2,6,0.042000,0.957360
mnist_mlp_opb_beta_5e-05_anchor_1,3,none,0,0.980000,
mnist_mlp_opb_beta_5e-05_anchor_1,3,linf,0.05,0.925000,0.056122
mnist_mlp_opb_beta_5e-05_anchor_1,3,linf,0.1,0.799000,0.184694
mnist_mlp_opb_beta_5e-05_anchor_1,3,linf,0.15,0.576000,0.412245
mnist_mlp_opb_beta_5e-05_anchor_1,3,linf,0.2,0.328000,0.665306
mnist_mlp_opb_beta_5e-05_anchor_1,3,linf,0.25,0.165000,0.831633
mnist_mlp_opb_beta_5e-05_anchor_1,3,linf,0.3,0.081000,0.917347
mnist_mlp_opb_beta_5e-05_anchor_1,3,l2,1,0.925000,0.056122
mnist_mlp_opb_beta_5e-05_anchor_1,3,l2,2,0.788000,0.195918
mnist_mlp_opb_beta_5e-05_anchor_1,3,l2,3,0.560000,0.428571
mnist_mlp_opb_beta_5e-05_anchor_1,3,l2,4,0.315000,0.678571
mnist_mlp_opb_beta_5e-05_anchor_1,3,l2,5,0.157000,0.839796
mnist_mlp_opb_beta_5e-05_anchor_1,3,l2,6,0.088000,0.910204
mnist_mlp_opb_beta_5e-05_anchor_1,4,none,0,0.978000,
mnist_mlp_opb_beta_5e-05_anchor_1,4,linf,0.05,0.924000,0.055215
mnist_mlp_opb_beta_5e-05_anchor_1,4,linf,0.1,0.731000,0.252556
mnist_mlp_opb_beta_5e-05_anchor_1,4,linf,0.15,0.498000,0.490798
mnist_mlp_opb_beta_5e-05_anchor_1,4,linf,0.2,0.240000,0.754601
mnist_mlp_opb_beta_5e-05_anchor_1,4,linf,0.25,0.109000,0.888548
mnist_mlp_opb_beta_5e-05_anchor_1,4,linf,0.3,0.047000,0.951943
mnist_mlp_opb_beta_5e-05_anchor_1,4,l2,1,0.926000,0.053170
mnist_mlp_opb_beta_5e-05_anchor_1,4,l2,2,0.736000,0.247444
mnist_mlp_opb_beta_5e-05_anchor_1,4,l2,3,0.489000,0.500000
mnist_mlp_opb_beta_5e-05_anchor_1,4,l2,4,0.239000,0.755624
mnist_mlp_opb_beta_5e-05_anchor_1,4,l2,5,0.101000,0.896728
mnist_mlp_opb_beta_5e-05_anchor_1,4,l2,6,0.040000,0.959100
mnist_mlp_opb_beta_5e-05_anchor_1,5,none,0,0.984000,
mnist_mlp_opb_beta_5e-05_anchor_1,5,linf,0.05,0.931000,0.053862
mnist_mlp_opb_beta_5e-05_anchor_1,5,linf,0.1,0.776000,0.211382
mnist_mlp_opb_beta_5e-05_anchor_1,5,linf,0.15,0.497000,0.494919
mnist_mlp_opb_beta_5e-05_anchor_1,5,linf,0.2,0.259000,0.736789
mnist_mlp_opb_beta_5e-05_anchor_1,5,linf,0.25,0.117000,0.881098
mnist_mlp_opb_beta_5e-05_anchor_1,5,linf,0.3,0.045000,0.954268
mnist_mlp_opb_beta_5e-05_anchor_1,5,l2,1,0.931000,0.053862
mnist_mlp_opb_beta_5e-05_anchor_1,5,l2,2,0.770000,0.217480
mnist_mlp_opb_beta_5e-05_anchor_1,5,l2,3,0.487000,0.505081
mnist_mlp_opb_beta_5e-05_anchor_1,5,l2,4,0.237000,0.759146
mnist_mlp_opb_beta_5e-05_anchor_1,5,l2,5,0.106000,0.892276
mnist_mlp_opb_beta_5e-05_anchor_1,5,l2,6,0.041000,0.958333
