config,run,norm,eps,acc,succ
mnist_mlp_opb_beta_0.0005_anchor_1,1,none,0,0.977000,
mnist_mlp_opb_beta_0.0005_anchor_1,1,linf,0.05,0.925000,0.053224
mnist_mlp_opb_beta_0.0005_anchor_1,1,linf,0.1,0.762000,0.220061
mnist_mlp_opb_beta_0.0005_anchor_1,1,linf,0.15,0.501000,0.487206
mnist_mlp_opb_beta_0.0005_anchor_1,1,linf,0.2,0.253000,0.741044
mnist_mlp_opb_beta_0.0005_anchor_1,1,linf,0.25,0.113000,0.884340
mnist_mlp_opb_beta_0.0005_anchor_1,1,linf,0.3,0.058000,0.940635
mnist_mlp_opb_beta_0.0005_anchor_1,1,l2,1,0.927000,0.051177
mnist_mlp_opb_beta_0.0005_anchor_1,1,l2,2,0.773000,0.208802
mnist_mlp_opb_beta_0.0005_anchor_1,1,l2,3,0.506000,0.482088
mnist_mlp_opb_beta_0.0005_anchor_1,1,l2,4,0.250000,0.744115
mnist_mlp_opb_beta_0.0005_anchor_1,1,l2,5,0.110000,0.887410
mnist_mlp_opb_beta_0.0005_anchor_1,1,l2,6,0.056000,0.942682
mnist_mlp_opb_beta_0.0005_anchor_1,2,none,0,0.978000,
mnist_mlp_opb_beta_0.0005_anchor_1,2,linf,0.05,0.907000,0.072597
mnist_mlp_opb_beta_0.0005_anchor_1,2,linf,0.1,0.728000,0.255624
mnist_mlp_opb_beta_0.0005_anchor_1,2,linf,0.15,0.476000,0.513292
mnist_mlp_opb_beta_0.0005_anchor_1,2,linf,0.2,0.257000,0.737219
mnist_mlp_opb_beta_0.0005_anchor_1,2,linf,0.25,0.136000,0.860941
mnist_mlp_opb_beta_0.0005_anchor_1,2,linf,0.3,0.066000,0.932515
mnist_mlp_opb_beta_0.0005_anchor_1,2,l2,1,0.912000,0.067485
mnist_mlp_opb_beta_0.0005_anchor_1,2,l2,2,0.732000,0.251534
mnist_mlp_opb_beta_0.0005_anchor_1,2,l2,3,0.467000,0.522495
mnist_mlp_opb_beta_0.0005_anchor_1,2,l2,4,0.245000,0.749489
mnist_mlp_opb_beta_0.0005_anchor_1,2,l2,5,0.120000,0.877301
mnist_mlp_opb_beta_0.0005_anchor_1,2,l2,6,0.061000,0.937628
mnist_mlp_opb_beta_0.0005_anchor_1,3,none,0,0.979000,
mnist_mlp_opb_beta_0.0005_anchor_1,3,linf,0.05,0.934000,0.045965
mnist_mlp_opb_beta_0.0005_anchor_1,3,linf,0.1,0.783000,0.200204
mnist_mlp_opb_beta_0.0005_anchor_1,3,linf,0.15,0.537000,0.451481
mnist_mlp_opb_beta_0.0005_anchor_1,3,linf,0.2,0.323000,0.670071
mnist_mlp_opb_beta_0.0005_anchor_1,3,linf,0.25,0.180000,0.816139
mnist_mlp_opb_beta_0.0005_anchor_1,3,linf,0.3,0.092000,0.906027
mnist_mlp_opb_beta_0.0005_anchor_1,3,l2,1,0.932000,0.048008
mnist_mlp_opb_beta_0.0005_anchor_1,3,l2,2,0.777000,0.206333
mnist_mlp_opb_beta_0.0005_anchor_1,3,l2,3,0.528000,0.460674
mnist_mlp_opb_beta_0.0005_anchor_1,3,l2,4,0.292000,0.701736
mnist_mlp_opb_beta_0.0005_anchor_1,3,l2,5,0.161000,0.835546
mnist_mlp_opb_beta_0.0005_anchor_1,3,l2,6,0.095000,0.902962
mnist_mlp_opb_beta_0.0005_anchor_1,4,none,0,0.983000,
mnist_mlp_opb_beta_0.0005_anchor_1,4,linf,0.05,0.922000,0.062055
mnist_mlp_opb_beta_0.0005_anchor_1,4,linf,0.1,0.787000,0.199390
mnist_mlp_opb_beta_0.0005_anchor_1,4,linf,0.15,0.502000,0.489318
mnist_mlp_opb_beta_0.0005_anchor_1,4,linf,0.2,0.262000,0.733469
mnist_mlp_opb_beta_0.0005_anchor_1,4,linf,0.25,0.125000,0.872838
mnist_mlp_opb_beta_0.0005_anchor_1,4,linf,0.3,0.066000,0.932859
mnist_mlp_opb_beta_0.0005_anchor_1,4,l2,1,0.925000,0.059003
mnist_mlp_opb_beta_0.0005_anchor_1,4,l2,2,0.791000,0.195320
mnist_mlp_opb_beta_0.0005_anchor_1,4,l2,3,0.523000,0.467955
mnist_mlp_opb_beta_0.0005_anchor_1,4,l2,4,0.260000,0.735504
mnist_mlp_opb_beta_0.0005_anchor_1,4,l2,5,0.116000,0.881994
mnist_mlp_opb_beta_0.0005_anchor_1,4,l2,6,0.056000,0.943032
mnist_mlp_opb_beta_0.0005_anchor_1,5,none,0,0.981000,
mnist_mlp_opb_beta_0.0005_anchor_1,5,linf,0.05,0.931000,0.050968
mnist_mlp_opb_beta_0.0005_anchor_1,5,linf,0.1,0.781000,0.203874
mnist_mlp_opb_beta_0.0005_anchor_1,5,linf,0.15,0.567000,0.422018
mnist_mlp_opb_beta_0.0005_anchor_1,5,linf,0.2,0.328000,0.665647
mnist_mlp_opb_beta_0.0005_anchor_1,5,linf,0.25,0.180000,0.816514
mnist_mlp_opb_beta_0.0005_anchor_1,5,linf,0.3,0.086000,0.912334
mnist_mlp_opb_beta_0.0005_anchor_1,5,l2,1,0.934000,0.047910
mnist_mlp_opb_beta_0.0005_anchor_1,5,l2,2,0.783000,0.201835
mnist_mlp_opb_beta_0.0005_anchor_1,5,l2,3,0.555000,0.434251
mnist_mlp_opb_beta_0.0005_anchor_1,5,l2,4,0.319000,0.674822
mnist_mlp_opb_beta_0.0005_anchor_1,5,l2,5,0.151000,0.846075
mnist_mlp_opb_beta_0.0005_anchor_1,5,l2,6,0.084000,0.914373
